source,destination,t,this.sim
FL,ACY,2020-03-19,9
FL,ACY,2020-03-25,2
FL,ACY,2020-03-28,1
FL,ALB,2020-03-08,1
FL,ALB,2020-03-09,3
FL,ALB,2020-03-11,2
FL,ALB,2020-03-13,4
FL,ALB,2020-03-19,1
FL,ALB,2020-03-22,7
FL,ALB,2020-03-30,1
FL,ALB,2020-03-31,5
FL,BDL,2020-03-09,1
FL,BDL,2020-03-10,1
FL,BDL,2020-03-13,2
FL,BDL,2020-03-15,4
FL,BDL,2020-03-16,22
FL,BDL,2020-03-17,1
FL,BDL,2020-03-18,7
FL,BDL,2020-03-19,3
FL,BDL,2020-03-20,2
FL,BDL,2020-03-23,2
FL,BDL,2020-03-29,1
FL,BDL,2020-03-30,5
FL,BUF,2020-03-08,4
FL,BUF,2020-03-10,1
FL,BUF,2020-03-16,3
FL,BUF,2020-03-17,1
FL,BUF,2020-03-18,15
FL,BUF,2020-03-19,1
FL,BUF,2020-03-20,4
FL,BUF,2020-03-21,2
FL,BUF,2020-03-22,1
FL,BUF,2020-03-27,1
FL,ELM,2020-03-19,1
FL,ELM,2020-03-31,1
FL,EWR,2020-03-07,1
FL,EWR,2020-03-09,19
FL,EWR,2020-03-10,2
FL,EWR,2020-03-12,3
FL,EWR,2020-03-13,3
FL,EWR,2020-03-14,5
FL,EWR,2020-03-16,7
FL,EWR,2020-03-17,3
FL,EWR,2020-03-18,17
FL,EWR,2020-03-19,12
FL,EWR,2020-03-22,4
FL,EWR,2020-03-28,12
FL,EWR,2020-03-30,6
FL,HPN,2020-03-06,1
FL,HPN,2020-03-10,2
FL,HPN,2020-03-13,1
FL,HPN,2020-03-14,2
FL,HPN,2020-03-15,4
FL,HPN,2020-03-18,1
FL,HPN,2020-03-19,2
FL,HPN,2020-03-20,2
FL,HPN,2020-03-23,2
FL,HPN,2020-03-29,1
FL,HPN,2020-03-31,2
FL,IAG,2020-03-04,1
FL,IAG,2020-03-10,1
FL,IAG,2020-03-15,1
FL,IAG,2020-03-16,6
FL,IAG,2020-03-17,3
FL,IAG,2020-03-20,1
FL,IAG,2020-03-21,1
FL,IAG,2020-03-25,1
FL,IAG,2020-03-27,1
FL,ISP,2020-03-09,4
FL,ISP,2020-03-10,1
FL,ISP,2020-03-11,1
FL,ISP,2020-03-17,2
FL,ISP,2020-03-22,2
FL,ISP,2020-03-23,2
FL,ISP,2020-03-25,4
FL,ISP,2020-03-26,1
FL,ISP,2020-03-29,1
FL,ITH,2020-03-22,1
FL,JFK,2020-03-02,1
FL,JFK,2020-03-08,2
FL,JFK,2020-03-11,2
FL,JFK,2020-03-13,2
FL,JFK,2020-03-15,10
FL,JFK,2020-03-16,28
FL,JFK,2020-03-17,5
FL,JFK,2020-03-18,2
FL,JFK,2020-03-19,1
FL,JFK,2020-03-20,2
FL,JFK,2020-03-22,2
FL,JFK,2020-03-24,11
FL,JFK,2020-03-25,12
FL,JFK,2020-03-26,2
FL,JFK,2020-03-27,3
FL,JFK,2020-03-28,2
FL,JFK,2020-03-31,2
FL,LGA,2020-03-06,1
FL,LGA,2020-03-07,1
FL,LGA,2020-03-08,1
FL,LGA,2020-03-10,11
FL,LGA,2020-03-11,30
FL,LGA,2020-03-12,4
FL,LGA,2020-03-15,19
FL,LGA,2020-03-18,3
FL,LGA,2020-03-20,2
FL,LGA,2020-03-21,19
FL,LGA,2020-03-23,2
FL,LGA,2020-03-25,3
FL,LGA,2020-03-26,1
FL,LGA,2020-03-29,4
FL,LGA,2020-03-30,2
FL,LGA,2020-03-31,2
FL,OGS,2020-03-07,1
FL,PBG,2020-03-11,1
FL,PBG,2020-03-17,1
FL,PBG,2020-03-18,1
FL,PBG,2020-03-20,1
FL,PBG,2020-03-22,1
FL,PBG,2020-03-25,1
FL,ROC,2020-03-04,1
FL,ROC,2020-03-11,1
FL,ROC,2020-03-12,4
FL,ROC,2020-03-14,2
FL,ROC,2020-03-21,1
FL,SWF,2020-03-09,1
FL,SWF,2020-03-16,1
FL,SWF,2020-03-18,1
FL,SWF,2020-03-19,1
FL,SWF,2020-03-20,1
FL,SWF,2020-03-23,2
FL,SWF,2020-03-29,1
FL,SWF,2020-03-30,1
FL,SYR,2020-03-08,4
FL,SYR,2020-03-14,1
FL,SYR,2020-03-18,9
FL,SYR,2020-03-23,1
FL,SYR,2020-03-25,1
FL,SYR,2020-03-30,1
FL,TTN,2020-03-07,2
FL,TTN,2020-03-14,4
FL,TTN,2020-03-16,6
FRA,ALB,2020-03-18,1
FRA,EWR,2020-03-04,1
FRA,EWR,2020-03-06,2
FRA,JFK,2020-03-02,1
FRA,JFK,2020-03-04,7
FRA,JFK,2020-03-08,2
FRA,JFK,2020-03-11,1
FRA,JFK,2020-03-14,1
FRA,JFK,2020-03-21,4
GA,ALB,2020-03-12,1
GA,ALB,2020-03-16,1
GA,ALB,2020-03-30,1
GA,BDL,2020-03-11,2
GA,BDL,2020-03-15,1
GA,BDL,2020-03-16,2
GA,BDL,2020-03-17,1
GA,BUF,2020-03-12,1
GA,BUF,2020-03-17,2
GA,EWR,2020-03-05,2
GA,EWR,2020-03-08,5
GA,EWR,2020-03-13,1
GA,EWR,2020-03-15,5
GA,EWR,2020-03-16,1
GA,EWR,2020-03-18,2
GA,EWR,2020-03-20,1
GA,EWR,2020-03-28,1
GA,HPN,2020-03-18,1
GA,HPN,2020-03-29,1
GA,JFK,2020-03-07,1
GA,JFK,2020-03-09,1
GA,JFK,2020-03-13,1
GA,JFK,2020-03-14,1
GA,JFK,2020-03-16,1
GA,JFK,2020-03-17,6
GA,JFK,2020-03-23,2
GA,JFK,2020-03-26,2
GA,JFK,2020-03-28,1
GA,LGA,2020-03-07,1
GA,LGA,2020-03-08,3
GA,LGA,2020-03-12,1
GA,LGA,2020-03-13,2
GA,LGA,2020-03-16,20
GA,LGA,2020-03-18,2
GA,LGA,2020-03-20,4
GA,LGA,2020-03-22,1
GA,LGA,2020-03-23,1
GA,LGA,2020-03-24,1
GA,LGA,2020-03-27,3
GA,LGA,2020-03-29,12
GA,ROC,2020-03-09,1
GA,SYR,2020-03-19,1
GA,SYR,2020-03-20,2
GA,TTN,2020-03-14,1
GA,TTN,2020-03-21,1
GBR,EWR,2020-03-01,1
GBR,EWR,2020-03-04,1
GBR,EWR,2020-03-22,1
GBR,EWR,2020-03-27,1
GBR,EWR,2020-03-31,3
GBR,JFK,2020-03-07,4
GBR,JFK,2020-03-08,1
GBR,JFK,2020-03-11,1
GBR,JFK,2020-03-16,2
GBR,JFK,2020-03-23,2
GBR,JFK,2020-03-25,1
GBR,JFK,2020-03-26,1
GBR,JFK,2020-03-30,2
HI,EWR,2020-03-20,1
HI,EWR,2020-03-22,1
HI,EWR,2020-03-23,1
HI,JFK,2020-03-13,1
HI,JFK,2020-03-14,1
HI,LGA,2020-03-07,1
IA,BDL,2020-03-20,1
IA,LGA,2020-03-13,1
ID,JFK,2020-03-19,1
ID,JFK,2020-03-20,1
ID,LGA,2020-03-21,1
IL,ALB,2020-03-12,1
IL,ALB,2020-03-13,1
IL,ALB,2020-03-18,1
IL,ALB,2020-03-20,2
IL,ALB,2020-03-30,1
IL,BDL,2020-03-08,1
IL,BDL,2020-03-15,2
IL,BDL,2020-03-18,1
IL,BDL,2020-03-22,1
IL,BDL,2020-03-27,1
IL,BUF,2020-03-16,2
IL,BUF,2020-03-19,1
IL,BUF,2020-03-22,1
IL,BUF,2020-03-27,1
IL,EWR,2020-03-06,1
IL,EWR,2020-03-08,1
IL,EWR,2020-03-20,2
IL,EWR,2020-03-22,1
IL,EWR,2020-03-24,10
IL,EWR,2020-03-25,1
IL,EWR,2020-03-26,1
IL,EWR,2020-03-27,2
IL,EWR,2020-03-30,5
IL,EWR,2020-03-31,3
IL,HPN,2020-03-12,1
IL,HPN,2020-03-14,2
IL,HPN,2020-03-22,1
IL,HVN,2020-03-18,1
IL,ISP,2020-03-12,1
IL,ISP,2020-03-18,1
IL,ISP,2020-03-19,5
IL,ISP,2020-03-22,1
IL,ISP,2020-03-25,1
IL,ITH,2020-03-15,1
IL,JFK,2020-03-14,1
IL,JFK,2020-03-24,1
IL,JFK,2020-03-27,2
IL,JFK,2020-03-29,3
IL,LGA,2020-03-08,8
IL,LGA,2020-03-10,2
IL,LGA,2020-03-12,4
IL,LGA,2020-03-15,9
IL,LGA,2020-03-16,1
IL,LGA,2020-03-17,2
IL,LGA,2020-03-18,37
IL,LGA,2020-03-21,2
IL,LGA,2020-03-23,13
IL,LGA,2020-03-26,6
IL,LGA,2020-03-30,2
IL,ROC,2020-03-09,1
IL,SYR,2020-03-06,1
IL,SYR,2020-03-13,1
IL,SYR,2020-03-20,2
IN,BUF,2020-03-26,1
IN,EWR,2020-03-14,2
IN,EWR,2020-03-17,1
IN,LGA,2020-03-09,1
IN,LGA,2020-03-11,1
IN,LGA,2020-03-14,2
IN,LGA,2020-03-15,1
IN,LGA,2020-03-17,2
IN,LGA,2020-03-19,2
IN,LGA,2020-03-20,1
IN,SYR,2020-03-22,1
IRL,EWR,2020-03-17,1
IRL,EWR,2020-03-30,1
IRL,JFK,2020-03-08,2
IRL,JFK,2020-03-31,1
IRL,SYR,2020-03-05,1
ISL,EWR,2020-03-01,1
ISL,EWR,2020-03-03,2
ISL,EWR,2020-03-07,1
ISL,EWR,2020-03-09,1
ISL,EWR,2020-03-12,3
ISL,EWR,2020-03-13,1
ISL,EWR,2020-03-19,1
ISL,JFK,2020-03-09,2
ISL,JFK,2020-03-10,1
ISR,EWR,2020-03-10,1
ISR,EWR,2020-03-19,1
ISR,JFK,2020-03-07,1
ISR,JFK,2020-03-18,1
ISR,JFK,2020-03-19,1
ISR,JFK,2020-03-24,1
ISR,JFK,2020-03-28,1
ITA,EWR,2020-03-01,4
ITA,EWR,2020-03-07,1
ITA,EWR,2020-03-13,3
ITA,EWR,2020-03-21,1
ITA,EWR,2020-03-25,2
ITA,JFK,2020-03-03,1
ITA,JFK,2020-03-06,9
ITA,JFK,2020-03-07,1
ITA,JFK,2020-03-08,4
ITA,JFK,2020-03-13,3
ITA,JFK,2020-03-14,11
ITA,JFK,2020-03-16,1
ITA,SYR,2020-03-25,1
KY,BUF,2020-03-17,1
KY,BUF,2020-03-31,1
KY,EWR,2020-03-15,1
KY,EWR,2020-03-16,1
KY,LGA,2020-03-12,1
KY,LGA,2020-03-23,4
LA,ALB,2020-03-17,1
LA,BDL,2020-03-12,1
LA,BDL,2020-03-13,2
LA,BDL,2020-03-20,1
LA,ELM,2020-03-12,1
LA,EWR,2020-03-08,1
LA,EWR,2020-03-14,6
LA,EWR,2020-03-15,2
LA,EWR,2020-03-17,2
LA,EWR,2020-03-19,1
LA,EWR,2020-03-20,2
LA,EWR,2020-03-21,4
LA,EWR,2020-03-24,1
LA,EWR,2020-03-25,14
LA,EWR,2020-03-31,1
LA,JFK,2020-03-01,1
LA,JFK,2020-03-07,1
LA,JFK,2020-03-13,1
LA,JFK,2020-03-18,1
LA,JFK,2020-03-19,1
LA,JFK,2020-03-21,1
LA,JFK,2020-03-22,1
LA,JFK,2020-03-23,1
LA,JFK,2020-03-24,5
LA,JFK,2020-03-28,1
LA,JFK,2020-03-31,1
LA,LGA,2020-03-05,2
LA,LGA,2020-03-13,1
LA,LGA,2020-03-14,2
LA,LGA,2020-03-15,7
LA,LGA,2020-03-19,3
LA,LGA,2020-03-20,1
LA,LGA,2020-03-22,4
LA,LGA,2020-03-23,1
LA,LGA,2020-03-25,2
LA,LGA,2020-03-29,2
LUX,EWR,2020-03-13,1
LVA,JFK,2020-03-26,1
MA,ACY,2020-03-09,1
MA,ACY,2020-03-23,1
MA,ACY,2020-03-31,1
MA,ALB,2020-03-16,1
MA,BLM,2020-03-18,1
MA,BLM,2020-03-23,1
MA,BLM,2020-03-27,1
MA,BUF,2020-03-14,1
MA,BUF,2020-03-16,13
MA,BUF,2020-03-18,2
MA,BUF,2020-03-22,1
MA,BUF,2020-03-31,2
MA,CDW,2020-03-16,1
MA,DXR,2020-03-28,1
MA,EWR,2020-03-12,3
MA,EWR,2020-03-14,4
MA,EWR,2020-03-15,1
MA,EWR,2020-03-17,11
MA,EWR,2020-03-18,3
MA,EWR,2020-03-19,1
MA,EWR,2020-03-20,1
MA,EWR,2020-03-23,2
MA,EWR,2020-03-25,3
MA,EWR,2020-03-27,4
MA,EWR,2020-03-28,3
MA,EWR,2020-03-30,4
MA,EWR,2020-03-31,1
MA,FOK,2020-03-14,2
MA,FOK,2020-03-19,1
MA,FOK,2020-03-26,1
MA,FOK,2020-03-27,1
MA,FOK,2020-03-28,1
MA,FOK,2020-03-29,1
MA,FRG,2020-03-10,1
MA,FRG,2020-03-15,3
MA,FRG,2020-03-18,2
MA,FRG,2020-03-22,1
MA,FRG,2020-03-26,1
MA,FRG,2020-03-31,1
MA,HCC,2020-03-14,1
MA,HFD,2020-03-11,1
MA,HFD,2020-03-27,3
MA,HTO,2020-03-05,1
MA,HTO,2020-03-06,1
MA,HTO,2020-03-12,1
MA,HTO,2020-03-14,1
MA,HTO,2020-03-29,1
MA,ITH,2020-03-15,1
MA,JFK,2020-03-01,1
MA,JFK,2020-03-05,1
MA,JFK,2020-03-14,2
MA,JFK,2020-03-15,2
MA,JFK,2020-03-18,2
MA,JFK,2020-03-19,2
MA,JFK,2020-03-21,1
MA,JFK,2020-03-22,1
MA,JFK,2020-03-26,1
MA,JFK,2020-03-27,1
MA,JFK,2020-03-28,3
MA,LGA,2020-03-04,3
MA,LGA,2020-03-15,5
MA,LGA,2020-03-16,10
MA,LGA,2020-03-18,3
MA,LGA,2020-03-19,4
MA,LGA,2020-03-21,6
MA,LGA,2020-03-22,2
MA,LGA,2020-03-23,3
MA,LGA,2020-03-24,1
MA,LGA,2020-03-27,1
MA,LGA,2020-03-28,3
MA,LGA,2020-03-29,1
MA,LGA,2020-03-30,1
MA,LKP,2020-03-12,1
MA,MMU,2020-03-17,1
MA,MMU,2020-03-26,1
MA,MTP,2020-03-16,3
MA,MTP,2020-03-20,1
MA,MTP,2020-03-23,1
MA,MTP,2020-03-26,1
MA,OGS,2020-03-29,1
MA,PCT,2020-03-26,1
MA,POU,2020-03-20,2
MA,RME,2020-03-22,1
MA,ROC,2020-03-08,1
MA,ROC,2020-03-22,2
MA,ROC,2020-03-29,1
MA,SCH,2020-03-14,1
MA,SYR,2020-03-18,1
MA,TEB,2020-03-14,2
MA,TEB,2020-03-16,3
MA,TEB,2020-03-18,1
MA,TEB,2020-03-23,1
MA,TEB,2020-03-28,1
MA,TTN,2020-03-05,1
MA,WWD,2020-03-13,2
MA,WWD,2020-03-15,1
MD,ALB,2020-03-18,2
MD,ALB,2020-03-24,1
MD,ALB,2020-03-26,1
MD,ALB,2020-03-30,1
MD,BDL,2020-03-13,1
MD,BDL,2020-03-15,1
MD,BDL,2020-03-16,1
MD,BDL,2020-03-21,1
MD,BUF,2020-03-08,2
MD,BUF,2020-03-21,1
MD,HFD,2020-03-20,1
MD,HFD,2020-03-21,1
MD,ISP,2020-03-13,1
MD,ISP,2020-03-15,1
MD,ISP,2020-03-16,3
MD,ISP,2020-03-23,1
MD,ISP,2020-03-29,1
MD,JFK,2020-03-24,1
MD,JFK,2020-03-31,1
MD,ROC,2020-03-07,1
MD,ROC,2020-03-24,2
MD,SYR,2020-03-31,1
ME,EWR,2020-03-08,1
MI,ALB,2020-03-14,1
MI,ALB,2020-03-16,2
MI,ALB,2020-03-21,2
MI,BDL,2020-03-14,3
MI,BDL,2020-03-15,1
MI,BDL,2020-03-19,1
MI,BUF,2020-03-18,2
MI,BUF,2020-03-21,2
MI,ELM,2020-03-31,1
MI,EWR,2020-03-10,1
MI,EWR,2020-03-11,1
MI,EWR,2020-03-12,3
MI,EWR,2020-03-15,8
MI,EWR,2020-03-16,1
MI,EWR,2020-03-18,3
MI,EWR,2020-03-20,2
MI,EWR,2020-03-25,1
MI,EWR,2020-03-27,1
MI,HPN,2020-03-12,1
MI,HPN,2020-03-27,1
MI,HPN,2020-03-30,1
MI,ITH,2020-03-26,1
MI,JFK,2020-03-08,1
MI,JFK,2020-03-17,2
MI,JFK,2020-03-20,1
MI,JFK,2020-03-25,1
MI,LGA,2020-03-10,4
MI,LGA,2020-03-11,2
MI,LGA,2020-03-13,7
MI,LGA,2020-03-16,6
MI,LGA,2020-03-18,1
MI,LGA,2020-03-19,11
MI,LGA,2020-03-21,2
MI,LGA,2020-03-22,1
MI,LGA,2020-03-25,3
MI,LGA,2020-03-28,2
MI,ROC,2020-03-20,1
MI,SYR,2020-03-23,2
MN,EWR,2020-03-16,1
MN,EWR,2020-03-21,1
MN,JFK,2020-03-16,1
MN,JFK,2020-03-20,1
MN,LGA,2020-03-11,2
MN,LGA,2020-03-29,1
MO,EWR,2020-03-12,1
MO,EWR,2020-03-18,1
MO,LGA,2020-03-08,1
MO,LGA,2020-03-12,1
MO,LGA,2020-03-18,1
MO,LGA,2020-03-26,1
MO,LGA,2020-03-29,3
MS,EWR,2020-03-27,1
MS,JFK,2020-03-20,1
MT,EWR,2020-03-08,1
NC,BDL,2020-03-13,1
NC,BUF,2020-03-07,1
NC,EWR,2020-03-10,1
NC,EWR,2020-03-16,2
NC,EWR,2020-03-18,1
NC,EWR,2020-03-20,1
NC,EWR,2020-03-30,1
NC,HPN,2020-03-16,1
NC,ITH,2020-03-12,1
NC,JFK,2020-03-02,1
NC,JFK,2020-03-06,1
NC,JFK,2020-03-11,2
NC,JFK,2020-03-16,1
NC,JFK,2020-03-20,1
NC,LGA,2020-03-07,1
NC,LGA,2020-03-08,1
NC,LGA,2020-03-13,1
NC,LGA,2020-03-14,1
NC,LGA,2020-03-15,1
NC,LGA,2020-03-16,2
NC,LGA,2020-03-26,1
NC,LGA,2020-03-28,4
NC,ROC,2020-03-21,1
NC,SYR,2020-03-11,1
NC,SYR,2020-03-25,1
NE,LGA,2020-03-08,1
NH,HTO,2020-03-07,1
NH,LGA,2020-03-23,1
NH,SLK,2020-03-21,1
NH,TEB,2020-03-03,1
NH,TEB,2020-03-06,1
NH,TEB,2020-03-20,1
NJ,ACY,2020-03-10,1
NJ,ACY,2020-03-17,1
NJ,ACY,2020-03-20,1
NJ,ACY,2020-03-27,1
NJ,ALB,2020-03-19,1
NJ,ALB,2020-03-23,1
NJ,BDL,2020-03-15,1
NJ,BDL,2020-03-20,1
NJ,BDL,2020-03-31,1
NJ,BUF,2020-03-15,1
NJ,BUF,2020-03-17,2
NJ,BUF,2020-03-18,1
