source,destination,t,this.sim
DE,HPN,2020-03-30,1
DEU,EWR,2020-03-01,1
DEU,EWR,2020-03-06,1
DEU,EWR,2020-03-16,1
DEU,JFK,2020-03-06,1
DEU,JFK,2020-03-10,1
DEU,JFK,2020-03-11,2
DEU,JFK,2020-03-13,1
DEU,JFK,2020-03-14,1
DEU,JFK,2020-03-16,3
DEU,JFK,2020-03-21,1
DNK,EWR,2020-03-01,2
DNK,EWR,2020-03-09,1
DNK,EWR,2020-03-28,1
DNK,JFK,2020-03-01,1
DNK,JFK,2020-03-08,1
DNK,JFK,2020-03-28,1
DOM,ALB,2020-03-19,1
DOM,BUF,2020-03-05,1
DOM,JFK,2020-03-14,1
ECU,JFK,2020-03-13,1
ESP,EWR,2020-03-08,1
ESP,EWR,2020-03-14,1
ESP,EWR,2020-03-15,1
ESP,EWR,2020-03-18,1
ESP,JFK,2020-03-08,1
ESP,JFK,2020-03-09,1
ESP,JFK,2020-03-16,1
ESP,JFK,2020-03-20,7
ESP,JFK,2020-03-24,1
ESP,JFK,2020-03-29,1
ESP,JFK,2020-03-30,3
ESP,ROC,2020-03-05,1
FIN,JFK,2020-03-03,1
FL,ACY,2020-03-09,1
FL,ACY,2020-03-11,2
FL,ACY,2020-03-15,2
FL,ACY,2020-03-23,2
FL,ACY,2020-03-25,1
FL,ACY,2020-03-27,4
FL,ALB,2020-03-06,1
FL,ALB,2020-03-17,2
FL,ALB,2020-03-18,6
FL,ALB,2020-03-19,1
FL,ALB,2020-03-20,1
FL,ALB,2020-03-22,3
FL,ALB,2020-03-24,2
FL,ALB,2020-03-25,3
FL,ART,2020-03-13,1
FL,BDL,2020-03-07,3
FL,BDL,2020-03-10,2
FL,BDL,2020-03-13,1
FL,BDL,2020-03-16,2
FL,BDL,2020-03-17,1
FL,BDL,2020-03-18,6
FL,BDL,2020-03-19,1
FL,BDL,2020-03-20,3
FL,BDL,2020-03-21,10
FL,BDL,2020-03-23,9
FL,BDL,2020-03-24,6
FL,BDL,2020-03-25,1
FL,BDL,2020-03-29,1
FL,BDL,2020-03-30,1
FL,BUF,2020-03-07,2
FL,BUF,2020-03-09,2
FL,BUF,2020-03-12,1
FL,BUF,2020-03-14,1
FL,BUF,2020-03-17,2
FL,BUF,2020-03-18,1
FL,BUF,2020-03-19,1
FL,BUF,2020-03-21,4
FL,BUF,2020-03-25,6
FL,EWR,2020-03-03,1
FL,EWR,2020-03-08,33
FL,EWR,2020-03-09,3
FL,EWR,2020-03-11,25
FL,EWR,2020-03-13,1
FL,EWR,2020-03-15,5
FL,EWR,2020-03-16,3
FL,EWR,2020-03-17,11
FL,EWR,2020-03-18,26
FL,EWR,2020-03-19,3
FL,EWR,2020-03-23,1
FL,EWR,2020-03-24,3
FL,EWR,2020-03-25,1
FL,EWR,2020-03-27,1
FL,EWR,2020-03-28,6
FL,EWR,2020-03-29,1
FL,EWR,2020-03-30,1
FL,EWR,2020-03-31,5
FL,HPN,2020-03-09,1
FL,HPN,2020-03-10,1
FL,HPN,2020-03-15,1
FL,HPN,2020-03-19,1
FL,HPN,2020-03-21,1
FL,HPN,2020-03-22,1
FL,HPN,2020-03-23,3
FL,HPN,2020-03-25,2
FL,HPN,2020-03-27,1
FL,IAG,2020-03-08,1
FL,IAG,2020-03-11,1
FL,IAG,2020-03-14,3
FL,IAG,2020-03-15,1
FL,IAG,2020-03-16,2
FL,IAG,2020-03-19,1
FL,IAG,2020-03-27,1
FL,ISP,2020-03-04,2
FL,ISP,2020-03-09,1
FL,ISP,2020-03-11,1
FL,ISP,2020-03-13,2
FL,ISP,2020-03-14,1
FL,ISP,2020-03-17,3
FL,ISP,2020-03-23,8
FL,ISP,2020-03-25,1
FL,JFK,2020-03-01,1
FL,JFK,2020-03-08,6
FL,JFK,2020-03-09,1
FL,JFK,2020-03-11,1
FL,JFK,2020-03-13,1
FL,JFK,2020-03-14,4
FL,JFK,2020-03-16,41
FL,JFK,2020-03-17,11
FL,JFK,2020-03-18,2
FL,JFK,2020-03-20,6
FL,JFK,2020-03-22,1
FL,JFK,2020-03-23,8
FL,JFK,2020-03-24,43
FL,JFK,2020-03-25,1
FL,JFK,2020-03-28,1
FL,JFK,2020-03-31,3
FL,LGA,2020-03-05,2
FL,LGA,2020-03-09,1
FL,LGA,2020-03-10,1
FL,LGA,2020-03-11,2
FL,LGA,2020-03-12,4
FL,LGA,2020-03-13,4
FL,LGA,2020-03-14,3
FL,LGA,2020-03-15,49
FL,LGA,2020-03-16,13
FL,LGA,2020-03-17,28
FL,LGA,2020-03-18,22
FL,LGA,2020-03-19,6
FL,LGA,2020-03-21,1
FL,LGA,2020-03-22,6
FL,LGA,2020-03-24,1
FL,LGA,2020-03-26,4
FL,LGA,2020-03-28,2
FL,LGA,2020-03-30,1
FL,LGA,2020-03-31,2
FL,OGS,2020-03-30,1
FL,PBG,2020-03-05,1
FL,PBG,2020-03-10,1
FL,PBG,2020-03-17,1
FL,PBG,2020-03-20,1
FL,PBG,2020-03-26,1
FL,PBG,2020-03-29,1
FL,PBG,2020-03-31,2
FL,ROC,2020-03-09,1
FL,ROC,2020-03-10,2
FL,ROC,2020-03-14,3
FL,ROC,2020-03-16,4
FL,ROC,2020-03-19,2
FL,ROC,2020-03-21,1
FL,ROC,2020-03-24,1
FL,ROC,2020-03-25,1
FL,SWF,2020-03-08,1
FL,SWF,2020-03-24,1
FL,SYR,2020-03-12,1
FL,SYR,2020-03-13,1
FL,SYR,2020-03-24,1
FL,SYR,2020-03-25,1
FL,SYR,2020-03-27,2
FL,SYR,2020-03-28,2
FL,SYR,2020-03-30,1
FL,TTN,2020-03-04,1
FL,TTN,2020-03-09,1
FL,TTN,2020-03-13,1
FL,TTN,2020-03-14,1
FL,TTN,2020-03-20,1
FL,TTN,2020-03-22,3
FL,TTN,2020-03-23,1
FRA,EWR,2020-03-03,1
FRA,EWR,2020-03-30,1
FRA,EWR,2020-03-31,1
FRA,JFK,2020-03-02,3
FRA,JFK,2020-03-10,1
FRA,JFK,2020-03-15,2
FRA,JFK,2020-03-25,1
FRA,JFK,2020-03-30,3
GA,ALB,2020-03-24,1
GA,BDL,2020-03-31,1
GA,BUF,2020-03-15,1
GA,BUF,2020-03-16,4
GA,BUF,2020-03-23,1
GA,BUF,2020-03-27,1
GA,EWR,2020-03-03,1
GA,EWR,2020-03-09,1
GA,EWR,2020-03-10,1
GA,EWR,2020-03-13,4
GA,EWR,2020-03-14,8
GA,EWR,2020-03-17,1
GA,EWR,2020-03-21,6
GA,EWR,2020-03-23,3
GA,EWR,2020-03-28,3
GA,HPN,2020-03-19,1
GA,HPN,2020-03-22,3
GA,JFK,2020-03-05,1
GA,JFK,2020-03-15,3
GA,JFK,2020-03-21,1
GA,JFK,2020-03-22,3
GA,JFK,2020-03-29,1
GA,LGA,2020-03-01,1
GA,LGA,2020-03-12,2
GA,LGA,2020-03-13,8
GA,LGA,2020-03-16,4
GA,LGA,2020-03-17,2
GA,LGA,2020-03-18,1
GA,LGA,2020-03-21,7
GA,LGA,2020-03-22,1
GA,LGA,2020-03-24,1
GA,LGA,2020-03-26,1
GA,LGA,2020-03-27,3
GA,LGA,2020-03-29,1
GA,LGA,2020-03-31,1
GA,ROC,2020-03-07,1
GA,ROC,2020-03-13,1
GA,SYR,2020-03-15,1
GA,SYR,2020-03-16,1
GA,TTN,2020-03-19,1
GA,TTN,2020-03-21,2
GBR,BDL,2020-03-11,1
GBR,EWR,2020-03-01,2
GBR,EWR,2020-03-15,1
GBR,EWR,2020-03-18,1
GBR,EWR,2020-03-25,3
GBR,EWR,2020-03-26,2
GBR,JFK,2020-03-01,2
GBR,JFK,2020-03-06,2
GBR,JFK,2020-03-08,2
GBR,JFK,2020-03-25,1
GBR,JFK,2020-03-26,2
GBR,JFK,2020-03-29,1
GBR,SWF,2020-03-07,1
GRC,EWR,2020-03-23,1
GRC,EWR,2020-03-31,1
GRC,JFK,2020-03-01,1
HI,EWR,2020-03-11,1
HI,JFK,2020-03-15,1
HI,JFK,2020-03-18,1
IA,JFK,2020-03-16,1
IL,ALB,2020-03-11,1
IL,ALB,2020-03-12,2
IL,BDL,2020-03-10,1
IL,BDL,2020-03-21,1
IL,BDL,2020-03-26,2
IL,BGM,2020-03-22,1
IL,BUF,2020-03-19,1
IL,BUF,2020-03-23,3
IL,BUF,2020-03-29,5
IL,ELM,2020-03-14,1
IL,EWR,2020-03-11,1
IL,EWR,2020-03-16,2
IL,EWR,2020-03-18,1
IL,EWR,2020-03-20,2
IL,EWR,2020-03-21,9
IL,EWR,2020-03-23,3
IL,EWR,2020-03-28,6
IL,EWR,2020-03-31,5
IL,HPN,2020-03-21,1
IL,ISP,2020-03-15,1
IL,ISP,2020-03-18,1
IL,ISP,2020-03-27,1
IL,JFK,2020-03-10,2
IL,JFK,2020-03-17,2
IL,JFK,2020-03-19,2
IL,LGA,2020-03-10,1
IL,LGA,2020-03-11,3
IL,LGA,2020-03-12,2
IL,LGA,2020-03-14,15
IL,LGA,2020-03-16,1
IL,LGA,2020-03-18,7
IL,LGA,2020-03-19,2
IL,LGA,2020-03-20,6
IL,LGA,2020-03-21,12
IL,LGA,2020-03-22,1
IL,LGA,2020-03-23,4
IL,LGA,2020-03-24,3
IL,LGA,2020-03-25,6
IL,LGA,2020-03-27,1
IL,LGA,2020-03-29,14
IL,LGA,2020-03-31,1
IL,ROC,2020-03-17,3
IL,ROC,2020-03-21,3
IL,SYR,2020-03-09,1
IL,SYR,2020-03-17,1
IN,ALB,2020-03-19,1
IN,BDL,2020-03-22,1
IN,BUF,2020-03-17,1
IN,EWR,2020-03-09,1
IN,EWR,2020-03-16,2
IN,EWR,2020-03-17,1
IN,EWR,2020-03-20,3
IN,EWR,2020-03-23,1
IN,JFK,2020-03-22,1
IN,LGA,2020-03-17,2
IN,LGA,2020-03-22,2
IN,LGA,2020-03-25,1
IRL,EWR,2020-03-07,1
IRL,EWR,2020-03-13,2
IRL,EWR,2020-03-28,1
IRL,JFK,2020-03-01,1
IRL,JFK,2020-03-14,1
IRL,JFK,2020-03-18,2
IRL,LGA,2020-03-19,1
ISL,EWR,2020-03-02,1
ISL,EWR,2020-03-04,2
ISL,EWR,2020-03-14,1
ISL,EWR,2020-03-16,1
ISL,EWR,2020-03-27,1
ISL,JFK,2020-03-11,1
ISL,JFK,2020-03-27,1
ISR,EWR,2020-03-13,1
ISR,JFK,2020-03-25,2
ISR,JFK,2020-03-31,2
ITA,EWR,2020-03-12,2
ITA,JFK,2020-03-01,9
ITA,JFK,2020-03-02,1
ITA,JFK,2020-03-03,1
ITA,JFK,2020-03-04,1
ITA,JFK,2020-03-05,6
ITA,JFK,2020-03-08,6
ITA,JFK,2020-03-10,1
ITA,JFK,2020-03-11,8
ITA,JFK,2020-03-12,6
ITA,JFK,2020-03-16,1
ITA,JFK,2020-03-21,1
ITA,JFK,2020-03-26,1
ITA,JFK,2020-03-29,3
KS,LGA,2020-03-11,1
KS,LGA,2020-03-14,1
KY,ALB,2020-03-19,1
KY,BDL,2020-03-31,1
KY,EWR,2020-03-06,1
KY,EWR,2020-03-09,1
KY,EWR,2020-03-30,1
KY,LGA,2020-03-09,1
KY,LGA,2020-03-17,1
KY,LGA,2020-03-31,1
KY,ROC,2020-03-07,1
LA,BDL,2020-03-12,1
LA,BDL,2020-03-15,2
LA,BDL,2020-03-24,1
LA,BUF,2020-03-08,1
LA,BUF,2020-03-12,2
LA,BUF,2020-03-13,1
LA,BUF,2020-03-15,1
LA,BUF,2020-03-25,1
LA,BUF,2020-03-26,1
LA,EWR,2020-03-02,2
LA,EWR,2020-03-07,1
LA,EWR,2020-03-09,3
LA,EWR,2020-03-14,2
LA,EWR,2020-03-16,1
LA,EWR,2020-03-19,3
LA,EWR,2020-03-23,4
LA,EWR,2020-03-26,10
LA,EWR,2020-03-28,1
LA,HPN,2020-03-07,1
LA,HVN,2020-03-22,1
LA,JFK,2020-03-07,4
LA,JFK,2020-03-08,2
LA,JFK,2020-03-10,1
LA,JFK,2020-03-13,2
LA,JFK,2020-03-14,2
LA,JFK,2020-03-15,3
LA,JFK,2020-03-16,2
LA,JFK,2020-03-17,2
LA,JFK,2020-03-18,1
LA,JFK,2020-03-19,1
LA,JFK,2020-03-21,2
LA,JFK,2020-03-25,2
LA,JFK,2020-03-27,1
LA,JFK,2020-03-29,2
LA,JFK,2020-03-30,1
LA,JFK,2020-03-31,1
LA,LGA,2020-03-04,1
LA,LGA,2020-03-12,1
LA,LGA,2020-03-17,2
LA,LGA,2020-03-18,2
LA,LGA,2020-03-19,1
LA,LGA,2020-03-20,4
LA,LGA,2020-03-23,8
LA,LGA,2020-03-24,7
LA,LGA,2020-03-27,1
LA,SYR,2020-03-18,1
LA,SYR,2020-03-25,1
LUX,JFK,2020-03-22,1
MA,ACY,2020-03-02,2
MA,ACY,2020-03-16,1
MA,ACY,2020-03-21,1
MA,BDR,2020-03-31,1
MA,BLM,2020-03-14,1
MA,BLM,2020-03-17,1
MA,BUF,2020-03-14,8
MA,BUF,2020-03-15,4
MA,BUF,2020-03-18,1
MA,BUF,2020-03-30,2
MA,BUF,2020-03-31,1
MA,DXR,2020-03-14,1
MA,DXR,2020-03-21,2
MA,EWR,2020-03-06,2
MA,EWR,2020-03-14,4
MA,EWR,2020-03-16,4
MA,EWR,2020-03-17,13
MA,EWR,2020-03-27,4
MA,EWR,2020-03-28,2
MA,EWR,2020-03-29,1
MA,FOK,2020-03-21,1
MA,FRG,2020-03-02,1
MA,FRG,2020-03-14,1
MA,FRG,2020-03-15,2
MA,FRG,2020-03-16,2
MA,FRG,2020-03-18,5
MA,FRG,2020-03-23,1
MA,FRG,2020-03-24,1
MA,FRG,2020-03-29,3
MA,HFD,2020-03-17,1
MA,HPN,2020-03-22,1
MA,HPN,2020-03-29,1
MA,HTO,2020-03-08,1
MA,HTO,2020-03-14,3
MA,HTO,2020-03-15,1
MA,HTO,2020-03-22,4
MA,HTO,2020-03-24,1
MA,HTO,2020-03-25,1
MA,HTO,2020-03-27,1
MA,ITH,2020-03-15,1
MA,JFK,2020-03-08,3
MA,JFK,2020-03-09,5
MA,JFK,2020-03-10,1
MA,JFK,2020-03-14,2
MA,JFK,2020-03-16,3
MA,JFK,2020-03-20,3
MA,JFK,2020-03-23,8
MA,JFK,2020-03-25,6
MA,JFK,2020-03-30,4
MA,JFK,2020-03-31,2
MA,LGA,2020-03-08,2
MA,LGA,2020-03-09,1
MA,LGA,2020-03-13,1
MA,LGA,2020-03-14,4
MA,LGA,2020-03-15,4
MA,LGA,2020-03-16,5
MA,LGA,2020-03-17,1
MA,LGA,2020-03-18,1
MA,LGA,2020-03-21,3
MA,LGA,2020-03-22,13
MA,LGA,2020-03-23,1
MA,LGA,2020-03-24,2
MA,LGA,2020-03-25,15
MA,LGA,2020-03-27,5
MA,LGA,2020-03-29,8
MA,LGA,2020-03-30,2
MA,LGA,2020-03-31,1
MA,MMU,2020-03-26,1
MA,MSS,2020-03-19,1
MA,MSS,2020-03-21,1
MA,MTP,2020-03-14,1
MA,MTP,2020-03-28,1
MA,PCT,2020-03-08,1
MA,PCT,2020-03-16,1
MA,PCT,2020-03-18,1
MA,POU,2020-03-27,1
MA,RME,2020-03-20,1
MA,RME,2020-03-28,2
MA,ROC,2020-03-15,1
MA,ROC,2020-03-17,1
MA,SCH,2020-03-19,1
MA,SCH,2020-03-28,1
MA,SLK,2020-03-17,1
MA,SYR,2020-03-14,1
MA,SYR,2020-03-20,1
MA,TEB,2020-03-12,3
MA,TEB,2020-03-14,1
MA,TEB,2020-03-15,2
MA,TEB,2020-03-16,3
MA,TEB,2020-03-17,1
MA,TEB,2020-03-18,1
MA,TEB,2020-03-19,1
MA,TEB,2020-03-29,1
MA,TEB,2020-03-31,1
MA,TTN,2020-03-14,1
MA,TTN,2020-03-24,1
MA,TTN,2020-03-29,1
MA,WSH,2020-03-18,1
MA,WSH,2020-03-23,1
MA,WWD,2020-03-17,1
MD,ALB,2020-03-25,1
MD,BDL,2020-03-13,1
MD,BDL,2020-03-15,1
MD,BDL,2020-03-21,1
MD,BDL,2020-03-25,2
MD,BDL,2020-03-31,3
MD,BUF,2020-03-16,1
MD,BUF,2020-03-27,2
MD,DXR,2020-03-24,1
MD,FRG,2020-03-24,1
MD,ISP,2020-03-17,1
MD,ISP,2020-03-27,1
MD,SYR,2020-03-26,1
MD,TTN,2020-03-24,1
MD,TTN,2020-03-31,1
ME,DXR,2020-03-23,1
ME,EWR,2020-03-13,1
ME,FOK,2020-03-11,1
ME,FRG,2020-03-14,1
ME,HTO,2020-03-21,1
ME,HTO,2020-03-24,1
ME,LGA,2020-03-17,1
ME,TEB,2020-03-09,1
ME,TEB,2020-03-24,1
MEX,JFK,2020-03-06,1
MEX,JFK,2020-03-08,1
MI,ALB,2020-03-10,1
MI,ALB,2020-03-16,2
MI,BDL,2020-03-19,1
MI,BDL,2020-03-21,4
MI,BDL,2020-03-28,1
MI,BGM,2020-03-17,2
MI,BUF,2020-03-16,1
MI,BUF,2020-03-17,1
MI,ELM,2020-03-23,1
MI,EWR,2020-03-05,1
MI,EWR,2020-03-14,4
MI,EWR,2020-03-20,3
MI,EWR,2020-03-24,1
MI,EWR,2020-03-25,2
MI,EWR,2020-03-26,3
MI,EWR,2020-03-30,1
MI,HPN,2020-03-19,4
MI,ITH,2020-03-14,1
MI,JFK,2020-03-12,1
MI,JFK,2020-03-14,2
MI,LGA,2020-03-10,2
MI,LGA,2020-03-12,1
MI,LGA,2020-03-13,6
MI,LGA,2020-03-15,6
MI,LGA,2020-03-17,2
MI,LGA,2020-03-19,1
MI,LGA,2020-03-20,7
MI,LGA,2020-03-21,3
MI,LGA,2020-03-23,2
MI,LGA,2020-03-24,2
MI,LGA,2020-03-27,2
MI,LGA,2020-03-28,3
MI,ROC,2020-03-13,1
MI,ROC,2020-03-17,1
MI,ROC,2020-03-28,1
MI,SYR,2020-03-18,1
MN,BDL,2020-03-06,1
MN,BDL,2020-03-10,1
MN,EWR,2020-03-11,2
MN,EWR,2020-03-26,1
MN,LGA,2020-03-12,2
MN,LGA,2020-03-14,1
MN,LGA,2020-03-15,1
MO,BDL,2020-03-15,1
MO,EWR,2020-03-16,2
MO,EWR,2020-03-31,1
MO,HPN,2020-03-24,1
MO,ISP,2020-03-31,1
MO,LGA,2020-03-24,5
MO,LGA,2020-03-30,1
MO,ROC,2020-03-14,1
MT,EWR,2020-03-07,1
NC,BDL,2020-03-09,1
NC,BDL,2020-03-14,1
NC,BDL,2020-03-25,1
NC,EWR,2020-03-07,1
NC,EWR,2020-03-10,1
NC,EWR,2020-03-11,1
NC,EWR,2020-03-17,2
NC,FOK,2020-03-07,1
NC,JFK,2020-03-12,1
NC,JFK,2020-03-14,2
NC,JFK,2020-03-22,1
NC,JFK,2020-03-29,1
NC,JFK,2020-03-30,1
NC,LGA,2020-03-07,1
NC,LGA,2020-03-10,1
NC,LGA,2020-03-14,2
NC,LGA,2020-03-15,1
NC,LGA,2020-03-24,1
NC,LGA,2020-03-25,2
NC,LGA,2020-03-26,1
NC,ROC,2020-03-29,2
NC,SYR,2020-03-30,1
NC,TTN,2020-03-03,1
NC,TTN,2020-03-25,1
NE,ALB,2020-03-19,1
NE,LGA,2020-03-11,1
NH,ELM,2020-03-21,1
NJ,ACY,2020-03-15,2
NJ,ACY,2020-03-28,1
NJ,BUF,2020-03-13,1
NJ,BUF,2020-03-18,1
NJ,BUF,2020-03-24,3
NJ,BUF,2020-03-31,3
NJ,EWR,2020-03-18,1
NJ,EWR,2020-03-25,1
NJ,FID,2020-03-11,1
NJ,FID,2020-03-22,1
NJ,FOK,2020-03-23,1
NJ,FOK,2020-03-26,1
NJ,FRG,2020-03-09,2
NJ,FRG,2020-03-18,3
NJ,FRG,2020-03-19,3
NJ,FRG,2020-03-20,1
NJ,FRG,2020-03-25,2
NJ,FRG,2020-03-26,1
NJ,GON,2020-03-21,1
NJ,GON,2020-03-27,1
NJ,HFD,2020-03-14,1
NJ,HFD,2020-03-22,3
NJ,HFD,2020-03-23,1
NJ,HTO,2020-03-14,1
NJ,HTO,2020-03-16,3
NJ,HTO,2020-03-17,1
NJ,HTO,2020-03-18,1
NJ,HTO,2020-03-23,1
NJ,HTO,2020-03-24,3
NJ,HTO,2020-03-26,1
NJ,HVN,2020-03-06,1
NJ,HVN,2020-03-08,1
NJ,HVN,2020-03-17,1
NJ,HVN,2020-03-19,2
NJ,ISP,2020-03-21,1
NJ,ISP,2020-03-28,1
NJ,JFK,2020-03-07,1
NJ,JFK,2020-03-17,1
NJ,JFK,2020-03-29,1
NJ,LGA,2020-03-15,1
NJ,LGA,2020-03-23,1
NJ,LKP,2020-03-18,1
NJ,LKP,2020-03-19,2
NJ,LKP,2020-03-21,1
NJ,MIV,2020-03-14,2
NJ,MIV,2020-03-22,1
NJ,MIV,2020-03-24,1
NJ,MIV,2020-03-25,1
