source,destination,t,this.sim
CO,EWR,2020-03-06,1
CO,EWR,2020-03-07,1
CO,EWR,2020-03-14,1
CO,EWR,2020-03-15,3
CO,EWR,2020-03-24,1
CO,JFK,2020-03-10,1
CO,JFK,2020-03-22,1
CO,JFK,2020-03-30,1
CO,JFK,2020-03-31,1
CO,LGA,2020-03-01,1
CO,LGA,2020-03-04,2
CO,LGA,2020-03-09,2
CO,LGA,2020-03-12,2
CO,LGA,2020-03-13,1
CO,LGA,2020-03-16,1
CO,LGA,2020-03-20,4
CO,LGA,2020-03-22,1
CO,LGA,2020-03-23,1
CO,LGA,2020-03-24,1
CO,LGA,2020-03-26,2
CO,SYR,2020-03-11,1
CRI,JFK,2020-03-07,1
CT,BUF,2020-03-24,1
CT,FRG,2020-03-21,1
CT,HTO,2020-03-17,1
CT,PCT,2020-03-17,1
CT,ROC,2020-03-11,1
CT,TEB,2020-03-19,1
DC,ALB,2020-03-12,1
DC,ALB,2020-03-16,3
DC,BDL,2020-03-13,1
DC,BDL,2020-03-24,2
DC,BDL,2020-03-25,2
DC,BDL,2020-03-26,4
DC,BDL,2020-03-28,1
DC,BDL,2020-03-30,1
DC,BUF,2020-03-10,2
DC,ELM,2020-03-15,1
DC,EWR,2020-03-12,1
DC,EWR,2020-03-25,1
DC,EWR,2020-03-26,1
DC,EWR,2020-03-28,1
DC,FID,2020-03-29,1
DC,HPN,2020-03-13,1
DC,HPN,2020-03-15,1
DC,ITH,2020-03-16,1
DC,JFK,2020-03-20,2
DC,JFK,2020-03-23,1
DC,JFK,2020-03-24,1
DC,JFK,2020-03-25,1
DC,JFK,2020-03-31,1
DC,LGA,2020-03-06,3
DC,LGA,2020-03-08,6
DC,LGA,2020-03-14,3
DC,LGA,2020-03-16,3
DC,LGA,2020-03-31,1
DC,ROC,2020-03-11,1
DC,ROC,2020-03-17,1
DC,ROC,2020-03-28,1
DC,SYR,2020-03-17,1
DC,SYR,2020-03-18,1
DC,SYR,2020-03-29,1
DC,TEB,2020-03-15,1
DEU,EWR,2020-03-11,1
DEU,EWR,2020-03-22,1
DEU,JFK,2020-03-01,3
DEU,JFK,2020-03-08,1
DEU,JFK,2020-03-25,1
DOM,JFK,2020-03-30,1
ESP,BDL,2020-03-07,1
ESP,ELM,2020-03-21,1
ESP,EWR,2020-03-06,1
ESP,EWR,2020-03-07,2
ESP,EWR,2020-03-11,1
ESP,EWR,2020-03-15,1
ESP,JFK,2020-03-04,1
ESP,JFK,2020-03-13,1
ESP,JFK,2020-03-15,2
ESP,JFK,2020-03-16,2
ESP,JFK,2020-03-18,1
FL,ACY,2020-03-12,6
FL,ACY,2020-03-16,1
FL,ACY,2020-03-18,6
FL,ACY,2020-03-30,1
FL,ALB,2020-03-14,1
FL,ALB,2020-03-15,2
FL,ALB,2020-03-16,1
FL,ALB,2020-03-19,1
FL,ALB,2020-03-21,2
FL,ALB,2020-03-22,2
FL,ALB,2020-03-23,2
FL,ALB,2020-03-24,1
FL,ALB,2020-03-31,1
FL,BDL,2020-03-01,1
FL,BDL,2020-03-09,1
FL,BDL,2020-03-10,3
FL,BDL,2020-03-11,1
FL,BDL,2020-03-15,4
FL,BDL,2020-03-17,3
FL,BDL,2020-03-19,3
FL,BDL,2020-03-25,2
FL,BDL,2020-03-31,1
FL,BUF,2020-03-03,1
FL,BUF,2020-03-11,1
FL,BUF,2020-03-13,6
FL,BUF,2020-03-15,1
FL,BUF,2020-03-16,2
FL,BUF,2020-03-18,2
FL,BUF,2020-03-24,1
FL,BUF,2020-03-31,1
FL,EWR,2020-03-04,1
FL,EWR,2020-03-05,1
FL,EWR,2020-03-07,7
FL,EWR,2020-03-11,7
FL,EWR,2020-03-13,17
FL,EWR,2020-03-14,1
FL,EWR,2020-03-16,26
FL,EWR,2020-03-21,2
FL,EWR,2020-03-24,12
FL,EWR,2020-03-25,4
FL,EWR,2020-03-29,4
FL,HPN,2020-03-07,1
FL,HPN,2020-03-15,1
FL,HPN,2020-03-17,2
FL,HPN,2020-03-18,3
FL,HPN,2020-03-22,1
FL,IAG,2020-03-19,1
FL,ISP,2020-03-14,1
FL,ISP,2020-03-16,1
FL,ISP,2020-03-19,5
FL,ISP,2020-03-21,2
FL,ISP,2020-03-24,1
FL,ITH,2020-03-18,1
FL,JFK,2020-03-08,1
FL,JFK,2020-03-11,2
FL,JFK,2020-03-14,1
FL,JFK,2020-03-15,7
FL,JFK,2020-03-17,6
FL,JFK,2020-03-18,1
FL,JFK,2020-03-20,11
FL,JFK,2020-03-21,2
FL,JFK,2020-03-22,7
FL,JFK,2020-03-24,1
FL,JFK,2020-03-26,3
FL,JFK,2020-03-30,9
FL,JFK,2020-03-31,1
FL,LGA,2020-03-05,1
FL,LGA,2020-03-07,1
FL,LGA,2020-03-09,1
FL,LGA,2020-03-13,6
FL,LGA,2020-03-14,2
FL,LGA,2020-03-16,5
FL,LGA,2020-03-17,25
FL,LGA,2020-03-18,1
FL,LGA,2020-03-20,12
FL,LGA,2020-03-21,5
FL,LGA,2020-03-22,1
FL,LGA,2020-03-24,1
FL,LGA,2020-03-28,8
FL,PBG,2020-03-10,1
FL,PBG,2020-03-17,2
FL,ROC,2020-03-10,2
FL,ROC,2020-03-14,1
FL,ROC,2020-03-17,1
FL,ROC,2020-03-20,1
FL,ROC,2020-03-29,1
FL,SWF,2020-03-12,1
FL,SWF,2020-03-18,1
FL,SWF,2020-03-22,1
FL,SYR,2020-03-07,1
FL,SYR,2020-03-09,1
FL,SYR,2020-03-17,5
FL,SYR,2020-03-19,1
FL,SYR,2020-03-30,1
FL,TTN,2020-03-09,1
FL,TTN,2020-03-12,1
FL,TTN,2020-03-14,1
FL,TTN,2020-03-21,2
FL,TTN,2020-03-23,1
FL,TTN,2020-03-24,1
FL,TTN,2020-03-28,1
FRA,EWR,2020-03-01,1
FRA,EWR,2020-03-05,1
FRA,JFK,2020-03-01,1
FRA,JFK,2020-03-05,1
FRA,JFK,2020-03-11,1
FRA,JFK,2020-03-25,1
GA,BDL,2020-03-08,2
GA,BUF,2020-03-13,1
GA,BUF,2020-03-14,1
GA,BUF,2020-03-24,1
GA,BUF,2020-03-30,1
GA,EWR,2020-03-07,3
GA,EWR,2020-03-09,1
GA,EWR,2020-03-10,1
GA,EWR,2020-03-18,1
GA,EWR,2020-03-24,1
GA,EWR,2020-03-26,1
GA,JFK,2020-03-16,2
GA,JFK,2020-03-27,1
GA,LGA,2020-03-06,1
GA,LGA,2020-03-11,3
GA,LGA,2020-03-15,11
GA,LGA,2020-03-19,7
GA,LGA,2020-03-20,1
GA,LGA,2020-03-21,1
GA,LGA,2020-03-22,1
GA,LGA,2020-03-23,2
GA,ROC,2020-03-13,1
GA,SYR,2020-03-08,1
GA,TTN,2020-03-31,1
GBR,BDL,2020-03-07,1
GBR,EWR,2020-03-05,1
GBR,EWR,2020-03-29,1
GBR,JFK,2020-03-01,1
GBR,JFK,2020-03-07,1
GBR,JFK,2020-03-14,1
GBR,JFK,2020-03-24,1
GBR,LGA,2020-03-30,1
HI,EWR,2020-03-15,1
HI,JFK,2020-03-06,1
IA,EWR,2020-03-15,1
ID,JFK,2020-03-21,1
IL,ALB,2020-03-24,1
IL,ALB,2020-03-25,1
IL,ALB,2020-03-29,3
IL,BDL,2020-03-15,1
IL,BDL,2020-03-22,1
IL,BDL,2020-03-23,1
IL,BDL,2020-03-30,2
IL,BUF,2020-03-18,1
IL,EWR,2020-03-08,1
IL,EWR,2020-03-10,1
IL,EWR,2020-03-15,17
IL,EWR,2020-03-16,9
IL,EWR,2020-03-17,1
IL,EWR,2020-03-19,5
IL,EWR,2020-03-27,2
IL,HPN,2020-03-11,1
IL,HPN,2020-03-13,1
IL,HPN,2020-03-20,1
IL,ISP,2020-03-01,1
IL,ISP,2020-03-12,1
IL,ISP,2020-03-29,1
IL,JFK,2020-03-15,1
IL,LGA,2020-03-01,1
IL,LGA,2020-03-06,1
IL,LGA,2020-03-09,1
IL,LGA,2020-03-12,8
IL,LGA,2020-03-13,1
IL,LGA,2020-03-14,9
IL,LGA,2020-03-16,2
IL,LGA,2020-03-17,1
IL,LGA,2020-03-18,3
IL,LGA,2020-03-20,1
IL,LGA,2020-03-22,3
IL,LGA,2020-03-23,3
IL,LGA,2020-03-24,1
IL,LGA,2020-03-25,1
IL,LGA,2020-03-27,1
IL,LGA,2020-03-29,5
IL,LGA,2020-03-30,1
IL,ROC,2020-03-15,2
IL,SYR,2020-03-11,1
IN,ALB,2020-03-17,1
IN,EWR,2020-03-17,1
IN,ISP,2020-03-31,1
IN,ITH,2020-03-21,1
IN,JFK,2020-03-24,1
IN,LGA,2020-03-13,2
IN,LGA,2020-03-16,1
IN,LGA,2020-03-30,1
IRL,EWR,2020-03-15,1
IRL,EWR,2020-03-23,1
IRL,SWF,2020-03-03,1
ISL,EWR,2020-03-03,1
ISL,EWR,2020-03-13,1
ISL,EWR,2020-03-30,1
ISL,JFK,2020-03-01,2
ISL,JFK,2020-03-17,1
ISL,JFK,2020-03-23,1
ISR,JFK,2020-03-15,2
ISR,JFK,2020-03-16,1
ISR,JFK,2020-03-24,2
ITA,EWR,2020-03-09,1
ITA,EWR,2020-03-25,1
ITA,JFK,2020-03-01,1
ITA,JFK,2020-03-02,2
ITA,JFK,2020-03-06,2
ITA,JFK,2020-03-07,5
ITA,JFK,2020-03-11,2
ITA,JFK,2020-03-20,2
ITA,JFK,2020-03-30,1
KY,ITH,2020-03-13,1
KY,LGA,2020-03-08,1
KY,LGA,2020-03-15,1
KY,LGA,2020-03-30,1
KY,ROC,2020-03-11,1
LA,ALB,2020-03-20,2
LA,ALB,2020-03-22,1
LA,BDL,2020-03-19,1
LA,BUF,2020-03-25,1
LA,EWR,2020-03-05,1
LA,EWR,2020-03-07,1
LA,EWR,2020-03-17,1
LA,EWR,2020-03-22,4
LA,EWR,2020-03-25,2
LA,EWR,2020-03-27,2
LA,ITH,2020-03-11,1
LA,JFK,2020-03-03,1
LA,JFK,2020-03-07,1
LA,JFK,2020-03-10,2
LA,JFK,2020-03-13,5
LA,JFK,2020-03-14,3
LA,JFK,2020-03-16,1
LA,JFK,2020-03-19,2
LA,JFK,2020-03-23,2
LA,JFK,2020-03-25,2
LA,JFK,2020-03-29,2
LA,JFK,2020-03-31,4
LA,LGA,2020-03-09,2
LA,LGA,2020-03-10,1
LA,LGA,2020-03-12,1
LA,LGA,2020-03-15,5
LA,LGA,2020-03-20,1
LA,LGA,2020-03-22,1
LA,LGA,2020-03-23,2
LA,ROC,2020-03-25,1
LA,ROC,2020-03-27,1
LUX,BDL,2020-03-17,1
LUX,JFK,2020-03-07,1
MA,BLM,2020-03-25,1
MA,BUF,2020-03-19,1
MA,BUF,2020-03-22,1
MA,BUF,2020-03-26,1
MA,BUF,2020-03-31,2
MA,CDW,2020-03-17,1
MA,EWR,2020-03-09,1
MA,EWR,2020-03-10,1
MA,EWR,2020-03-12,1
MA,EWR,2020-03-13,1
MA,EWR,2020-03-15,1
MA,EWR,2020-03-19,3
MA,EWR,2020-03-23,2
MA,EWR,2020-03-25,2
MA,EWR,2020-03-29,1
MA,FID,2020-03-16,1
MA,FID,2020-03-17,1
MA,FOK,2020-03-14,2
MA,FRG,2020-03-07,1
MA,FRG,2020-03-15,4
MA,FRG,2020-03-16,2
MA,FRG,2020-03-21,1
MA,FRG,2020-03-24,1
MA,FRG,2020-03-26,1
MA,HCC,2020-03-08,1
MA,HCC,2020-03-13,1
MA,HCC,2020-03-15,2
MA,HFD,2020-03-01,1
MA,HFD,2020-03-31,1
MA,HTO,2020-03-13,1
MA,HTO,2020-03-16,1
MA,HTO,2020-03-29,2
MA,JFK,2020-03-11,1
MA,JFK,2020-03-15,8
MA,JFK,2020-03-17,1
MA,JFK,2020-03-20,1
MA,JFK,2020-03-21,1
MA,JFK,2020-03-22,1
MA,JFK,2020-03-24,4
MA,JFK,2020-03-29,1
MA,JFK,2020-03-30,3
MA,LGA,2020-03-07,1
MA,LGA,2020-03-16,7
MA,LGA,2020-03-18,3
MA,LGA,2020-03-22,15
MA,LGA,2020-03-24,2
MA,LGA,2020-03-25,4
MA,LGA,2020-03-26,2
MA,LGA,2020-03-31,2
MA,LKP,2020-03-14,1
MA,LKP,2020-03-25,1
MA,MMU,2020-03-20,1
MA,MMU,2020-03-24,1
MA,MTP,2020-03-14,1
MA,MTP,2020-03-20,1
MA,PCT,2020-03-09,2
MA,PCT,2020-03-13,1
MA,PCT,2020-03-18,1
MA,PCT,2020-03-31,1
MA,RME,2020-03-17,1
MA,ROC,2020-03-08,1
MA,ROC,2020-03-17,1
MA,ROC,2020-03-19,1
MA,ROC,2020-03-22,1
MA,ROC,2020-03-28,1
MA,TEB,2020-03-08,1
MA,TEB,2020-03-15,6
MA,TEB,2020-03-17,1
MA,TEB,2020-03-20,3
MA,TEB,2020-03-27,1
MA,TEB,2020-03-31,3
MA,TTN,2020-03-15,1
MA,WWD,2020-03-19,1
MA,WWD,2020-03-21,1
MA,WWD,2020-03-24,1
MD,ALB,2020-03-22,1
MD,ALB,2020-03-24,1
MD,BDL,2020-03-15,1
MD,BDL,2020-03-26,1
MD,BUF,2020-03-30,1
ME,FOK,2020-03-14,1
ME,FOK,2020-03-16,1
ME,FRG,2020-03-13,1
ME,JFK,2020-03-18,1
ME,JFK,2020-03-27,1
MI,BDL,2020-03-01,1
MI,BDL,2020-03-15,2
MI,BDL,2020-03-26,2
MI,BUF,2020-03-12,1
MI,ELM,2020-03-21,1
MI,EWR,2020-03-17,2
MI,EWR,2020-03-20,3
MI,EWR,2020-03-22,2
MI,EWR,2020-03-25,1
MI,EWR,2020-03-26,1
MI,EWR,2020-03-31,1
MI,JFK,2020-03-14,1
MI,JFK,2020-03-20,2
MI,JFK,2020-03-23,1
MI,LGA,2020-03-07,1
MI,LGA,2020-03-14,1
MI,LGA,2020-03-16,2
MI,LGA,2020-03-17,12
MI,LGA,2020-03-18,2
MI,LGA,2020-03-26,6
MI,LGA,2020-03-31,1
MN,LGA,2020-03-15,2
MN,LGA,2020-03-17,1
MN,LGA,2020-03-25,2
MO,BUF,2020-03-14,1
MO,EWR,2020-03-08,1
MO,LGA,2020-03-13,2
MO,LGA,2020-03-15,2
MO,LGA,2020-03-19,1
MS,BDL,2020-03-07,1
MS,JFK,2020-03-11,1
NC,ALB,2020-03-23,1
NC,BDL,2020-03-16,1
NC,BDL,2020-03-18,2
NC,BDL,2020-03-21,4
NC,BDL,2020-03-22,2
NC,EWR,2020-03-15,1
NC,EWR,2020-03-16,2
NC,EWR,2020-03-18,1
NC,EWR,2020-03-24,1
NC,EWR,2020-03-26,1
NC,FOK,2020-03-15,1
NC,HPN,2020-03-27,1
NC,JFK,2020-03-11,1
NC,JFK,2020-03-13,1
NC,LGA,2020-03-06,1
NC,LGA,2020-03-12,4
NC,LGA,2020-03-15,2
NC,LGA,2020-03-16,1
NC,LGA,2020-03-17,1
NC,ROC,2020-03-14,1
NC,ROC,2020-03-28,1
NC,TTN,2020-03-13,1
NH,HTO,2020-03-09,1
NH,HTO,2020-03-16,2
NH,LGA,2020-03-11,1
NH,TEB,2020-03-13,1
NH,TEB,2020-03-18,1
NJ,ALB,2020-03-22,1
NJ,BDL,2020-03-27,1
NJ,BUF,2020-03-02,1
NJ,BUF,2020-03-09,1
NJ,BUF,2020-03-13,1
NJ,BUF,2020-03-16,2
NJ,BUF,2020-03-17,2
NJ,BUF,2020-03-27,1
NJ,FID,2020-03-11,1
NJ,FID,2020-03-15,1
NJ,FID,2020-03-16,1
NJ,FOK,2020-03-12,1
NJ,FOK,2020-03-17,3
NJ,FRG,2020-03-16,1
NJ,FRG,2020-03-19,1
NJ,FRG,2020-03-31,2
NJ,HFD,2020-03-15,1
NJ,HFD,2020-03-16,1
NJ,HTO,2020-03-14,1
NJ,HTO,2020-03-21,1
NJ,HTO,2020-03-22,2
NJ,IAG,2020-03-12,1
NJ,IAG,2020-03-17,1
NJ,ISP,2020-03-18,1
NJ,JFK,2020-03-17,1
NJ,MIV,2020-03-20,1
NJ,MTP,2020-03-24,1
NJ,RME,2020-03-08,1
NJ,RME,2020-03-13,1
NJ,RME,2020-03-16,1
NJ,RME,2020-03-21,1
NJ,ROC,2020-03-07,1
NJ,ROC,2020-03-18,1
NJ,ROC,2020-03-19,1
NJ,ROC,2020-03-29,1
NJ,SYR,2020-03-14,1
NJ,SYR,2020-03-16,2
NLD,EWR,2020-03-17,1
NLD,JFK,2020-03-01,1
NLD,JFK,2020-03-08,1
NM,EWR,2020-03-24,1
NM,JFK,2020-03-28,1
NOR,EWR,2020-03-01,1
NOR,JFK,2020-03-02,2
NV,BDL,2020-03-15,1
NV,BDL,2020-03-28,1
NV,BUF,2020-03-17,3
NV,BUF,2020-03-18,1
NV,BUF,2020-03-30,1
NV,EWR,2020-03-11,1
NV,EWR,2020-03-16,3
NV,EWR,2020-03-25,1
NV,HPN,2020-03-27,1
NV,JFK,2020-03-15,4
NV,JFK,2020-03-17,8
NV,JFK,2020-03-18,2
NV,JFK,2020-03-21,1
NV,JFK,2020-03-26,1
NV,ROC,2020-03-21,1
NV,ROC,2020-03-25,1
NV,ROC,2020-03-26,1
NY,ACY,2020-03-09,1
NY,ACY,2020-03-10,1
NY,ACY,2020-03-14,3
NY,ACY,2020-03-16,3
NY,ACY,2020-03-23,1
NY,ACY,2020-03-24,1
NY,ALB,2020-03-02,1
NY,ALB,2020-03-26,1
NY,ALB,2020-03-31,1
NY,BDL,2020-03-10,1
NY,BDL,2020-03-11,1
NY,BDL,2020-03-12,1
NY,BDL,2020-03-26,1
NY,BDR,2020-03-14,1
NY,BLM,2020-03-10,2
NY,BLM,2020-03-17,1
NY,BLM,2020-03-20,2
NY,BUF,2020-03-05,1
NY,BUF,2020-03-06,4
NY,BUF,2020-03-08,3
NY,BUF,2020-03-11,14
NY,BUF,2020-03-12,4
NY,BUF,2020-03-13,4
NY,BUF,2020-03-14,2
NY,BUF,2020-03-15,7
NY,BUF,2020-03-16,10
NY,BUF,2020-03-17,3
NY,BUF,2020-03-23,2
NY,BUF,2020-03-24,1
NY,BUF,2020-03-25,1
NY,BUF,2020-03-27,1
NY,BUF,2020-03-31,1
NY,CDW,2020-03-13,4
NY,CDW,2020-03-14,1
NY,CDW,2020-03-18,1
NY,CDW,2020-03-20,1
NY,CDW,2020-03-26,1
NY,CDW,2020-03-31,1
NY,CTX,2020-03-13,1
NY,CTX,2020-03-15,1
NY,CTX,2020-03-16,1
NY,CTX,2020-03-22,1
NY,CTX,2020-03-25,1
NY,DXR,2020-03-12,1
NY,DXR,2020-03-17,1
NY,EWR,2020-03-09,1
NY,EWR,2020-03-15,5
NY,EWR,2020-03-16,1
NY,EWR,2020-03-17,1
NY,EWR,2020-03-28,6
NY,EWR,2020-03-29,1
NY,EWR,2020-03-30,3
NY,FID,2020-03-10,3
NY,FID,2020-03-11,1
NY,FID,2020-03-14,3
NY,FID,2020-03-16,1
NY,FID,2020-03-18,1
NY,FID,2020-03-22,1
NY,FID,2020-03-24,1
NY,FOK,2020-03-09,1
NY,FOK,2020-03-13,5
NY,FOK,2020-03-14,1
NY,FOK,2020-03-16,1
NY,FRG,2020-03-09,1
NY,FRG,2020-03-10,3
NY,FRG,2020-03-16,1
NY,FRG,2020-03-20,1
NY,FRG,2020-03-21,1
NY,FRG,2020-03-22,1
NY,FRG,2020-03-23,1
NY,FRG,2020-03-29,1
NY,GFL,2020-03-17,1
NY,GFL,2020-03-22,1
NY,GON,2020-03-09,1
NY,HFD,2020-03-25,1
NY,HPN,2020-03-07,1
NY,HPN,2020-03-09,1
NY,HPN,2020-03-10,1
NY,HPN,2020-03-17,1
NY,HTO,2020-03-07,1
NY,HTO,2020-03-08,1
NY,HTO,2020-03-11,1
NY,HTO,2020-03-15,4
NY,HTO,2020-03-18,1
NY,HTO,2020-03-21,1
NY,HTO,2020-03-22,1
NY,HTO,2020-03-23,1
NY,HTO,2020-03-27,1
NY,HVN,2020-03-12,1
NY,IAG,2020-03-13,2
NY,ISP,2020-03-12,1
NY,ISP,2020-03-22,2
NY,JFK,2020-03-07,4
NY,JFK,2020-03-09,5
NY,JFK,2020-03-11,4
NY,JFK,2020-03-16,2
NY,JFK,2020-03-17,6
NY,JFK,2020-03-19,2
NY,JFK,2020-03-20,28
NY,JFK,2020-03-22,3
NY,JFK,2020-03-23,9
NY,JFK,2020-03-24,2
NY,JFK,2020-03-25,2
NY,JFK,2020-03-28,1
NY,JFK,2020-03-30,1
NY,JFK,2020-03-31,1
NY,JVI,2020-03-19,1
NY,LGA,2020-03-06,3
NY,LGA,2020-03-08,2
NY,LGA,2020-03-12,2
NY,LGA,2020-03-13,4
NY,LGA,2020-03-14,3
NY,LGA,2020-03-17,1
NY,LGA,2020-03-18,2
NY,LGA,2020-03-20,10
NY,LGA,2020-03-21,2
NY,LGA,2020-03-22,4
NY,LGA,2020-03-24,1
NY,LKP,2020-03-11,1
NY,MMU,2020-03-09,2
NY,MMU,2020-03-11,1
NY,MMU,2020-03-13,1
NY,MMU,2020-03-16,1
NY,MMU,2020-03-21,1
NY,MMU,2020-03-23,3
NY,MMU,2020-03-30,1
NY,MTP,2020-03-06,1
NY,MTP,2020-03-08,1
NY,MTP,2020-03-12,2
NY,MTP,2020-03-17,1
NY,MTP,2020-03-26,1
NY,OGS,2020-03-15,1
NY,OLE,2020-03-18,1
NY,OLE,2020-03-31,1
NY,PCT,2020-03-15,4
NY,POU,2020-03-13,1
NY,POU,2020-03-17,2
NY,POU,2020-03-22,1
NY,RME,2020-03-10,1
NY,RME,2020-03-31,1
NY,ROC,2020-03-08,9
NY,ROC,2020-03-09,1
NY,ROC,2020-03-15,3
NY,ROC,2020-03-16,1
NY,ROC,2020-03-17,2
NY,ROC,2020-03-20,4
NY,ROC,2020-03-21,1
NY,ROC,2020-03-23,1
NY,ROC,2020-03-26,2
NY,ROC,2020-03-30,2
NY,ROC,2020-03-31,1
NY,SCH,2020-03-14,2
NY,SWF,2020-03-16,1
NY,SYR,2020-03-09,3
NY,SYR,2020-03-11,4
NY,SYR,2020-03-12,2
NY,SYR,2020-03-14,7
NY,SYR,2020-03-15,2
NY,SYR,2020-03-18,7
NY,SYR,2020-03-20,1
NY,SYR,2020-03-26,2
NY,SYR,2020-03-27,2
NY,SYR,2020-03-31,3
NY,TEB,2020-03-01,1
NY,TEB,2020-03-05,1
NY,TEB,2020-03-06,2
NY,TEB,2020-03-08,1
NY,TEB,2020-03-11,1
NY,TEB,2020-03-12,2
NY,TEB,2020-03-14,2
NY,TEB,2020-03-17,5
NY,TEB,2020-03-20,3
NY,TEB,2020-03-25,2
NY,WSH,2020-03-10,1
NY,WSH,2020-03-27,1
NY,WWD,2020-03-11,1
NY,WWD,2020-03-12,1
OH,BDL,2020-03-15,1
OH,HPN,2020-03-15,1
OH,JFK,2020-03-20,1
OH,LGA,2020-03-16,1
OH,LGA,2020-03-18,3
OH,LGA,2020-03-22,2
OH,LGA,2020-03-30,1
OH,LGA,2020-03-31,1
OK,JFK,2020-03-31,1
OK,LGA,2020-03-20,1
OR,BDL,2020-03-14,1
OR,BUF,2020-03-14,1
OR,JFK,2020-03-17,1
OR,SYR,2020-03-21,1
PA,ALB,2020-03-15,2
PA,BDL,2020-03-23,1
PA,EWR,2020-03-18,1
PA,EWR,2020-03-31,1
PA,GON,2020-03-24,1
PA,HTO,2020-03-25,1
PA,JFK,2020-03-17,2
PA,JFK,2020-03-25,1
PA,LGA,2020-03-09,1
PA,LGA,2020-03-16,1
PA,LGA,2020-03-21,2
PA,LGA,2020-03-22,1
PA,LGA,2020-03-30,1
PA,MMU,2020-03-23,1
PA,OXC,2020-03-19,1
PA,SYR,2020-03-21,1
PA,TEB,2020-03-14,1
PA,TEB,2020-03-17,2
PA,TEB,2020-03-23,1
PA,TEB,2020-03-31,1
POL,JFK,2020-03-27,1
PRT,EWR,2020-03-14,1
PRT,EWR,2020-03-15,1
RI,TEB,2020-03-13,1
SC,ALB,2020-03-20,1
SC,BDL,2020-03-23,1
SC,EWR,2020-03-16,1
SC,IAG,2020-03-12,1
SC,IAG,2020-03-14,1
SC,IAG,2020-03-30,1
SC,JFK,2020-03-20,1
SC,JFK,2020-03-22,1
SC,LGA,2020-03-13,1
SWE,EWR,2020-03-15,1
