source,destination,t,this.sim
BEL,JFK,2020-03-31,1
CA,ALB,2020-03-11,2
CA,BDL,2020-03-15,2
CA,BDL,2020-03-25,1
CA,BUF,2020-03-15,2
CA,BUF,2020-03-21,2
CA,BUF,2020-03-25,2
CA,BUF,2020-03-26,1
CA,BUF,2020-03-29,1
CA,ELM,2020-03-20,1
CA,EWR,2020-03-01,4
CA,EWR,2020-03-04,1
CA,EWR,2020-03-06,2
CA,EWR,2020-03-09,5
CA,EWR,2020-03-12,11
CA,EWR,2020-03-14,2
CA,EWR,2020-03-15,18
CA,EWR,2020-03-17,2
CA,EWR,2020-03-19,7
CA,EWR,2020-03-21,4
CA,HPN,2020-03-03,1
CA,HPN,2020-03-28,1
CA,HVN,2020-03-27,1
CA,JFK,2020-03-02,2
CA,JFK,2020-03-04,1
CA,JFK,2020-03-10,18
CA,JFK,2020-03-11,14
CA,JFK,2020-03-12,1
CA,JFK,2020-03-13,1
CA,JFK,2020-03-15,12
CA,JFK,2020-03-16,8
CA,JFK,2020-03-17,14
CA,JFK,2020-03-18,4
CA,JFK,2020-03-19,4
CA,JFK,2020-03-20,1
CA,JFK,2020-03-22,12
CA,JFK,2020-03-24,1
CA,JFK,2020-03-26,1
CA,JFK,2020-03-27,1
CA,JFK,2020-03-28,4
CA,JFK,2020-03-29,7
CA,JFK,2020-03-30,8
CA,JFK,2020-03-31,3
CA,LGA,2020-03-08,1
CA,LGA,2020-03-09,1
CA,LGA,2020-03-10,1
CA,LGA,2020-03-16,3
CA,LGA,2020-03-20,1
CA,LGA,2020-03-31,1
CA,ROC,2020-03-07,1
CA,ROC,2020-03-17,2
CA,ROC,2020-03-27,1
CA,SYR,2020-03-16,1
CAN,EWR,2020-03-23,1
CAN,EWR,2020-03-25,1
CAN,JFK,2020-03-07,1
CAN,JFK,2020-03-15,1
CAN,LGA,2020-03-08,1
CAN,LGA,2020-03-15,2
CAN,LGA,2020-03-17,1
CAN,LGA,2020-03-20,2
CAN,LGA,2020-03-31,1
CHE,EWR,2020-03-12,1
CHE,EWR,2020-03-15,1
CHE,JFK,2020-03-01,1
CHE,JFK,2020-03-08,1
CHE,JFK,2020-03-11,2
CHE,JFK,2020-03-21,2
CHE,JFK,2020-03-25,1
CHE,JFK,2020-03-27,1
CHE,JFK,2020-03-29,1
CHE,JFK,2020-03-30,1
CO,ALB,2020-03-10,1
CO,ALB,2020-03-13,1
CO,ALB,2020-03-17,1
CO,BDL,2020-03-03,1
CO,BDL,2020-03-25,1
CO,BDL,2020-03-28,1
CO,ELM,2020-03-13,1
CO,EWR,2020-03-02,2
CO,EWR,2020-03-05,1
CO,EWR,2020-03-06,3
CO,EWR,2020-03-07,1
CO,EWR,2020-03-09,1
CO,EWR,2020-03-11,1
CO,EWR,2020-03-19,1
CO,EWR,2020-03-20,4
CO,EWR,2020-03-29,1
CO,EWR,2020-03-30,1
CO,JFK,2020-03-02,1
CO,JFK,2020-03-06,1
CO,JFK,2020-03-11,2
CO,JFK,2020-03-22,2
CO,JFK,2020-03-25,2
CO,JFK,2020-03-30,2
CO,LGA,2020-03-03,1
CO,LGA,2020-03-09,2
CO,LGA,2020-03-10,2
CO,LGA,2020-03-11,1
CO,LGA,2020-03-12,3
CO,LGA,2020-03-13,2
CO,LGA,2020-03-17,7
CO,LGA,2020-03-19,1
CO,LGA,2020-03-20,2
CO,LGA,2020-03-22,1
CO,LGA,2020-03-25,1
CO,LGA,2020-03-29,1
CO,LGA,2020-03-30,1
CO,ROC,2020-03-12,1
CRI,LGA,2020-03-10,1
CT,ACY,2020-03-18,1
CT,ACY,2020-03-26,1
CT,BUF,2020-03-18,1
CT,BUF,2020-03-26,1
CT,FOK,2020-03-11,2
CT,FOK,2020-03-22,1
CT,FRG,2020-03-21,1
CT,FRG,2020-03-29,1
CT,HTO,2020-03-13,1
CT,HTO,2020-03-16,1
CT,HTO,2020-03-24,1
CT,HTO,2020-03-31,1
CT,PCT,2020-03-23,1
CT,ROC,2020-03-20,1
CT,WSH,2020-03-19,1
DC,ALB,2020-03-19,1
DC,ALB,2020-03-22,1
DC,ALB,2020-03-24,1
DC,ALB,2020-03-28,2
DC,BDL,2020-03-08,1
DC,BDL,2020-03-14,1
DC,BDL,2020-03-15,1
DC,BDL,2020-03-16,2
DC,BDL,2020-03-17,7
DC,BDL,2020-03-20,1
DC,BDL,2020-03-21,1
DC,BDL,2020-03-29,2
DC,BDL,2020-03-31,1
DC,BUF,2020-03-10,1
DC,BUF,2020-03-12,2
DC,BUF,2020-03-29,1
DC,EWR,2020-03-09,2
DC,EWR,2020-03-12,1
DC,EWR,2020-03-20,1
DC,EWR,2020-03-24,1
DC,FID,2020-03-19,1
DC,FID,2020-03-21,1
DC,FRG,2020-03-05,1
DC,HPN,2020-03-08,1
DC,HPN,2020-03-15,1
DC,HPN,2020-03-19,1
DC,HPN,2020-03-27,1
DC,HPN,2020-03-29,3
DC,JFK,2020-03-06,1
DC,JFK,2020-03-09,1
DC,JFK,2020-03-18,1
DC,JFK,2020-03-24,1
DC,JFK,2020-03-25,3
DC,JFK,2020-03-29,1
DC,JFK,2020-03-30,1
DC,LGA,2020-03-10,1
DC,LGA,2020-03-18,8
DC,LGA,2020-03-19,2
DC,LGA,2020-03-21,4
DC,LGA,2020-03-22,5
DC,LGA,2020-03-24,1
DC,LGA,2020-03-25,2
DC,LGA,2020-03-26,2
DC,ROC,2020-03-10,1
DC,ROC,2020-03-21,1
DC,ROC,2020-03-24,1
DC,SYR,2020-03-11,2
DC,SYR,2020-03-15,1
DC,SYR,2020-03-21,1
DC,SYR,2020-03-22,1
DE,EWR,2020-03-11,1
DE,EWR,2020-03-12,1
DE,HPN,2020-03-17,1
DE,HPN,2020-03-28,1
DE,TEB,2020-03-20,1
DEU,BUF,2020-03-30,1
DEU,EWR,2020-03-08,6
DEU,EWR,2020-03-12,1
DEU,JFK,2020-03-03,1
DEU,JFK,2020-03-07,3
DEU,JFK,2020-03-15,1
DEU,JFK,2020-03-16,6
DEU,JFK,2020-03-25,1
DEU,LGA,2020-03-01,1
DNK,EWR,2020-03-01,3
DNK,EWR,2020-03-21,1
DNK,JFK,2020-03-06,1
DNK,JFK,2020-03-14,1
DOM,BDL,2020-03-23,1
DOM,BUF,2020-03-11,1
DOM,EWR,2020-03-11,1
DOM,EWR,2020-03-17,1
DOM,EWR,2020-03-24,1
DOM,JFK,2020-03-11,1
DOM,JFK,2020-03-19,1
DOM,JFK,2020-03-27,1
ESP,BUF,2020-03-10,1
ESP,EWR,2020-03-30,1
ESP,JFK,2020-03-05,1
ESP,JFK,2020-03-08,1
ESP,JFK,2020-03-14,5
ESP,JFK,2020-03-16,1
ESP,JFK,2020-03-22,2
ESP,JFK,2020-03-24,1
ESP,JFK,2020-03-26,2
ESP,ROC,2020-03-14,1
EST,EWR,2020-03-05,1
FIN,JFK,2020-03-30,1
FL,ACY,2020-03-11,1
FL,ACY,2020-03-13,1
FL,ACY,2020-03-15,4
FL,ACY,2020-03-19,1
FL,ACY,2020-03-20,1
FL,ACY,2020-03-21,5
FL,ACY,2020-03-23,6
FL,ACY,2020-03-25,3
FL,ACY,2020-03-31,1
FL,ALB,2020-03-11,2
FL,ALB,2020-03-12,1
FL,ALB,2020-03-13,1
FL,ALB,2020-03-16,1
FL,ALB,2020-03-17,1
FL,ALB,2020-03-19,1
FL,ALB,2020-03-21,1
FL,ALB,2020-03-22,1
FL,ALB,2020-03-27,3
FL,BDL,2020-03-02,1
FL,BDL,2020-03-10,2
FL,BDL,2020-03-11,9
FL,BDL,2020-03-12,2
FL,BDL,2020-03-14,1
FL,BDL,2020-03-17,3
FL,BDL,2020-03-18,16
FL,BDL,2020-03-19,2
FL,BDL,2020-03-20,3
FL,BDL,2020-03-22,10
FL,BDL,2020-03-23,1
FL,BDL,2020-03-26,1
FL,BDL,2020-03-28,1
FL,BDL,2020-03-29,1
FL,BDL,2020-03-31,2
FL,BUF,2020-03-04,1
FL,BUF,2020-03-11,15
FL,BUF,2020-03-13,1
FL,BUF,2020-03-15,11
FL,BUF,2020-03-17,2
FL,BUF,2020-03-18,2
FL,BUF,2020-03-20,3
FL,BUF,2020-03-23,1
FL,BUF,2020-03-24,3
FL,BUF,2020-03-25,1
FL,BUF,2020-03-27,2
FL,BUF,2020-03-28,5
FL,BUF,2020-03-31,1
FL,ELM,2020-03-13,1
FL,ELM,2020-03-15,1
FL,ELM,2020-03-19,1
FL,ELM,2020-03-21,1
FL,ELM,2020-03-31,2
FL,EWR,2020-03-03,1
FL,EWR,2020-03-07,19
FL,EWR,2020-03-10,10
FL,EWR,2020-03-11,1
FL,EWR,2020-03-12,1
FL,EWR,2020-03-13,14
FL,EWR,2020-03-14,1
FL,EWR,2020-03-15,10
FL,EWR,2020-03-16,1
FL,EWR,2020-03-19,18
FL,EWR,2020-03-21,13
FL,EWR,2020-03-22,10
FL,EWR,2020-03-23,1
FL,EWR,2020-03-25,12
FL,EWR,2020-03-30,2
FL,HPN,2020-03-08,5
FL,HPN,2020-03-09,3
FL,HPN,2020-03-11,1
FL,HPN,2020-03-12,1
FL,HPN,2020-03-19,2
FL,HPN,2020-03-23,4
FL,HPN,2020-03-24,1
FL,HPN,2020-03-25,2
FL,HPN,2020-03-28,1
FL,HPN,2020-03-31,1
FL,IAG,2020-03-13,1
FL,IAG,2020-03-18,2
FL,IAG,2020-03-19,3
FL,IAG,2020-03-24,1
FL,IAG,2020-03-31,2
FL,ISP,2020-03-13,2
FL,ISP,2020-03-15,1
FL,ISP,2020-03-16,1
FL,ISP,2020-03-17,1
FL,ISP,2020-03-19,2
FL,ISP,2020-03-21,3
FL,ISP,2020-03-24,11
FL,ISP,2020-03-28,5
FL,ISP,2020-03-31,1
FL,JFK,2020-03-03,1
FL,JFK,2020-03-07,1
FL,JFK,2020-03-10,14
FL,JFK,2020-03-11,1
FL,JFK,2020-03-13,8
FL,JFK,2020-03-14,3
FL,JFK,2020-03-15,1
FL,JFK,2020-03-16,25
FL,JFK,2020-03-17,24
FL,JFK,2020-03-18,29
FL,JFK,2020-03-19,1
FL,JFK,2020-03-21,5
FL,JFK,2020-03-23,11
FL,JFK,2020-03-28,6
FL,LGA,2020-03-04,2
FL,LGA,2020-03-07,1
FL,LGA,2020-03-09,1
FL,LGA,2020-03-10,2
FL,LGA,2020-03-11,14
FL,LGA,2020-03-12,10
FL,LGA,2020-03-13,5
FL,LGA,2020-03-14,1
FL,LGA,2020-03-15,6
FL,LGA,2020-03-16,1
FL,LGA,2020-03-17,36
FL,LGA,2020-03-18,5
FL,LGA,2020-03-19,1
FL,LGA,2020-03-22,1
FL,LGA,2020-03-24,8
FL,LGA,2020-03-25,2
FL,LGA,2020-03-26,3
FL,LGA,2020-03-28,4
FL,LGA,2020-03-29,1
FL,LGA,2020-03-30,9
FL,LGA,2020-03-31,4
FL,OGS,2020-03-14,1
FL,PBG,2020-03-09,2
FL,PBG,2020-03-14,3
FL,PBG,2020-03-17,1
FL,PBG,2020-03-20,2
FL,PBG,2020-03-26,1
FL,PBG,2020-03-28,1
FL,ROC,2020-03-07,1
FL,ROC,2020-03-08,2
FL,ROC,2020-03-20,2
FL,ROC,2020-03-21,1
FL,ROC,2020-03-22,6
FL,ROC,2020-03-30,2
FL,SWF,2020-03-12,1
FL,SWF,2020-03-20,1
FL,SWF,2020-03-22,1
FL,SWF,2020-03-23,1
FL,SYR,2020-03-13,1
FL,SYR,2020-03-21,1
FL,SYR,2020-03-26,1
FL,SYR,2020-03-27,1
FL,SYR,2020-03-30,1
FL,TTN,2020-03-17,2
FL,TTN,2020-03-18,1
FL,TTN,2020-03-19,1
FL,TTN,2020-03-21,4
FRA,BUF,2020-03-02,1
FRA,EWR,2020-03-16,1
FRA,EWR,2020-03-31,1
FRA,JFK,2020-03-01,1
FRA,JFK,2020-03-10,1
FRA,JFK,2020-03-23,2
FRA,JFK,2020-03-29,1
FRA,JFK,2020-03-30,2
GA,ACY,2020-03-14,1
GA,ALB,2020-03-05,1
GA,ALB,2020-03-06,1
GA,ALB,2020-03-31,1
GA,BDL,2020-03-07,1
GA,BDL,2020-03-13,3
GA,BDL,2020-03-16,2
GA,BDL,2020-03-17,1
GA,BDL,2020-03-21,2
GA,BDL,2020-03-24,1
GA,BDL,2020-03-31,2
GA,BUF,2020-03-10,1
GA,BUF,2020-03-17,1
GA,BUF,2020-03-18,2
GA,EWR,2020-03-05,2
GA,EWR,2020-03-11,6
GA,EWR,2020-03-14,1
GA,EWR,2020-03-15,1
GA,EWR,2020-03-20,8
GA,EWR,2020-03-25,1
GA,EWR,2020-03-28,1
GA,HPN,2020-03-14,1
GA,HPN,2020-03-26,1
GA,HPN,2020-03-28,1
GA,JFK,2020-03-09,2
GA,JFK,2020-03-17,1
GA,JFK,2020-03-21,3
GA,JFK,2020-03-29,2
GA,JFK,2020-03-30,3
GA,LGA,2020-03-07,4
GA,LGA,2020-03-09,4
GA,LGA,2020-03-19,2
GA,LGA,2020-03-20,14
GA,LGA,2020-03-22,2
GA,LGA,2020-03-23,7
GA,LGA,2020-03-26,1
GA,LGA,2020-03-28,1
GA,LGA,2020-03-30,1
GA,ROC,2020-03-09,1
GA,ROC,2020-03-14,1
GA,SYR,2020-03-09,1
GA,SYR,2020-03-10,1
GA,SYR,2020-03-19,1
GA,SYR,2020-03-29,1
GA,TTN,2020-03-09,1
GA,TTN,2020-03-20,1
GA,TTN,2020-03-30,1
GBR,EWR,2020-03-03,1
GBR,EWR,2020-03-04,1
GBR,EWR,2020-03-15,1
GBR,EWR,2020-03-17,1
GBR,EWR,2020-03-18,1
GBR,EWR,2020-03-19,1
GBR,EWR,2020-03-24,1
GBR,JFK,2020-03-02,1
GBR,JFK,2020-03-12,3
GBR,JFK,2020-03-13,2
GBR,JFK,2020-03-14,4
GBR,JFK,2020-03-17,1
GBR,JFK,2020-03-25,3
GBR,JFK,2020-03-29,2
GBR,JFK,2020-03-31,1
GRC,JFK,2020-03-01,1
HI,EWR,2020-03-09,1
HI,EWR,2020-03-14,1
HI,JFK,2020-03-08,1
HI,JFK,2020-03-09,1
HI,JFK,2020-03-23,1
HI,SYR,2020-03-14,1
HI,SYR,2020-03-20,1
IA,EWR,2020-03-20,1
ID,EWR,2020-03-15,1
IL,ALB,2020-03-11,1
IL,ALB,2020-03-14,4
IL,ALB,2020-03-23,1
IL,ALB,2020-03-25,1
IL,BDL,2020-03-04,1
IL,BDL,2020-03-16,1
IL,BDL,2020-03-17,2
IL,BDL,2020-03-18,1
IL,BDL,2020-03-19,1
IL,BDL,2020-03-20,2
IL,BUF,2020-03-10,1
IL,BUF,2020-03-14,1
IL,BUF,2020-03-18,2
IL,BUF,2020-03-22,1
IL,BUF,2020-03-30,1
IL,BUF,2020-03-31,1
IL,EWR,2020-03-04,1
IL,EWR,2020-03-07,1
IL,EWR,2020-03-10,1
IL,EWR,2020-03-11,2
IL,EWR,2020-03-12,1
IL,EWR,2020-03-13,3
IL,EWR,2020-03-14,1
IL,EWR,2020-03-15,29
IL,EWR,2020-03-18,3
IL,EWR,2020-03-19,2
IL,EWR,2020-03-21,3
IL,EWR,2020-03-24,17
IL,EWR,2020-03-25,1
IL,HPN,2020-03-07,1
IL,ISP,2020-03-13,1
IL,ISP,2020-03-20,1
IL,ISP,2020-03-23,1
IL,ISP,2020-03-25,1
IL,ISP,2020-03-27,2
IL,JFK,2020-03-06,1
IL,JFK,2020-03-10,2
IL,JFK,2020-03-12,1
IL,JFK,2020-03-19,1
IL,JFK,2020-03-26,1
IL,JFK,2020-03-29,1
IL,LGA,2020-03-05,4
IL,LGA,2020-03-06,1
IL,LGA,2020-03-08,5
IL,LGA,2020-03-09,1
IL,LGA,2020-03-10,9
IL,LGA,2020-03-13,8
IL,LGA,2020-03-15,1
IL,LGA,2020-03-16,25
IL,LGA,2020-03-18,12
IL,LGA,2020-03-19,1
IL,LGA,2020-03-20,3
IL,LGA,2020-03-21,6
IL,LGA,2020-03-25,14
IL,LGA,2020-03-26,1
IL,LGA,2020-03-27,1
IL,LGA,2020-03-30,3
IL,ROC,2020-03-14,1
IL,ROC,2020-03-21,1
IL,SYR,2020-03-16,2
IL,SYR,2020-03-30,1
IN,EWR,2020-03-22,2
IN,JFK,2020-03-15,1
IN,JFK,2020-03-16,2
IN,JFK,2020-03-19,1
IN,JFK,2020-03-26,1
IN,LGA,2020-03-13,1
IN,LGA,2020-03-16,2
IN,LGA,2020-03-17,4
IN,LGA,2020-03-18,1
IN,LGA,2020-03-23,1
IN,LGA,2020-03-25,2
IN,LGA,2020-03-29,1
IN,ROC,2020-03-25,1
IN,ROC,2020-03-27,1
IRL,EWR,2020-03-27,1
IRL,JFK,2020-03-07,2
IRL,JFK,2020-03-11,1
IRL,JFK,2020-03-27,1
IRL,JFK,2020-03-30,3
IRN,JFK,2020-03-06,1
ISL,EWR,2020-03-01,2
ISL,EWR,2020-03-06,2
ISL,EWR,2020-03-07,4
ISL,EWR,2020-03-08,1
ISL,EWR,2020-03-13,1
ISL,JFK,2020-03-08,5
ISL,JFK,2020-03-12,2
ISR,EWR,2020-03-22,1
ISR,JFK,2020-03-07,1
ISR,JFK,2020-03-16,1
ISR,JFK,2020-03-23,2
ISR,JFK,2020-03-24,2
ISR,JFK,2020-03-25,1
ITA,EWR,2020-03-11,1
ITA,EWR,2020-03-28,1
ITA,EWR,2020-03-31,1
ITA,JFK,2020-03-02,2
ITA,JFK,2020-03-03,3
ITA,JFK,2020-03-04,4
ITA,JFK,2020-03-10,1
ITA,JFK,2020-03-11,2
ITA,JFK,2020-03-14,3
ITA,JFK,2020-03-15,2
ITA,JFK,2020-03-26,1
ITA,JFK,2020-03-27,1
KHM,JFK,2020-03-08,1
KY,BDL,2020-03-15,1
KY,BDL,2020-03-16,1
KY,BUF,2020-03-16,1
KY,EWR,2020-03-08,1
KY,EWR,2020-03-18,1
KY,HPN,2020-03-14,1
KY,LGA,2020-03-06,1
KY,LGA,2020-03-14,2
KY,LGA,2020-03-15,1
KY,LGA,2020-03-17,1
KY,LGA,2020-03-18,1
KY,ROC,2020-03-19,1
KY,SYR,2020-03-12,1
LA,ALB,2020-03-05,1
LA,ALB,2020-03-15,2
LA,ALB,2020-03-29,1
LA,BUF,2020-03-15,1
LA,EWR,2020-03-04,2
LA,EWR,2020-03-05,1
LA,EWR,2020-03-08,1
LA,EWR,2020-03-11,1
LA,EWR,2020-03-12,6
LA,EWR,2020-03-14,1
LA,EWR,2020-03-16,1
LA,EWR,2020-03-18,1
LA,EWR,2020-03-19,2
LA,EWR,2020-03-21,6
LA,EWR,2020-03-22,6
LA,EWR,2020-03-24,7
LA,EWR,2020-03-25,1
LA,HPN,2020-03-21,1
LA,ISP,2020-03-23,1
LA,ITH,2020-03-16,2
LA,ITH,2020-03-18,1
LA,JFK,2020-03-09,2
LA,JFK,2020-03-11,4
LA,JFK,2020-03-14,4
LA,JFK,2020-03-15,1
LA,JFK,2020-03-18,2
LA,JFK,2020-03-25,4
LA,JFK,2020-03-29,1
LA,JFK,2020-03-30,7
LA,LGA,2020-03-08,1
LA,LGA,2020-03-14,1
LA,LGA,2020-03-16,5
LA,LGA,2020-03-17,10
LA,LGA,2020-03-24,5
LA,LGA,2020-03-29,1
LA,LGA,2020-03-30,3
LA,ROC,2020-03-22,1
LA,SYR,2020-03-04,1
LA,SYR,2020-03-11,1
LA,SYR,2020-03-15,1
MA,ACY,2020-03-14,2
MA,ACY,2020-03-16,1
MA,ACY,2020-03-18,1
MA,ACY,2020-03-25,1
MA,ACY,2020-03-30,1
MA,ALB,2020-03-16,1
MA,ART,2020-03-22,1
MA,BDR,2020-03-08,1
MA,BDR,2020-03-18,1
MA,BDR,2020-03-20,1
MA,BLM,2020-03-26,2
MA,BLM,2020-03-31,2
MA,BUF,2020-03-05,1
MA,BUF,2020-03-10,1
MA,BUF,2020-03-15,1
MA,BUF,2020-03-17,4
MA,BUF,2020-03-20,6
MA,BUF,2020-03-22,2
MA,BUF,2020-03-29,3
MA,BUF,2020-03-30,1
MA,CDW,2020-03-22,1
MA,EWR,2020-03-04,1
MA,EWR,2020-03-06,1
MA,EWR,2020-03-07,1
MA,EWR,2020-03-10,2
MA,EWR,2020-03-13,1
MA,EWR,2020-03-14,8
MA,EWR,2020-03-15,12
MA,EWR,2020-03-17,3
MA,EWR,2020-03-18,2
MA,EWR,2020-03-20,1
MA,EWR,2020-03-21,2
MA,EWR,2020-03-22,2
MA,EWR,2020-03-30,1
MA,FID,2020-03-14,1
MA,FID,2020-03-21,1
MA,FOK,2020-03-03,1
MA,FOK,2020-03-18,1
MA,FOK,2020-03-20,2
MA,FOK,2020-03-26,1
MA,FRG,2020-03-15,3
MA,FRG,2020-03-19,2
MA,FRG,2020-03-21,3
MA,FRG,2020-03-22,1
MA,FRG,2020-03-24,1
MA,FRG,2020-03-25,5
MA,HFD,2020-03-15,1
MA,HFD,2020-03-27,1
MA,HTO,2020-03-03,1
MA,HTO,2020-03-07,1
MA,HTO,2020-03-13,2
MA,HTO,2020-03-14,1
MA,HTO,2020-03-15,3
MA,HTO,2020-03-16,1
MA,HTO,2020-03-22,2
MA,HTO,2020-03-25,1
MA,HTO,2020-03-27,1
MA,HTO,2020-03-28,1
MA,ITH,2020-03-16,1
MA,JFK,2020-03-13,1
MA,JFK,2020-03-17,1
MA,JFK,2020-03-20,2
MA,JFK,2020-03-21,1
MA,JFK,2020-03-22,2
MA,JFK,2020-03-23,1
MA,JFK,2020-03-24,1
MA,JFK,2020-03-25,1
MA,JFK,2020-03-27,1
MA,JFK,2020-03-30,5
MA,JFK,2020-03-31,4
MA,LGA,2020-03-02,1
MA,LGA,2020-03-06,1
MA,LGA,2020-03-07,2
MA,LGA,2020-03-08,3
MA,LGA,2020-03-11,2
MA,LGA,2020-03-12,1
MA,LGA,2020-03-16,12
MA,LGA,2020-03-17,6
MA,LGA,2020-03-19,1
MA,LGA,2020-03-22,14
MA,LGA,2020-03-24,2
MA,LGA,2020-03-25,1
MA,LGA,2020-03-27,4
MA,LGA,2020-03-28,11
MA,LGA,2020-03-29,2
MA,LGA,2020-03-30,8
MA,LGA,2020-03-31,3
MA,LKP,2020-03-18,1
MA,LKP,2020-03-26,1
MA,MMU,2020-03-18,2
MA,MSS,2020-03-14,1
MA,MTP,2020-03-13,1
MA,MTP,2020-03-15,1
MA,MTP,2020-03-24,1
MA,MTP,2020-03-27,1
MA,PCT,2020-03-20,1
MA,POU,2020-03-25,1
MA,POU,2020-03-29,1
MA,ROC,2020-03-16,2
MA,ROC,2020-03-18,2
MA,ROC,2020-03-20,1
MA,ROC,2020-03-22,1
MA,SCH,2020-03-17,2
MA,SCH,2020-03-19,1
MA,SYR,2020-03-15,2
MA,SYR,2020-03-18,2
MA,TEB,2020-03-13,1
MA,TEB,2020-03-14,1
MA,TEB,2020-03-15,5
MA,TEB,2020-03-17,1
MA,TEB,2020-03-19,1
MA,TEB,2020-03-24,1
MA,TEB,2020-03-25,1
MA,TEB,2020-03-26,3
MA,TEB,2020-03-27,1
MA,TEB,2020-03-28,2
MA,TTN,2020-03-16,1
MA,WWD,2020-03-09,1
MA,WWD,2020-03-15,1
MA,WWD,2020-03-16,1
MA,WWD,2020-03-21,1
MD,ALB,2020-03-16,1
MD,ALB,2020-03-17,1
MD,ALB,2020-03-19,3
MD,ALB,2020-03-24,2
MD,ALB,2020-03-29,1
MD,BDL,2020-03-11,1
MD,BDL,2020-03-17,2
MD,BDL,2020-03-28,1
MD,BDL,2020-03-29,1
MD,BUF,2020-03-30,1
MD,DXR,2020-03-24,1
MD,ISP,2020-03-12,1
MD,ISP,2020-03-13,1
MD,ISP,2020-03-14,2
MD,JFK,2020-03-26,1
MD,ROC,2020-03-22,1
MD,ROC,2020-03-30,1
MD,ROC,2020-03-31,1
MD,TEB,2020-03-23,1
MD,TTN,2020-03-23,1
ME,EWR,2020-03-17,1
ME,FRG,2020-03-11,1
ME,FRG,2020-03-16,1
ME,FRG,2020-03-30,1
ME,JFK,2020-03-09,1
ME,JFK,2020-03-13,2
ME,JFK,2020-03-14,1
ME,LGA,2020-03-16,1
MI,ACY,2020-03-22,1
MI,ALB,2020-03-14,2
MI,BDL,2020-03-23,1
MI,BDL,2020-03-25,2
MI,BDL,2020-03-27,2
MI,BDL,2020-03-28,1
MI,BGM,2020-03-14,1
MI,BGM,2020-03-22,1
MI,BUF,2020-03-08,1
MI,BUF,2020-03-22,2
MI,ELM,2020-03-15,1
MI,EWR,2020-03-15,11
MI,EWR,2020-03-16,2
MI,EWR,2020-03-20,1
MI,EWR,2020-03-21,3
MI,EWR,2020-03-22,6
MI,EWR,2020-03-28,2
MI,HPN,2020-03-12,1
