source,destination,t,this.sim
WA,JFK,2020-02-18,2
WA,JFK,2020-02-20,1
WA,JFK,2020-02-28,1
AK,BUF,2020-03-15,1
AK,EWR,2020-03-17,1
AL,BDL,2020-03-16,1
AL,BDL,2020-03-31,2
AL,EWR,2020-03-31,1
AL,HPN,2020-03-23,1
AL,LGA,2020-03-30,1
AR,BUF,2020-03-20,1
AR,LGA,2020-03-10,1
AR,LGA,2020-03-11,1
AR,LGA,2020-03-16,1
ARE,JFK,2020-03-16,2
AUS,JFK,2020-03-20,1
AUT,EWR,2020-03-24,1
AUT,JFK,2020-03-15,3
AZ,BDL,2020-03-30,1
AZ,EWR,2020-03-11,2
AZ,EWR,2020-03-13,1
AZ,EWR,2020-03-14,3
AZ,EWR,2020-03-15,2
AZ,EWR,2020-03-19,1
AZ,EWR,2020-03-28,4
AZ,HPN,2020-03-18,1
AZ,ITH,2020-03-28,1
AZ,JFK,2020-03-12,1
AZ,JFK,2020-03-16,3
AZ,JFK,2020-03-17,2
AZ,JFK,2020-03-19,1
AZ,JFK,2020-03-20,2
AZ,JFK,2020-03-21,1
AZ,JFK,2020-03-22,1
AZ,JFK,2020-03-23,1
AZ,LGA,2020-03-18,1
AZ,LGA,2020-03-31,1
AZ,SYR,2020-03-11,1
BEL,EWR,2020-03-08,2
BEL,EWR,2020-03-12,1
BEL,JFK,2020-03-10,1
BEL,JFK,2020-03-12,1
BEL,JFK,2020-03-25,1
BEL,JFK,2020-03-29,1
BRA,JFK,2020-03-25,1
CA,ALB,2020-03-08,1
CA,BDL,2020-03-14,1
CA,BDL,2020-03-20,1
CA,BDL,2020-03-21,2
CA,BUF,2020-03-05,1
CA,BUF,2020-03-06,1
CA,BUF,2020-03-08,1
CA,BUF,2020-03-13,2
CA,ELM,2020-03-21,1
CA,EWR,2020-03-02,2
CA,EWR,2020-03-06,2
CA,EWR,2020-03-08,4
CA,EWR,2020-03-10,1
CA,EWR,2020-03-11,16
CA,EWR,2020-03-12,1
CA,EWR,2020-03-13,1
CA,EWR,2020-03-16,3
CA,EWR,2020-03-18,3
CA,EWR,2020-03-20,8
CA,EWR,2020-03-21,12
CA,EWR,2020-03-22,2
CA,EWR,2020-03-23,3
CA,EWR,2020-03-24,17
CA,EWR,2020-03-27,2
CA,EWR,2020-03-29,1
CA,EWR,2020-03-30,2
CA,HPN,2020-03-15,2
CA,HPN,2020-03-22,1
CA,JFK,2020-03-04,4
CA,JFK,2020-03-05,6
CA,JFK,2020-03-06,1
CA,JFK,2020-03-07,1
CA,JFK,2020-03-09,1
CA,JFK,2020-03-11,1
CA,JFK,2020-03-12,30
CA,JFK,2020-03-14,77
CA,JFK,2020-03-15,13
CA,JFK,2020-03-17,4
CA,JFK,2020-03-18,3
CA,JFK,2020-03-20,5
CA,JFK,2020-03-21,1
CA,JFK,2020-03-23,1
CA,JFK,2020-03-24,6
CA,JFK,2020-03-27,2
CA,JFK,2020-03-30,8
CA,JFK,2020-03-31,3
CA,LGA,2020-03-03,2
CA,LGA,2020-03-07,1
CA,LGA,2020-03-14,1
CA,LGA,2020-03-15,4
CA,LGA,2020-03-17,1
CA,LGA,2020-03-22,1
CA,ROC,2020-03-16,1
CA,ROC,2020-03-31,1
CA,SWF,2020-03-11,1
CA,SYR,2020-03-16,1
CA,SYR,2020-03-17,1
CA,SYR,2020-03-24,1
CAN,EWR,2020-03-14,2
CAN,EWR,2020-03-30,1
CAN,JFK,2020-03-06,1
CAN,LGA,2020-03-02,1
CAN,LGA,2020-03-06,1
CAN,LGA,2020-03-07,1
CAN,LGA,2020-03-15,2
CAN,LGA,2020-03-19,1
CAN,LGA,2020-03-26,1
CAN,ROC,2020-03-24,1
CHE,EWR,2020-03-07,3
CHE,EWR,2020-03-13,2
CHE,EWR,2020-03-25,1
CHE,JFK,2020-03-01,1
CHE,JFK,2020-03-08,1
CHE,JFK,2020-03-10,3
CHE,JFK,2020-03-11,6
CHE,JFK,2020-03-15,3
CHE,JFK,2020-03-25,4
CHE,JFK,2020-03-27,1
CHL,JFK,2020-03-29,1
CO,ALB,2020-03-15,1
CO,BDL,2020-03-05,1
CO,BDL,2020-03-06,1
CO,BDL,2020-03-09,1
CO,BDL,2020-03-10,2
CO,BDL,2020-03-11,1
CO,BDL,2020-03-12,1
CO,BDL,2020-03-13,2
CO,BUF,2020-03-17,1
CO,BUF,2020-03-19,1
CO,BUF,2020-03-26,1
CO,EWR,2020-03-02,1
CO,EWR,2020-03-04,1
CO,EWR,2020-03-09,2
CO,EWR,2020-03-12,1
CO,EWR,2020-03-15,4
CO,EWR,2020-03-18,2
CO,EWR,2020-03-21,3
CO,EWR,2020-03-22,3
CO,EWR,2020-03-24,1
CO,HPN,2020-03-18,1
CO,HPN,2020-03-26,1
CO,JFK,2020-03-12,2
CO,JFK,2020-03-15,1
CO,JFK,2020-03-18,2
CO,JFK,2020-03-23,1
CO,JFK,2020-03-24,4
CO,JFK,2020-03-25,3
CO,LGA,2020-03-03,4
CO,LGA,2020-03-07,1
CO,LGA,2020-03-09,1
CO,LGA,2020-03-11,6
CO,LGA,2020-03-13,2
CO,LGA,2020-03-15,4
CO,LGA,2020-03-16,2
CO,LGA,2020-03-19,2
CO,LGA,2020-03-21,6
CO,LGA,2020-03-22,4
CO,LGA,2020-03-24,2
CO,LGA,2020-03-25,1
CO,LGA,2020-03-30,2
CO,LGA,2020-03-31,1
CO,SYR,2020-03-12,2
CO,SYR,2020-03-18,2
COL,LGA,2020-03-17,1
CT,BUF,2020-03-13,2
CT,BUF,2020-03-27,1
CT,FOK,2020-03-16,1
CT,FRG,2020-03-14,2
CT,FRG,2020-03-15,1
CT,FRG,2020-03-22,1
CT,HTO,2020-03-14,3
CT,HTO,2020-03-29,3
CT,LGA,2020-03-19,1
CT,LGA,2020-03-22,1
CT,TEB,2020-03-15,1
CT,TEB,2020-03-16,1
CT,TEB,2020-03-24,1
CT,WSH,2020-03-10,1
CT,WSH,2020-03-13,1
DC,ALB,2020-03-17,1
DC,ALB,2020-03-19,1
DC,ALB,2020-03-21,1
DC,ALB,2020-03-26,2
DC,ALB,2020-03-31,1
DC,BDL,2020-03-07,1
DC,BDL,2020-03-08,1
DC,BDL,2020-03-12,3
DC,BDL,2020-03-13,1
DC,BDL,2020-03-17,5
DC,BDL,2020-03-19,1
DC,BDL,2020-03-26,6
DC,BDL,2020-03-28,2
DC,BDL,2020-03-30,3
DC,BDL,2020-03-31,1
DC,BUF,2020-03-14,1
DC,BUF,2020-03-16,2
DC,BUF,2020-03-22,3
DC,EWR,2020-03-06,1
DC,EWR,2020-03-14,1
DC,EWR,2020-03-21,1
DC,EWR,2020-03-27,2
DC,FID,2020-03-28,2
DC,HPN,2020-03-11,1
DC,HPN,2020-03-15,2
DC,HPN,2020-03-20,1
DC,HPN,2020-03-23,1
DC,HPN,2020-03-30,2
DC,JFK,2020-03-05,1
DC,JFK,2020-03-12,2
DC,JFK,2020-03-14,5
DC,JFK,2020-03-15,1
DC,JFK,2020-03-16,2
DC,JFK,2020-03-18,1
DC,JFK,2020-03-21,1
DC,JFK,2020-03-22,6
DC,JFK,2020-03-27,2
DC,JFK,2020-03-31,1
DC,LGA,2020-03-07,1
DC,LGA,2020-03-09,4
DC,LGA,2020-03-10,2
DC,LGA,2020-03-13,3
DC,LGA,2020-03-14,3
DC,LGA,2020-03-15,12
DC,LGA,2020-03-16,2
DC,LGA,2020-03-17,3
DC,LGA,2020-03-19,3
DC,LGA,2020-03-22,1
DC,LGA,2020-03-23,1
DC,LGA,2020-03-24,5
DC,LGA,2020-03-25,4
DC,LGA,2020-03-26,1
DC,LGA,2020-03-30,8
DC,LGA,2020-03-31,2
DC,ROC,2020-03-20,2
DC,ROC,2020-03-22,1
DC,ROC,2020-03-24,2
DC,ROC,2020-03-25,1
DC,ROC,2020-03-28,1
DC,SYR,2020-03-22,1
DE,ELM,2020-03-12,2
DE,HPN,2020-03-17,1
DEU,EWR,2020-03-01,1
DEU,EWR,2020-03-03,2
DEU,EWR,2020-03-06,1
DEU,EWR,2020-03-07,2
DEU,EWR,2020-03-11,1
DEU,EWR,2020-03-16,1
DEU,EWR,2020-03-23,1
DEU,JFK,2020-03-08,9
DEU,JFK,2020-03-13,1
DEU,JFK,2020-03-15,4
DEU,JFK,2020-03-18,1
DEU,JFK,2020-03-22,1
DEU,JFK,2020-03-28,2
DNK,EWR,2020-03-01,1
DNK,EWR,2020-03-08,1
DNK,EWR,2020-03-15,1
DNK,EWR,2020-03-26,1
DNK,JFK,2020-03-23,1
DOM,EWR,2020-03-13,1
DOM,JFK,2020-03-23,1
DOM,JFK,2020-03-25,1
DOM,JFK,2020-03-26,2
DOM,JFK,2020-03-28,1
DOM,SYR,2020-03-09,1
ESP,EWR,2020-03-01,1
ESP,EWR,2020-03-03,1
ESP,EWR,2020-03-07,1
ESP,EWR,2020-03-08,1
ESP,EWR,2020-03-10,1
ESP,EWR,2020-03-20,1
ESP,EWR,2020-03-24,3
ESP,EWR,2020-03-25,1
ESP,JFK,2020-03-03,4
ESP,JFK,2020-03-04,2
ESP,JFK,2020-03-09,2
ESP,JFK,2020-03-11,2
ESP,JFK,2020-03-13,4
ESP,JFK,2020-03-16,1
ESP,JFK,2020-03-18,1
ESP,JFK,2020-03-23,1
ESP,JFK,2020-03-24,1
ESP,JFK,2020-03-29,5
ESP,LGA,2020-03-14,1
FL,ACY,2020-03-08,2
FL,ACY,2020-03-11,1
FL,ACY,2020-03-13,3
FL,ACY,2020-03-17,5
FL,ACY,2020-03-20,1
FL,ACY,2020-03-22,1
FL,ACY,2020-03-24,1
FL,ACY,2020-03-25,12
FL,ACY,2020-03-26,1
FL,ACY,2020-03-27,4
FL,ACY,2020-03-28,1
FL,ACY,2020-03-31,3
FL,ALB,2020-03-07,3
FL,ALB,2020-03-10,5
FL,ALB,2020-03-16,1
FL,ALB,2020-03-19,4
FL,ALB,2020-03-20,1
FL,ALB,2020-03-22,4
FL,ALB,2020-03-23,1
FL,ALB,2020-03-25,1
FL,ALB,2020-03-27,1
FL,BDL,2020-03-06,2
FL,BDL,2020-03-07,13
FL,BDL,2020-03-09,6
FL,BDL,2020-03-15,1
FL,BDL,2020-03-18,3
FL,BDL,2020-03-19,1
FL,BDL,2020-03-21,8
FL,BDL,2020-03-24,9
FL,BDL,2020-03-26,1
FL,BDL,2020-03-28,1
FL,BDL,2020-03-29,4
FL,BUF,2020-03-09,2
FL,BUF,2020-03-12,11
FL,BUF,2020-03-13,6
FL,BUF,2020-03-16,17
FL,BUF,2020-03-17,4
FL,BUF,2020-03-20,6
FL,BUF,2020-03-21,1
FL,BUF,2020-03-22,3
FL,EWR,2020-03-04,2
FL,EWR,2020-03-07,2
FL,EWR,2020-03-08,21
FL,EWR,2020-03-09,1
FL,EWR,2020-03-11,3
FL,EWR,2020-03-12,16
FL,EWR,2020-03-13,9
FL,EWR,2020-03-14,3
FL,EWR,2020-03-15,6
FL,EWR,2020-03-16,15
FL,EWR,2020-03-18,61
FL,EWR,2020-03-19,2
FL,EWR,2020-03-20,3
FL,EWR,2020-03-22,14
FL,EWR,2020-03-23,9
FL,EWR,2020-03-25,1
FL,EWR,2020-03-26,5
FL,EWR,2020-03-27,6
FL,EWR,2020-03-28,8
FL,EWR,2020-03-29,1
FL,EWR,2020-03-30,10
FL,HPN,2020-03-08,2
FL,HPN,2020-03-12,1
FL,HPN,2020-03-13,3
FL,HPN,2020-03-15,1
FL,HPN,2020-03-16,3
FL,HPN,2020-03-17,1
FL,HPN,2020-03-18,2
FL,HPN,2020-03-19,4
FL,HPN,2020-03-27,1
FL,HPN,2020-03-30,1
FL,HPN,2020-03-31,1
FL,IAG,2020-03-13,2
FL,IAG,2020-03-17,3
FL,IAG,2020-03-18,7
FL,IAG,2020-03-19,1
FL,IAG,2020-03-21,1
FL,IAG,2020-03-24,3
FL,IAG,2020-03-29,1
FL,IAG,2020-03-30,1
FL,IAG,2020-03-31,1
FL,ISP,2020-03-13,1
FL,ISP,2020-03-14,2
FL,ISP,2020-03-15,5
FL,ISP,2020-03-16,1
FL,ISP,2020-03-20,2
FL,ISP,2020-03-22,1
FL,ISP,2020-03-23,5
FL,ISP,2020-03-26,3
FL,ISP,2020-03-27,1
FL,ISP,2020-03-30,2
FL,JFK,2020-03-04,1
FL,JFK,2020-03-06,1
FL,JFK,2020-03-08,1
FL,JFK,2020-03-09,2
FL,JFK,2020-03-10,3
FL,JFK,2020-03-14,9
FL,JFK,2020-03-16,2
FL,JFK,2020-03-18,4
FL,JFK,2020-03-19,7
FL,JFK,2020-03-20,2
FL,JFK,2020-03-21,46
FL,JFK,2020-03-22,19
FL,JFK,2020-03-24,13
FL,JFK,2020-03-26,1
FL,JFK,2020-03-28,7
FL,JFK,2020-03-30,11
FL,JFK,2020-03-31,4
FL,LGA,2020-03-07,4
FL,LGA,2020-03-12,1
FL,LGA,2020-03-13,45
FL,LGA,2020-03-14,13
FL,LGA,2020-03-15,66
FL,LGA,2020-03-16,12
FL,LGA,2020-03-18,2
FL,LGA,2020-03-19,4
FL,LGA,2020-03-20,7
FL,LGA,2020-03-22,5
FL,LGA,2020-03-23,3
FL,LGA,2020-03-24,1
FL,LGA,2020-03-26,3
FL,LGA,2020-03-28,15
FL,LGA,2020-03-29,6
FL,LGA,2020-03-30,1
FL,LGA,2020-03-31,1
FL,OGS,2020-03-26,1
FL,PBG,2020-03-07,1
FL,PBG,2020-03-11,1
FL,PBG,2020-03-16,1
FL,PBG,2020-03-17,1
FL,ROC,2020-03-10,1
FL,ROC,2020-03-13,1
FL,ROC,2020-03-15,4
FL,ROC,2020-03-20,2
FL,ROC,2020-03-23,1
FL,ROC,2020-03-24,3
FL,ROC,2020-03-27,2
FL,ROC,2020-03-29,1
FL,ROC,2020-03-30,1
FL,SWF,2020-03-18,2
FL,SWF,2020-03-19,1
FL,SWF,2020-03-20,4
FL,SWF,2020-03-21,1
FL,SWF,2020-03-23,2
FL,SWF,2020-03-24,1
FL,SYR,2020-03-08,2
FL,SYR,2020-03-10,2
FL,SYR,2020-03-12,8
FL,SYR,2020-03-14,4
FL,SYR,2020-03-15,1
FL,SYR,2020-03-16,6
FL,SYR,2020-03-17,1
FL,SYR,2020-03-20,1
FL,SYR,2020-03-28,3
FL,TTN,2020-03-06,1
FL,TTN,2020-03-07,1
FL,TTN,2020-03-10,1
FL,TTN,2020-03-16,1
FL,TTN,2020-03-17,4
FL,TTN,2020-03-19,2
FL,TTN,2020-03-21,1
FL,TTN,2020-03-22,4
FL,TTN,2020-03-23,2
FL,TTN,2020-03-25,3
FRA,EWR,2020-03-17,1
FRA,EWR,2020-03-21,1
FRA,JFK,2020-03-01,1
FRA,JFK,2020-03-04,1
FRA,JFK,2020-03-07,3
FRA,JFK,2020-03-08,1
FRA,JFK,2020-03-10,1
FRA,JFK,2020-03-14,1
FRA,JFK,2020-03-15,2
FRA,JFK,2020-03-18,3
FRA,JFK,2020-03-25,1
FRA,JFK,2020-03-31,1
GA,ALB,2020-03-12,1
GA,ALB,2020-03-13,1
GA,ALB,2020-03-23,1
GA,BDL,2020-03-09,1
GA,BDL,2020-03-10,1
GA,BDL,2020-03-16,1
GA,BDL,2020-03-18,1
GA,BDL,2020-03-20,1
GA,BDL,2020-03-24,1
GA,BDL,2020-03-26,1
GA,BUF,2020-03-13,1
GA,BUF,2020-03-14,1
GA,BUF,2020-03-21,1
GA,BUF,2020-03-29,1
GA,EWR,2020-03-07,1
GA,EWR,2020-03-08,1
GA,EWR,2020-03-10,1
GA,EWR,2020-03-12,1
GA,EWR,2020-03-13,2
GA,EWR,2020-03-14,7
GA,EWR,2020-03-15,8
GA,EWR,2020-03-16,1
GA,EWR,2020-03-17,1
GA,EWR,2020-03-18,1
GA,EWR,2020-03-19,3
GA,EWR,2020-03-21,5
GA,EWR,2020-03-23,1
GA,HPN,2020-03-07,1
GA,HPN,2020-03-14,1
GA,HPN,2020-03-15,1
GA,HPN,2020-03-16,2
GA,HPN,2020-03-17,1
GA,HPN,2020-03-20,1
GA,ISP,2020-03-24,1
GA,JFK,2020-03-05,1
GA,JFK,2020-03-06,2
GA,JFK,2020-03-10,1
GA,JFK,2020-03-13,5
GA,JFK,2020-03-15,2
GA,JFK,2020-03-17,4
GA,JFK,2020-03-19,1
GA,JFK,2020-03-20,9
GA,JFK,2020-03-22,1
GA,JFK,2020-03-23,3
GA,JFK,2020-03-27,3
GA,LGA,2020-03-01,1
GA,LGA,2020-03-07,6
GA,LGA,2020-03-08,3
GA,LGA,2020-03-09,3
GA,LGA,2020-03-12,6
GA,LGA,2020-03-14,6
GA,LGA,2020-03-16,1
GA,LGA,2020-03-18,6
GA,LGA,2020-03-19,1
GA,LGA,2020-03-20,12
GA,LGA,2020-03-22,2
GA,LGA,2020-03-23,1
GA,LGA,2020-03-25,1
GA,LGA,2020-03-27,3
GA,LGA,2020-03-28,20
GA,ROC,2020-03-11,1
GA,SYR,2020-03-17,1
GA,SYR,2020-03-19,1
GA,SYR,2020-03-21,2
GA,SYR,2020-03-25,1
GBR,EWR,2020-03-17,1
GBR,EWR,2020-03-22,2
GBR,EWR,2020-03-25,2
GBR,EWR,2020-03-28,2
GBR,EWR,2020-03-29,2
GBR,JFK,2020-03-01,1
GBR,JFK,2020-03-06,1
GBR,JFK,2020-03-11,2
GBR,JFK,2020-03-15,2
GBR,JFK,2020-03-16,3
GBR,JFK,2020-03-21,1
GBR,JFK,2020-03-24,2
GBR,JFK,2020-03-25,1
GBR,JFK,2020-03-31,2
GRC,EWR,2020-03-01,1
HI,EWR,2020-03-05,1
HI,EWR,2020-03-10,1
HI,EWR,2020-03-11,1
HI,JFK,2020-03-06,1
HI,JFK,2020-03-08,1
HI,JFK,2020-03-12,2
HI,JFK,2020-03-22,1
HI,ROC,2020-03-24,1
IA,SWF,2020-03-14,1
ID,EWR,2020-03-12,1
ID,JFK,2020-03-27,1
ID,LGA,2020-03-15,1
ID,LGA,2020-03-27,1
IL,ALB,2020-03-12,1
IL,ALB,2020-03-14,1
IL,ALB,2020-03-15,5
IL,ALB,2020-03-19,1
IL,BDL,2020-03-16,2
IL,BDL,2020-03-17,5
IL,BDL,2020-03-18,1
IL,BDL,2020-03-27,1
IL,BDL,2020-03-29,1
IL,BUF,2020-03-10,1
IL,BUF,2020-03-11,1
IL,BUF,2020-03-14,3
IL,BUF,2020-03-15,2
IL,BUF,2020-03-16,1
IL,BUF,2020-03-24,1
IL,BUF,2020-03-25,4
IL,EWR,2020-03-03,1
IL,EWR,2020-03-09,4
IL,EWR,2020-03-12,2
IL,EWR,2020-03-13,1
IL,EWR,2020-03-18,1
IL,EWR,2020-03-19,37
IL,EWR,2020-03-20,8
IL,EWR,2020-03-24,10
IL,EWR,2020-03-26,7
IL,HPN,2020-03-10,1
IL,HPN,2020-03-18,2
IL,ISP,2020-03-18,1
IL,ISP,2020-03-22,1
IL,JFK,2020-03-11,1
IL,JFK,2020-03-18,2
IL,JFK,2020-03-19,1
IL,JFK,2020-03-22,1
IL,JFK,2020-03-23,2
IL,LGA,2020-03-03,2
IL,LGA,2020-03-05,1
IL,LGA,2020-03-07,1
IL,LGA,2020-03-08,8
IL,LGA,2020-03-10,9
IL,LGA,2020-03-11,5
IL,LGA,2020-03-12,4
IL,LGA,2020-03-15,1
IL,LGA,2020-03-16,31
IL,LGA,2020-03-17,2
IL,LGA,2020-03-19,18
IL,LGA,2020-03-21,4
IL,LGA,2020-03-22,20
IL,LGA,2020-03-23,5
IL,LGA,2020-03-25,6
IL,LGA,2020-03-26,5
IL,LGA,2020-03-28,1
IL,LGA,2020-03-29,7
IL,LGA,2020-03-30,2
IL,LGA,2020-03-31,3
IL,ROC,2020-03-09,1
IN,ALB,2020-03-17,2
IN,ALB,2020-03-28,1
IN,ALB,2020-03-30,1
IN,BDL,2020-03-22,1
IN,BUF,2020-03-09,1
IN,EWR,2020-03-15,1
IN,EWR,2020-03-17,1
IN,EWR,2020-03-27,1
IN,HPN,2020-03-21,1
IN,ITH,2020-03-18,1
IN,JFK,2020-03-31,1
IN,LGA,2020-03-14,2
IN,LGA,2020-03-18,1
IN,ROC,2020-03-25,1
IRL,BDL,2020-03-13,1
IRL,BDL,2020-03-16,1
IRL,EWR,2020-03-03,1
IRL,EWR,2020-03-19,2
IRL,EWR,2020-03-25,1
IRL,EWR,2020-03-29,1
IRL,EWR,2020-03-30,1
IRL,EWR,2020-03-31,1
IRL,JFK,2020-03-06,1
IRL,JFK,2020-03-22,2
IRL,JFK,2020-03-27,1
IRL,LGA,2020-03-05,1
IRL,SWF,2020-03-30,1
IRN,JFK,2020-03-07,1
ISL,EWR,2020-03-07,1
ISL,EWR,2020-03-10,1
ISL,EWR,2020-03-14,1
ISL,EWR,2020-03-16,2
ISL,EWR,2020-03-18,1
ISL,EWR,2020-03-23,1
ISL,EWR,2020-03-28,1
ISL,JFK,2020-03-01,4
ISL,JFK,2020-03-15,1
ISL,JFK,2020-03-18,1
ISR,EWR,2020-03-15,1
ISR,EWR,2020-03-17,1
ISR,JFK,2020-03-01,1
ISR,JFK,2020-03-02,1
ISR,JFK,2020-03-11,1
ISR,JFK,2020-03-15,1
ISR,JFK,2020-03-16,1
ISR,JFK,2020-03-18,1
ISR,JFK,2020-03-31,1
ISR,SYR,2020-03-21,1
ITA,BDL,2020-03-09,1
ITA,EWR,2020-03-02,1
ITA,EWR,2020-03-09,1
ITA,EWR,2020-03-12,1
ITA,EWR,2020-03-14,1
ITA,EWR,2020-03-17,1
ITA,EWR,2020-03-26,1
ITA,JFK,2020-03-01,3
ITA,JFK,2020-03-05,7
ITA,JFK,2020-03-07,2
ITA,JFK,2020-03-09,1
ITA,JFK,2020-03-12,13
ITA,JFK,2020-03-17,1
ITA,JFK,2020-03-18,2
ITA,JFK,2020-03-20,1
ITA,JFK,2020-03-21,1
ITA,JFK,2020-03-27,1
ITA,JFK,2020-03-31,3
ITA,LGA,2020-03-11,1
KNA,JFK,2020-03-19,1
KS,SYR,2020-03-22,1
KY,ALB,2020-03-11,1
KY,EWR,2020-03-18,1
KY,HPN,2020-03-11,1
KY,JFK,2020-03-13,1
KY,JFK,2020-03-25,1
KY,LGA,2020-03-05,1
KY,LGA,2020-03-14,2
KY,LGA,2020-03-15,2
KY,LGA,2020-03-16,1
KY,LGA,2020-03-17,1
KY,LGA,2020-03-22,1
LA,ALB,2020-03-05,1
LA,ALB,2020-03-16,1
LA,ALB,2020-03-22,4
LA,BDL,2020-03-12,1
LA,BDL,2020-03-17,1
LA,BDL,2020-03-18,1
LA,BDL,2020-03-20,1
LA,BDL,2020-03-23,4
LA,BDL,2020-03-25,1
LA,BUF,2020-03-08,1
LA,BUF,2020-03-12,1
LA,BUF,2020-03-13,4
LA,BUF,2020-03-22,1
LA,BUF,2020-03-24,1
LA,EWR,2020-03-09,7
LA,EWR,2020-03-12,3
LA,EWR,2020-03-13,2
LA,EWR,2020-03-17,5
LA,EWR,2020-03-18,4
LA,EWR,2020-03-19,4
LA,EWR,2020-03-22,23
LA,EWR,2020-03-24,1
LA,EWR,2020-03-29,3
LA,EWR,2020-03-30,3
LA,JFK,2020-03-06,3
LA,JFK,2020-03-07,2
LA,JFK,2020-03-08,5
LA,JFK,2020-03-09,8
LA,JFK,2020-03-10,5
LA,JFK,2020-03-14,3
LA,JFK,2020-03-15,1
LA,JFK,2020-03-18,1
LA,JFK,2020-03-20,6
LA,JFK,2020-03-22,1
LA,JFK,2020-03-24,1
LA,JFK,2020-03-25,1
LA,JFK,2020-03-31,1
LA,LGA,2020-03-01,2
LA,LGA,2020-03-08,2
LA,LGA,2020-03-09,5
LA,LGA,2020-03-11,5
LA,LGA,2020-03-13,3
LA,LGA,2020-03-16,6
LA,LGA,2020-03-17,4
LA,LGA,2020-03-20,3
LA,LGA,2020-03-21,1
LA,LGA,2020-03-22,1
LA,LGA,2020-03-24,5
LA,LGA,2020-03-25,3
LA,LGA,2020-03-28,1
LA,LGA,2020-03-29,1
LA,ROC,2020-03-16,4
LA,SWF,2020-03-09,1
LA,SYR,2020-03-17,1
LA,SYR,2020-03-20,1
LA,SYR,2020-03-24,3
LA,SYR,2020-03-25,1
LA,SYR,2020-03-28,1
LUX,JFK,2020-03-07,2
MA,ACY,2020-03-02,1
MA,ACY,2020-03-12,1
MA,ACY,2020-03-13,1
MA,ACY,2020-03-15,1
MA,ACY,2020-03-16,1
MA,ACY,2020-03-31,1
MA,ALB,2020-03-24,1
MA,BDR,2020-03-12,1
MA,BLM,2020-03-11,2
MA,BLM,2020-03-14,1
MA,BLM,2020-03-18,1
MA,BLM,2020-03-29,2
MA,BUF,2020-03-09,1
MA,BUF,2020-03-14,1
MA,BUF,2020-03-18,1
MA,BUF,2020-03-21,3
MA,BUF,2020-03-23,1
MA,BUF,2020-03-29,1
MA,BUF,2020-03-30,2
MA,CDW,2020-03-15,1
MA,DXR,2020-03-17,1
MA,DXR,2020-03-19,1
MA,EWR,2020-03-11,3
MA,EWR,2020-03-12,1
MA,EWR,2020-03-14,7
MA,EWR,2020-03-15,4
MA,EWR,2020-03-17,2
MA,EWR,2020-03-20,7
MA,EWR,2020-03-24,2
MA,EWR,2020-03-27,15
MA,EWR,2020-03-28,1
MA,EWR,2020-03-29,2
MA,FID,2020-03-17,1
MA,FOK,2020-03-03,1
MA,FOK,2020-03-16,2
MA,FOK,2020-03-18,2
MA,FRG,2020-03-04,1
