source,destination,t,this.sim
AZ,ROC,2020-03-15,1
AZ,SYR,2020-03-31,1
BEL,EWR,2020-03-20,1
BRA,BDL,2020-03-08,1
CA,ALB,2020-03-10,1
CA,ALB,2020-03-21,3
CA,ALB,2020-03-27,1
CA,BDL,2020-03-05,1
CA,BDL,2020-03-15,1
CA,BDL,2020-03-17,2
CA,BDL,2020-03-18,1
CA,BDL,2020-03-22,3
CA,BDL,2020-03-24,1
CA,BDL,2020-03-26,1
CA,BUF,2020-03-26,1
CA,EWR,2020-03-02,5
CA,EWR,2020-03-07,2
CA,EWR,2020-03-08,1
CA,EWR,2020-03-10,3
CA,EWR,2020-03-11,7
CA,EWR,2020-03-12,5
CA,EWR,2020-03-13,6
CA,EWR,2020-03-15,1
CA,EWR,2020-03-16,9
CA,EWR,2020-03-19,6
CA,EWR,2020-03-25,2
CA,EWR,2020-03-27,1
CA,EWR,2020-03-28,1
CA,EWR,2020-03-29,6
CA,ITH,2020-03-08,1
CA,ITH,2020-03-14,1
CA,ITH,2020-03-18,1
CA,JFK,2020-03-04,1
CA,JFK,2020-03-05,1
CA,JFK,2020-03-08,1
CA,JFK,2020-03-10,1
CA,JFK,2020-03-12,24
CA,JFK,2020-03-15,1
CA,JFK,2020-03-16,15
CA,JFK,2020-03-18,2
CA,JFK,2020-03-19,7
CA,JFK,2020-03-21,4
CA,JFK,2020-03-22,1
CA,JFK,2020-03-25,2
CA,JFK,2020-03-27,6
CA,JFK,2020-03-29,2
CA,JFK,2020-03-31,11
CA,LGA,2020-03-10,1
CA,LGA,2020-03-11,1
CA,LGA,2020-03-17,1
CA,LGA,2020-03-24,1
CA,LGA,2020-03-26,1
CA,SWF,2020-03-13,1
CA,SYR,2020-03-17,2
CA,SYR,2020-03-24,1
CAN,EWR,2020-03-05,1
CAN,EWR,2020-03-16,1
CAN,EWR,2020-03-29,3
CAN,JFK,2020-03-06,1
CAN,JFK,2020-03-13,1
CAN,LGA,2020-03-01,1
CAN,LGA,2020-03-04,1
CAN,LGA,2020-03-16,2
CAN,LGA,2020-03-31,1
CHE,EWR,2020-03-02,3
CHE,EWR,2020-03-09,2
CHE,EWR,2020-03-14,1
CHE,EWR,2020-03-24,3
CHE,JFK,2020-03-07,2
CHE,JFK,2020-03-21,1
CHE,JFK,2020-03-24,1
CHE,JFK,2020-03-27,1
CHE,JFK,2020-03-28,1
CHL,JFK,2020-03-16,1
CO,ALB,2020-03-15,1
CO,BDL,2020-03-05,1
CO,BDL,2020-03-07,1
CO,BDL,2020-03-11,5
CO,BDL,2020-03-13,1
CO,BDL,2020-03-21,1
CO,BUF,2020-03-17,3
CO,BUF,2020-03-19,1
CO,EWR,2020-03-01,2
CO,EWR,2020-03-03,4
CO,EWR,2020-03-05,3
CO,EWR,2020-03-13,4
CO,EWR,2020-03-16,3
CO,EWR,2020-03-18,1
CO,EWR,2020-03-30,1
CO,HPN,2020-03-25,2
CO,JFK,2020-03-04,2
CO,JFK,2020-03-14,1
CO,JFK,2020-03-16,4
CO,JFK,2020-03-17,2
CO,JFK,2020-03-26,1
CO,JFK,2020-03-29,1
CO,LGA,2020-03-03,2
CO,LGA,2020-03-06,2
CO,LGA,2020-03-10,2
CO,LGA,2020-03-14,3
CO,LGA,2020-03-16,2
CO,LGA,2020-03-20,1
CO,LGA,2020-03-24,1
CO,LGA,2020-03-26,1
CO,LGA,2020-03-30,2
CO,LGA,2020-03-31,1
CO,ROC,2020-03-15,1
CO,SYR,2020-03-03,1
CO,SYR,2020-03-22,1
CRI,EWR,2020-03-24,1
CT,ACY,2020-03-15,1
CT,ACY,2020-03-18,1
CT,BUF,2020-03-12,1
CT,BUF,2020-03-13,1
CT,FOK,2020-03-21,1
CT,FOK,2020-03-22,1
CT,FRG,2020-03-21,1
CT,HTO,2020-03-15,2
CT,HTO,2020-03-28,1
CT,PCT,2020-03-13,1
CT,PCT,2020-03-19,1
CT,PCT,2020-03-22,1
CT,ROC,2020-03-17,1
CT,ROC,2020-03-18,1
CT,SYR,2020-03-12,1
CT,TEB,2020-03-21,1
CT,TTN,2020-03-25,1
CT,WSH,2020-03-26,1
DC,ALB,2020-03-13,2
DC,ALB,2020-03-15,2
DC,ALB,2020-03-16,1
DC,ALB,2020-03-23,1
DC,BDL,2020-03-14,8
DC,BDL,2020-03-15,1
DC,BDL,2020-03-17,1
DC,BDL,2020-03-19,1
DC,BDL,2020-03-21,8
DC,BDL,2020-03-24,1
DC,BDL,2020-03-27,1
DC,BDL,2020-03-30,2
DC,BUF,2020-03-08,1
DC,BUF,2020-03-09,1
DC,BUF,2020-03-10,1
DC,BUF,2020-03-11,1
DC,BUF,2020-03-13,2
DC,BUF,2020-03-17,1
DC,BUF,2020-03-20,1
DC,BUF,2020-03-27,1
DC,EWR,2020-03-08,1
DC,EWR,2020-03-10,1
DC,EWR,2020-03-14,1
DC,EWR,2020-03-16,1
DC,EWR,2020-03-19,2
DC,EWR,2020-03-21,4
DC,EWR,2020-03-23,1
DC,EWR,2020-03-28,1
DC,EWR,2020-03-29,1
DC,FID,2020-03-20,1
DC,FID,2020-03-26,1
DC,HPN,2020-03-08,2
DC,HPN,2020-03-26,1
DC,HPN,2020-03-28,1
DC,HPN,2020-03-31,1
DC,JFK,2020-03-07,1
DC,JFK,2020-03-13,1
DC,JFK,2020-03-16,4
DC,JFK,2020-03-17,1
DC,JFK,2020-03-20,1
DC,JFK,2020-03-23,2
DC,JFK,2020-03-24,4
DC,JFK,2020-03-27,4
DC,JFK,2020-03-28,1
DC,JFK,2020-03-30,1
DC,LGA,2020-03-05,4
DC,LGA,2020-03-06,1
DC,LGA,2020-03-08,1
DC,LGA,2020-03-09,2
DC,LGA,2020-03-10,1
DC,LGA,2020-03-12,1
DC,LGA,2020-03-16,3
DC,LGA,2020-03-17,3
DC,LGA,2020-03-21,7
DC,LGA,2020-03-22,3
DC,LGA,2020-03-25,3
DC,LGA,2020-03-27,2
DC,LGA,2020-03-29,3
DC,LGA,2020-03-31,1
DC,ROC,2020-03-22,1
DC,ROC,2020-03-23,1
DC,ROC,2020-03-27,1
DC,SYR,2020-03-09,1
DC,SYR,2020-03-13,2
DC,SYR,2020-03-14,1
DC,SYR,2020-03-24,1
DE,ELM,2020-03-26,1
DE,ELM,2020-03-29,1
DE,ISP,2020-03-14,1
DEU,EWR,2020-03-14,2
DEU,EWR,2020-03-16,1
DEU,JFK,2020-03-01,2
DEU,JFK,2020-03-04,1
DEU,JFK,2020-03-07,1
DEU,JFK,2020-03-16,2
DEU,JFK,2020-03-19,1
DEU,JFK,2020-03-22,2
DNK,JFK,2020-03-01,1
DOM,EWR,2020-03-13,1
DOM,JFK,2020-03-17,2
ESP,EWR,2020-03-01,1
ESP,EWR,2020-03-04,1
ESP,EWR,2020-03-16,1
ESP,EWR,2020-03-28,1
ESP,JFK,2020-03-12,3
ESP,JFK,2020-03-14,2
ESP,JFK,2020-03-15,2
ESP,JFK,2020-03-19,2
ESP,JFK,2020-03-21,1
ESP,JFK,2020-03-23,2
ESP,JFK,2020-03-24,2
ESP,JFK,2020-03-26,2
ESP,LGA,2020-03-14,1
EST,JFK,2020-03-07,1
FIN,JFK,2020-03-06,1
FL,ACY,2020-03-04,1
FL,ACY,2020-03-12,1
FL,ACY,2020-03-13,2
FL,ACY,2020-03-14,1
FL,ACY,2020-03-16,2
FL,ACY,2020-03-17,1
FL,ACY,2020-03-18,8
FL,ACY,2020-03-21,4
FL,ACY,2020-03-27,2
FL,ALB,2020-03-09,1
FL,ALB,2020-03-14,1
FL,ALB,2020-03-17,2
FL,ALB,2020-03-18,9
FL,ALB,2020-03-19,1
FL,ALB,2020-03-20,4
FL,ALB,2020-03-22,3
FL,ALB,2020-03-25,1
FL,ALB,2020-03-31,1
FL,BDL,2020-03-02,1
FL,BDL,2020-03-11,13
FL,BDL,2020-03-14,1
FL,BDL,2020-03-15,3
FL,BDL,2020-03-16,15
FL,BDL,2020-03-17,4
FL,BDL,2020-03-18,2
FL,BDL,2020-03-20,7
FL,BDL,2020-03-22,3
FL,BDL,2020-03-23,19
FL,BDL,2020-03-24,4
FL,BDL,2020-03-26,4
FL,BDL,2020-03-27,1
FL,BDL,2020-03-28,2
FL,BUF,2020-03-01,1
FL,BUF,2020-03-08,1
FL,BUF,2020-03-14,12
FL,BUF,2020-03-21,3
FL,BUF,2020-03-22,5
FL,BUF,2020-03-24,18
FL,BUF,2020-03-26,1
FL,BUF,2020-03-29,1
FL,ELM,2020-03-15,1
FL,ELM,2020-03-18,1
FL,ELM,2020-03-31,1
FL,EWR,2020-03-06,3
FL,EWR,2020-03-08,4
FL,EWR,2020-03-09,4
FL,EWR,2020-03-10,9
FL,EWR,2020-03-11,6
FL,EWR,2020-03-12,4
FL,EWR,2020-03-14,1
FL,EWR,2020-03-15,2
FL,EWR,2020-03-17,8
FL,EWR,2020-03-18,1
FL,EWR,2020-03-20,2
FL,EWR,2020-03-21,145
FL,EWR,2020-03-22,2
FL,EWR,2020-03-23,5
FL,EWR,2020-03-24,6
FL,EWR,2020-03-26,7
FL,EWR,2020-03-27,7
FL,EWR,2020-03-29,9
FL,HPN,2020-03-05,1
FL,HPN,2020-03-10,2
FL,HPN,2020-03-13,1
FL,HPN,2020-03-15,4
FL,HPN,2020-03-16,3
FL,HPN,2020-03-19,1
FL,HPN,2020-03-20,6
FL,HPN,2020-03-21,7
FL,HPN,2020-03-25,3
FL,HPN,2020-03-26,1
FL,IAG,2020-03-06,1
FL,IAG,2020-03-09,1
FL,IAG,2020-03-12,1
FL,IAG,2020-03-24,1
FL,ISP,2020-03-01,1
FL,ISP,2020-03-10,5
FL,ISP,2020-03-13,1
FL,ISP,2020-03-14,4
FL,ISP,2020-03-18,12
FL,ISP,2020-03-23,2
FL,ISP,2020-03-25,3
FL,ITH,2020-03-21,1
FL,JFK,2020-03-05,2
FL,JFK,2020-03-06,6
FL,JFK,2020-03-07,3
FL,JFK,2020-03-08,7
FL,JFK,2020-03-10,7
FL,JFK,2020-03-11,6
FL,JFK,2020-03-12,1
FL,JFK,2020-03-13,7
FL,JFK,2020-03-14,7
FL,JFK,2020-03-15,20
FL,JFK,2020-03-16,19
FL,JFK,2020-03-17,1
FL,JFK,2020-03-18,3
FL,JFK,2020-03-19,2
FL,JFK,2020-03-21,3
FL,JFK,2020-03-22,1
FL,JFK,2020-03-23,1
FL,JFK,2020-03-24,23
FL,JFK,2020-03-25,1
FL,JFK,2020-03-30,2
FL,LGA,2020-03-06,5
FL,LGA,2020-03-07,1
FL,LGA,2020-03-09,4
FL,LGA,2020-03-11,1
FL,LGA,2020-03-12,1
FL,LGA,2020-03-13,8
FL,LGA,2020-03-14,3
FL,LGA,2020-03-17,21
FL,LGA,2020-03-19,55
FL,LGA,2020-03-22,14
FL,LGA,2020-03-23,14
FL,LGA,2020-03-25,3
FL,LGA,2020-03-29,1
FL,LGA,2020-03-31,5
FL,OGS,2020-03-16,1
FL,PBG,2020-03-11,1
FL,PBG,2020-03-15,1
FL,PBG,2020-03-18,1
FL,PBG,2020-03-19,1
FL,PBG,2020-03-22,1
FL,PBG,2020-03-23,1
FL,PBG,2020-03-29,2
FL,PBG,2020-03-30,1
FL,ROC,2020-03-09,1
FL,ROC,2020-03-16,3
FL,ROC,2020-03-17,3
FL,ROC,2020-03-20,4
FL,ROC,2020-03-23,1
FL,ROC,2020-03-27,1
FL,ROC,2020-03-28,1
FL,SWF,2020-03-16,1
FL,SWF,2020-03-18,1
FL,SYR,2020-03-08,1
FL,SYR,2020-03-11,4
FL,SYR,2020-03-14,2
FL,SYR,2020-03-16,1
FL,SYR,2020-03-19,1
FL,SYR,2020-03-23,2
FL,SYR,2020-03-25,3
FL,SYR,2020-03-30,1
FL,TTN,2020-03-07,1
FL,TTN,2020-03-12,1
FL,TTN,2020-03-14,1
FL,TTN,2020-03-15,2
FL,TTN,2020-03-17,1
FL,TTN,2020-03-22,4
FL,TTN,2020-03-25,4
FRA,EWR,2020-03-01,2
FRA,EWR,2020-03-14,1
FRA,JFK,2020-03-05,2
FRA,JFK,2020-03-11,2
FRA,JFK,2020-03-14,2
FRA,ROC,2020-03-04,1
GA,ALB,2020-03-07,1
GA,ALB,2020-03-12,2
GA,ALB,2020-03-17,1
GA,ALB,2020-03-19,1
GA,BDL,2020-03-09,1
GA,BDL,2020-03-15,1
GA,BDL,2020-03-29,1
GA,BUF,2020-03-14,1
GA,BUF,2020-03-20,3
GA,EWR,2020-03-08,3
GA,EWR,2020-03-09,6
GA,EWR,2020-03-11,1
GA,EWR,2020-03-12,1
GA,EWR,2020-03-13,1
GA,EWR,2020-03-15,2
GA,EWR,2020-03-16,1
GA,EWR,2020-03-21,2
GA,EWR,2020-03-22,4
GA,EWR,2020-03-29,3
GA,HPN,2020-03-22,1
GA,HPN,2020-03-24,1
GA,HPN,2020-03-28,1
GA,HPN,2020-03-29,1
GA,IAG,2020-03-29,1
GA,ITH,2020-03-15,1
GA,JFK,2020-03-06,1
GA,JFK,2020-03-16,1
GA,JFK,2020-03-19,1
GA,JFK,2020-03-24,1
GA,JFK,2020-03-27,1
GA,JFK,2020-03-29,2
GA,JFK,2020-03-30,1
GA,JFK,2020-03-31,1
GA,LGA,2020-03-04,2
GA,LGA,2020-03-08,1
GA,LGA,2020-03-12,1
GA,LGA,2020-03-13,2
GA,LGA,2020-03-15,19
GA,LGA,2020-03-16,3
GA,LGA,2020-03-17,1
GA,LGA,2020-03-18,6
GA,LGA,2020-03-21,2
GA,LGA,2020-03-22,4
GA,LGA,2020-03-23,4
GA,LGA,2020-03-27,1
GA,LGA,2020-03-28,1
GA,LGA,2020-03-29,2
GA,LGA,2020-03-31,5
GA,ROC,2020-03-20,2
GA,SYR,2020-03-08,1
GA,SYR,2020-03-18,1
GA,SYR,2020-03-25,1
GA,TTN,2020-03-14,1
GA,TTN,2020-03-18,1
GBR,EWR,2020-03-08,3
GBR,EWR,2020-03-26,3
GBR,EWR,2020-03-28,1
GBR,EWR,2020-03-29,4
GBR,EWR,2020-03-30,2
GBR,JFK,2020-03-08,2
GBR,JFK,2020-03-09,1
GBR,JFK,2020-03-12,2
GBR,JFK,2020-03-14,1
GBR,JFK,2020-03-24,1
GBR,JFK,2020-03-26,1
GBR,JFK,2020-03-29,2
GBR,JFK,2020-03-30,2
GBR,JFK,2020-03-31,7
HI,EWR,2020-03-15,1
HI,EWR,2020-03-28,1
HI,JFK,2020-03-17,1
IA,HPN,2020-03-12,1
IA,JFK,2020-03-18,1
ID,ALB,2020-03-20,1
IL,ALB,2020-03-12,1
IL,BDL,2020-03-05,1
IL,BDL,2020-03-09,1
IL,BDL,2020-03-10,1
IL,BDL,2020-03-13,1
IL,BDL,2020-03-14,1
IL,BDL,2020-03-17,2
IL,BDL,2020-03-23,2
IL,BUF,2020-03-12,1
IL,BUF,2020-03-14,1
IL,BUF,2020-03-16,2
IL,BUF,2020-03-28,2
IL,EWR,2020-03-05,1
IL,EWR,2020-03-08,5
IL,EWR,2020-03-09,1
IL,EWR,2020-03-10,6
IL,EWR,2020-03-14,11
IL,EWR,2020-03-15,6
IL,EWR,2020-03-17,3
IL,EWR,2020-03-21,2
IL,EWR,2020-03-22,1
IL,EWR,2020-03-23,2
IL,EWR,2020-03-25,6
IL,EWR,2020-03-27,1
IL,HPN,2020-03-06,1
IL,HPN,2020-03-19,1
IL,HPN,2020-03-25,1
IL,ISP,2020-03-10,1
IL,ISP,2020-03-17,1
IL,ISP,2020-03-24,1
IL,ISP,2020-03-30,1
IL,JFK,2020-03-08,2
IL,JFK,2020-03-09,1
IL,JFK,2020-03-10,6
IL,LGA,2020-03-02,1
IL,LGA,2020-03-06,2
IL,LGA,2020-03-07,2
IL,LGA,2020-03-08,7
IL,LGA,2020-03-10,3
IL,LGA,2020-03-11,1
IL,LGA,2020-03-12,18
IL,LGA,2020-03-13,5
IL,LGA,2020-03-16,6
IL,LGA,2020-03-18,1
IL,LGA,2020-03-19,7
IL,LGA,2020-03-20,1
IL,LGA,2020-03-21,1
IL,LGA,2020-03-23,13
IL,LGA,2020-03-24,8
IL,LGA,2020-03-26,7
IL,LGA,2020-03-30,1
IL,LGA,2020-03-31,1
IL,ROC,2020-03-07,1
IL,SYR,2020-03-16,2
IL,SYR,2020-03-19,1
IL,SYR,2020-03-24,1
IN,BUF,2020-03-09,1
IN,EWR,2020-03-08,1
IN,EWR,2020-03-18,4
IN,EWR,2020-03-28,1
IN,EWR,2020-03-30,1
IN,HPN,2020-03-21,1
IN,JFK,2020-03-26,1
IN,JFK,2020-03-28,1
IN,LGA,2020-03-14,1
IN,LGA,2020-03-16,1
IN,LGA,2020-03-17,3
IN,LGA,2020-03-18,1
IN,LGA,2020-03-22,1
IN,LGA,2020-03-25,1
IN,ROC,2020-03-19,1
IN,ROC,2020-03-30,1
IN,SYR,2020-03-10,1
IN,SYR,2020-03-14,1
IRL,EWR,2020-03-17,1
IRL,EWR,2020-03-29,1
IRL,JFK,2020-03-11,1
IRL,JFK,2020-03-18,1
ISL,BUF,2020-03-31,1
ISL,EWR,2020-03-10,1
ISL,EWR,2020-03-17,1
ISL,EWR,2020-03-21,2
ISL,JFK,2020-03-07,1
ISL,JFK,2020-03-10,1
ISL,JFK,2020-03-13,1
ISL,JFK,2020-03-16,1
ISL,JFK,2020-03-17,1
ISR,EWR,2020-03-07,1
ISR,EWR,2020-03-14,2
ISR,EWR,2020-03-19,1
ISR,EWR,2020-03-21,1
ISR,JFK,2020-03-06,1
ISR,JFK,2020-03-12,1
ISR,JFK,2020-03-17,1
ISR,JFK,2020-03-27,3
ISR,JFK,2020-03-30,1
ISR,ROC,2020-03-29,1
ITA,EWR,2020-03-01,3
ITA,EWR,2020-03-04,1
ITA,EWR,2020-03-06,1
ITA,EWR,2020-03-07,2
ITA,EWR,2020-03-10,1
ITA,EWR,2020-03-15,1
ITA,EWR,2020-03-16,2
ITA,EWR,2020-03-24,1
ITA,JFK,2020-03-01,1
ITA,JFK,2020-03-08,2
ITA,JFK,2020-03-10,2
ITA,JFK,2020-03-11,6
ITA,JFK,2020-03-13,1
ITA,JFK,2020-03-16,1
ITA,JFK,2020-03-20,2
ITA,JFK,2020-03-30,1
JPN,JFK,2020-03-16,1
KS,EWR,2020-03-15,1
KY,BDL,2020-03-25,1
KY,BUF,2020-03-20,1
KY,EWR,2020-03-09,1
KY,EWR,2020-03-11,2
KY,EWR,2020-03-24,1
KY,EWR,2020-03-26,1
KY,JFK,2020-03-03,1
KY,LGA,2020-03-23,1
KY,LGA,2020-03-30,1
KY,SYR,2020-03-05,1
LA,ALB,2020-03-22,2
LA,ALB,2020-03-29,1
LA,ALB,2020-03-31,2
LA,BDL,2020-03-07,1
LA,BDL,2020-03-17,1
LA,BDL,2020-03-21,2
LA,BUF,2020-03-12,1
LA,BUF,2020-03-14,1
LA,BUF,2020-03-20,1
LA,BUF,2020-03-23,1
LA,ELM,2020-03-07,1
LA,EWR,2020-03-09,5
LA,EWR,2020-03-12,2
LA,EWR,2020-03-16,2
LA,EWR,2020-03-18,1
LA,EWR,2020-03-19,14
LA,EWR,2020-03-20,2
LA,EWR,2020-03-21,3
LA,EWR,2020-03-22,1
LA,EWR,2020-03-23,1
LA,JFK,2020-03-08,3
LA,JFK,2020-03-09,3
LA,JFK,2020-03-10,1
LA,JFK,2020-03-12,1
LA,JFK,2020-03-13,3
LA,JFK,2020-03-16,3
LA,JFK,2020-03-20,4
LA,JFK,2020-03-21,2
LA,JFK,2020-03-22,2
LA,JFK,2020-03-25,9
LA,JFK,2020-03-26,1
LA,JFK,2020-03-31,2
LA,LGA,2020-03-07,1
LA,LGA,2020-03-15,3
LA,LGA,2020-03-18,1
LA,LGA,2020-03-19,3
LA,LGA,2020-03-20,8
LA,LGA,2020-03-24,8
LA,LGA,2020-03-25,2
LA,LGA,2020-03-29,2
LA,ROC,2020-03-09,1
LA,ROC,2020-03-15,1
LA,SYR,2020-03-22,1
LA,SYR,2020-03-23,1
LBN,EWR,2020-03-18,1
MA,ACY,2020-03-18,1
MA,ACY,2020-03-20,1
MA,ACY,2020-03-25,1
MA,ACY,2020-03-31,1
MA,BDR,2020-03-08,1
MA,BDR,2020-03-14,1
MA,BDR,2020-03-16,1
MA,BLM,2020-03-08,1
MA,BLM,2020-03-16,1
MA,BLM,2020-03-20,1
MA,BLM,2020-03-25,1
MA,BUF,2020-03-17,2
MA,BUF,2020-03-19,1
MA,BUF,2020-03-26,1
MA,BUF,2020-03-30,1
MA,BUF,2020-03-31,6
MA,CDW,2020-03-26,1
MA,CDW,2020-03-30,1
MA,EWR,2020-03-07,2
MA,EWR,2020-03-13,3
MA,EWR,2020-03-16,3
MA,EWR,2020-03-17,2
MA,EWR,2020-03-19,22
MA,EWR,2020-03-20,1
MA,EWR,2020-03-28,1
MA,EWR,2020-03-31,14
MA,FOK,2020-03-15,1
MA,FOK,2020-03-30,1
MA,FRG,2020-03-05,1
MA,FRG,2020-03-09,1
MA,FRG,2020-03-16,2
MA,FRG,2020-03-18,2
MA,FRG,2020-03-20,2
MA,FRG,2020-03-23,1
MA,FRG,2020-03-28,2
MA,FRG,2020-03-29,2
MA,FRG,2020-03-30,1
MA,HCC,2020-03-14,1
MA,HFD,2020-03-14,1
MA,HFD,2020-03-17,1
MA,HFD,2020-03-18,1
MA,HFD,2020-03-25,1
MA,HPN,2020-03-02,1
MA,HPN,2020-03-14,1
MA,HTO,2020-03-08,1
MA,HTO,2020-03-11,1
MA,HTO,2020-03-13,1
MA,HTO,2020-03-16,1
MA,HTO,2020-03-18,4
MA,HTO,2020-03-20,1
MA,HTO,2020-03-22,5
MA,JFK,2020-03-01,1
MA,JFK,2020-03-02,1
MA,JFK,2020-03-04,1
MA,JFK,2020-03-15,8
MA,JFK,2020-03-19,1
MA,JFK,2020-03-23,3
MA,JFK,2020-03-25,1
MA,JFK,2020-03-27,1
MA,JFK,2020-03-28,1
MA,JFK,2020-03-29,1
MA,LGA,2020-03-01,2
MA,LGA,2020-03-04,1
MA,LGA,2020-03-06,1
MA,LGA,2020-03-12,4
MA,LGA,2020-03-13,7
MA,LGA,2020-03-15,2
MA,LGA,2020-03-18,10
MA,LGA,2020-03-19,18
MA,LGA,2020-03-20,3
MA,LGA,2020-03-21,1
MA,LGA,2020-03-22,2
MA,LGA,2020-03-23,11
MA,LGA,2020-03-24,3
MA,LGA,2020-03-25,9
MA,LGA,2020-03-27,1
MA,LGA,2020-03-28,2
MA,LGA,2020-03-31,1
MA,MMU,2020-03-14,1
MA,MMU,2020-03-16,1
MA,MMU,2020-03-24,1
MA,MMU,2020-03-29,1
MA,MTP,2020-03-13,2
MA,MTP,2020-03-17,1
MA,MTP,2020-03-23,1
MA,MTP,2020-03-29,1
MA,MTP,2020-03-30,1
MA,OGS,2020-03-20,1
MA,OGS,2020-03-31,1
MA,PCT,2020-03-12,1
MA,POU,2020-03-13,1
MA,RME,2020-03-18,1
MA,ROC,2020-03-12,1
MA,ROC,2020-03-15,1
MA,ROC,2020-03-17,2
MA,SCH,2020-03-17,1
MA,SCH,2020-03-29,1
MA,SYR,2020-03-18,3
MA,TEB,2020-03-06,1
MA,TEB,2020-03-13,1
MA,TEB,2020-03-17,2
MA,TEB,2020-03-20,2
MA,TEB,2020-03-21,1
MA,TEB,2020-03-22,3
MA,TEB,2020-03-25,1
MA,TEB,2020-03-26,2
MA,TEB,2020-03-27,1
MA,TEB,2020-03-30,1
MA,TTN,2020-03-15,2
MA,TTN,2020-03-17,1
MA,TTN,2020-03-22,1
MA,WSH,2020-03-15,1
MA,WWD,2020-03-12,1
MD,ALB,2020-03-10,2
MD,ALB,2020-03-14,1
MD,ALB,2020-03-15,1
MD,ALB,2020-03-18,1
MD,ALB,2020-03-21,5
MD,ALB,2020-03-23,1
MD,ALB,2020-03-24,1
MD,BDL,2020-03-13,2
MD,BDL,2020-03-14,1
MD,BDL,2020-03-20,1
MD,BDL,2020-03-22,2
MD,BDL,2020-03-31,1
MD,BUF,2020-03-09,1
MD,BUF,2020-03-10,1
MD,BUF,2020-03-14,1
MD,BUF,2020-03-19,1
MD,BUF,2020-03-21,1
MD,BUF,2020-03-22,1
MD,BUF,2020-03-29,1
MD,ISP,2020-03-19,1
MD,ISP,2020-03-28,1
MD,JFK,2020-03-13,1
MD,JFK,2020-03-24,1
MD,ROC,2020-03-17,2
MD,ROC,2020-03-30,1
MD,TEB,2020-03-16,1
MD,TEB,2020-03-17,1
MD,TTN,2020-03-18,1
ME,EWR,2020-03-21,1
ME,FRG,2020-03-11,1
ME,HPN,2020-03-12,1
ME,HTO,2020-03-05,1
ME,HTO,2020-03-07,1
ME,HTO,2020-03-20,1
ME,ISP,2020-03-11,1
ME,JFK,2020-03-05,1
ME,JFK,2020-03-09,1
ME,JFK,2020-03-15,1
ME,LGA,2020-03-11,1
ME,TEB,2020-03-18,2
