source,destination,t,this.sim
GA,EWR,2020-03-18,4
GA,EWR,2020-03-21,4
GA,EWR,2020-03-24,4
GA,EWR,2020-03-30,1
GA,EWR,2020-03-31,1
GA,HPN,2020-03-07,1
GA,HPN,2020-03-13,1
GA,HPN,2020-03-27,1
GA,ISP,2020-03-10,1
GA,JFK,2020-03-03,1
GA,JFK,2020-03-08,1
GA,JFK,2020-03-12,2
GA,JFK,2020-03-17,1
GA,JFK,2020-03-19,2
GA,JFK,2020-03-20,5
GA,JFK,2020-03-23,2
GA,JFK,2020-03-27,1
GA,JFK,2020-03-28,1
GA,JFK,2020-03-30,1
GA,LGA,2020-03-01,1
GA,LGA,2020-03-07,1
GA,LGA,2020-03-10,2
GA,LGA,2020-03-13,22
GA,LGA,2020-03-15,10
GA,LGA,2020-03-16,3
GA,LGA,2020-03-18,4
GA,LGA,2020-03-21,11
GA,LGA,2020-03-23,9
GA,LGA,2020-03-28,1
GA,LGA,2020-03-29,3
GA,LGA,2020-03-30,3
GA,ROC,2020-03-30,1
GA,SWF,2020-03-18,1
GA,SYR,2020-03-22,2
GA,TTN,2020-03-08,1
GA,TTN,2020-03-27,1
GBR,EWR,2020-03-03,2
GBR,EWR,2020-03-14,1
GBR,EWR,2020-03-18,1
GBR,EWR,2020-03-19,1
GBR,EWR,2020-03-21,1
GBR,EWR,2020-03-30,2
GBR,JFK,2020-03-06,2
GBR,JFK,2020-03-07,3
GBR,JFK,2020-03-08,1
GBR,JFK,2020-03-09,1
GBR,JFK,2020-03-12,1
GBR,JFK,2020-03-16,1
GBR,JFK,2020-03-21,1
GBR,JFK,2020-03-26,6
GBR,JFK,2020-03-29,3
GBR,JFK,2020-03-31,1
GBR,ROC,2020-03-14,1
GBR,SYR,2020-03-21,1
GRC,JFK,2020-03-04,1
HI,EWR,2020-03-13,1
HI,JFK,2020-03-13,1
HI,JFK,2020-03-15,1
IA,HPN,2020-03-26,1
IA,LGA,2020-03-14,1
ID,BDL,2020-03-14,1
IL,ALB,2020-03-07,1
IL,ALB,2020-03-12,1
IL,ALB,2020-03-23,1
IL,BDL,2020-03-09,1
IL,BDL,2020-03-18,2
IL,BDL,2020-03-21,1
IL,BDL,2020-03-24,1
IL,BDL,2020-03-29,4
IL,BDL,2020-03-31,4
IL,BUF,2020-03-09,1
IL,BUF,2020-03-10,1
IL,BUF,2020-03-27,1
IL,EWR,2020-03-13,4
IL,EWR,2020-03-16,4
IL,EWR,2020-03-20,4
IL,EWR,2020-03-24,1
IL,EWR,2020-03-26,1
IL,EWR,2020-03-28,1
IL,EWR,2020-03-29,4
IL,HPN,2020-03-27,1
IL,JFK,2020-03-07,1
IL,JFK,2020-03-13,1
IL,JFK,2020-03-16,3
IL,JFK,2020-03-17,1
IL,JFK,2020-03-20,1
IL,LGA,2020-03-06,3
IL,LGA,2020-03-07,1
IL,LGA,2020-03-11,9
IL,LGA,2020-03-13,7
IL,LGA,2020-03-14,15
IL,LGA,2020-03-15,1
IL,LGA,2020-03-19,4
IL,LGA,2020-03-21,4
IL,LGA,2020-03-23,1
IL,LGA,2020-03-24,3
IL,LGA,2020-03-25,2
IL,LGA,2020-03-27,6
IL,LGA,2020-03-28,13
IL,LGA,2020-03-29,4
IL,LGA,2020-03-31,10
IL,ROC,2020-03-06,1
IL,ROC,2020-03-23,2
IL,ROC,2020-03-25,1
IL,SYR,2020-03-12,1
IL,SYR,2020-03-17,2
IL,SYR,2020-03-19,1
IL,SYR,2020-03-21,2
IN,BDL,2020-03-23,1
IN,BUF,2020-03-21,1
IN,BUF,2020-03-29,1
IN,EWR,2020-03-08,1
IN,EWR,2020-03-27,2
IN,HPN,2020-03-27,1
IN,JFK,2020-03-20,1
IN,LGA,2020-03-04,1
IN,LGA,2020-03-13,1
IN,LGA,2020-03-15,2
IN,LGA,2020-03-18,1
IN,LGA,2020-03-19,1
IN,LGA,2020-03-21,1
IN,LGA,2020-03-26,1
IN,LGA,2020-03-28,1
IN,ROC,2020-03-17,1
IN,ROC,2020-03-28,1
IN,SYR,2020-03-12,1
IRL,BDL,2020-03-25,1
IRL,BUF,2020-03-14,1
IRL,EWR,2020-03-17,1
IRL,EWR,2020-03-30,2
IRL,JFK,2020-03-11,1
IRL,JFK,2020-03-15,1
IRL,JFK,2020-03-17,2
IRL,JFK,2020-03-18,1
IRL,JFK,2020-03-28,1
IRL,JFK,2020-03-30,1
IRN,JFK,2020-03-01,1
ISL,EWR,2020-03-12,2
ISL,EWR,2020-03-14,2
ISL,EWR,2020-03-18,1
ISL,EWR,2020-03-19,1
ISL,EWR,2020-03-30,1
ISL,JFK,2020-03-12,1
ISL,JFK,2020-03-28,1
ISR,JFK,2020-03-01,1
ISR,JFK,2020-03-07,1
ISR,JFK,2020-03-10,1
ISR,JFK,2020-03-13,1
ISR,JFK,2020-03-17,2
ISR,JFK,2020-03-21,1
ITA,BDL,2020-03-09,1
ITA,BUF,2020-03-03,1
ITA,BUF,2020-03-09,1
ITA,EWR,2020-03-01,1
ITA,EWR,2020-03-04,1
ITA,EWR,2020-03-05,1
ITA,EWR,2020-03-17,1
ITA,EWR,2020-03-18,1
ITA,EWR,2020-03-23,1
ITA,EWR,2020-03-24,2
ITA,JFK,2020-03-02,4
ITA,JFK,2020-03-03,13
ITA,JFK,2020-03-06,1
ITA,JFK,2020-03-14,1
ITA,JFK,2020-03-15,3
ITA,JFK,2020-03-16,4
ITA,JFK,2020-03-28,1
JPN,JFK,2020-03-01,2
KS,HPN,2020-03-30,1
KS,LGA,2020-03-09,1
KY,EWR,2020-03-17,1
KY,EWR,2020-03-29,2
KY,LGA,2020-03-03,1
KY,LGA,2020-03-12,1
LA,ALB,2020-03-17,1
LA,ALB,2020-03-22,1
LA,ALB,2020-03-24,1
LA,ALB,2020-03-29,1
LA,BDL,2020-03-07,1
LA,BDL,2020-03-12,1
LA,BDL,2020-03-14,1
LA,BDL,2020-03-18,1
LA,BDL,2020-03-21,3
LA,BUF,2020-03-22,2
LA,EWR,2020-03-01,1
LA,EWR,2020-03-04,1
LA,EWR,2020-03-07,1
LA,EWR,2020-03-08,2
LA,EWR,2020-03-09,1
LA,EWR,2020-03-14,1
LA,EWR,2020-03-16,10
LA,EWR,2020-03-19,4
LA,EWR,2020-03-21,1
LA,EWR,2020-03-24,4
LA,EWR,2020-03-28,5
LA,EWR,2020-03-29,1
LA,EWR,2020-03-30,1
LA,ISP,2020-03-09,1
LA,ISP,2020-03-22,1
LA,JFK,2020-03-01,1
LA,JFK,2020-03-07,1
LA,JFK,2020-03-09,5
LA,JFK,2020-03-11,1
LA,JFK,2020-03-13,9
LA,JFK,2020-03-14,3
LA,JFK,2020-03-15,2
LA,JFK,2020-03-18,6
LA,JFK,2020-03-19,1
LA,JFK,2020-03-22,3
LA,JFK,2020-03-23,1
LA,JFK,2020-03-24,2
LA,JFK,2020-03-25,1
LA,LGA,2020-03-04,1
LA,LGA,2020-03-06,1
LA,LGA,2020-03-15,3
LA,LGA,2020-03-16,2
LA,LGA,2020-03-19,1
LA,LGA,2020-03-20,8
LA,LGA,2020-03-22,1
LA,LGA,2020-03-25,1
LA,ROC,2020-03-12,1
LA,ROC,2020-03-28,1
LA,SYR,2020-03-20,1
LA,SYR,2020-03-27,1
LUX,JFK,2020-03-15,2
MA,ACY,2020-03-16,1
MA,ACY,2020-03-17,1
MA,BDR,2020-03-15,1
MA,BDR,2020-03-17,2
MA,BDR,2020-03-26,1
MA,BLM,2020-03-10,1
MA,BLM,2020-03-19,1
MA,BUF,2020-03-09,1
MA,BUF,2020-03-11,1
MA,BUF,2020-03-14,1
MA,BUF,2020-03-16,1
MA,BUF,2020-03-17,4
MA,BUF,2020-03-19,2
MA,BUF,2020-03-23,3
MA,BUF,2020-03-26,1
MA,BUF,2020-03-31,4
MA,DXR,2020-03-17,2
MA,EWR,2020-03-01,2
MA,EWR,2020-03-06,2
MA,EWR,2020-03-12,3
MA,EWR,2020-03-14,12
MA,EWR,2020-03-16,1
MA,EWR,2020-03-17,1
MA,EWR,2020-03-18,3
MA,EWR,2020-03-19,1
MA,EWR,2020-03-20,1
MA,EWR,2020-03-21,1
MA,EWR,2020-03-22,6
MA,EWR,2020-03-24,9
MA,EWR,2020-03-26,3
MA,EWR,2020-03-27,2
MA,EWR,2020-03-29,1
MA,FID,2020-03-14,1
MA,FID,2020-03-20,1
MA,FID,2020-03-31,1
MA,FOK,2020-03-01,1
MA,FOK,2020-03-16,1
MA,FOK,2020-03-31,1
MA,FRG,2020-03-11,1
MA,FRG,2020-03-13,4
MA,FRG,2020-03-15,2
MA,FRG,2020-03-19,3
MA,FRG,2020-03-22,1
MA,FRG,2020-03-24,2
MA,FRG,2020-03-31,2
MA,HFD,2020-03-17,1
MA,HPN,2020-03-12,1
MA,HPN,2020-03-29,1
MA,HTO,2020-03-02,1
MA,HTO,2020-03-15,2
MA,HTO,2020-03-19,1
MA,HTO,2020-03-20,2
MA,HTO,2020-03-22,1
MA,ITH,2020-03-13,1
MA,ITH,2020-03-29,1
MA,JFK,2020-03-13,3
MA,JFK,2020-03-14,8
MA,JFK,2020-03-16,2
MA,JFK,2020-03-17,11
MA,JFK,2020-03-18,2
MA,JFK,2020-03-19,1
MA,JFK,2020-03-25,3
MA,JFK,2020-03-30,1
MA,JFK,2020-03-31,4
MA,LGA,2020-03-11,4
MA,LGA,2020-03-14,3
MA,LGA,2020-03-17,7
MA,LGA,2020-03-19,11
MA,LGA,2020-03-20,7
MA,LGA,2020-03-22,20
MA,LGA,2020-03-23,1
MA,LGA,2020-03-26,2
MA,LGA,2020-03-27,6
MA,LGA,2020-03-28,1
MA,LKP,2020-03-31,1
MA,MMU,2020-03-11,1
MA,MMU,2020-03-12,1
MA,MMU,2020-03-16,2
MA,MMU,2020-03-17,1
MA,MMU,2020-03-20,1
MA,MMU,2020-03-28,1
MA,MMU,2020-03-29,2
MA,MSS,2020-03-17,1
MA,MTP,2020-03-14,1
MA,MTP,2020-03-16,1
MA,MTP,2020-03-18,1
MA,MTP,2020-03-20,1
MA,MTP,2020-03-26,1
MA,MTP,2020-03-30,1
MA,OGS,2020-03-14,1
MA,PCT,2020-03-09,1
MA,PCT,2020-03-21,3
MA,PCT,2020-03-23,1
MA,PCT,2020-03-29,1
MA,POU,2020-03-09,1
MA,POU,2020-03-18,2
MA,POU,2020-03-19,1
MA,RME,2020-03-16,1
MA,RME,2020-03-23,1
MA,ROC,2020-03-07,1
MA,ROC,2020-03-08,1
MA,ROC,2020-03-15,2
MA,ROC,2020-03-18,2
MA,ROC,2020-03-22,1
MA,SYR,2020-03-14,1
MA,SYR,2020-03-15,1
MA,SYR,2020-03-17,2
MA,SYR,2020-03-22,1
MA,SYR,2020-03-25,1
MA,TEB,2020-03-17,3
MA,TEB,2020-03-23,1
MA,TEB,2020-03-24,2
MA,TTN,2020-03-18,1
MA,TTN,2020-03-28,1
MA,WWD,2020-03-06,1
MA,WWD,2020-03-15,1
MA,WWD,2020-03-23,1
MD,ALB,2020-03-10,1
MD,ALB,2020-03-12,2
MD,BDL,2020-03-11,1
MD,BDL,2020-03-19,1
MD,BDL,2020-03-24,1
MD,BDL,2020-03-26,1
MD,BDL,2020-03-28,1
MD,BDL,2020-03-29,2
MD,BDL,2020-03-31,1
MD,BUF,2020-03-10,1
MD,BUF,2020-03-14,1
MD,BUF,2020-03-26,1
MD,BUF,2020-03-29,1
MD,FOK,2020-03-16,1
MD,ISP,2020-03-06,1
MD,ISP,2020-03-20,2
MD,ISP,2020-03-31,1
MD,JFK,2020-03-13,1
MD,ROC,2020-03-10,1
MD,ROC,2020-03-26,1
MD,TEB,2020-03-13,1
MD,TEB,2020-03-23,1
ME,DXR,2020-03-15,1
ME,DXR,2020-03-18,1
ME,FRG,2020-03-04,1
ME,LGA,2020-03-10,2
ME,LGA,2020-03-13,1
ME,LGA,2020-03-17,1
ME,TEB,2020-03-07,2
ME,TEB,2020-03-15,1
MEX,JFK,2020-03-27,1
MI,ALB,2020-03-19,1
MI,ALB,2020-03-21,1
MI,ALB,2020-03-26,1
MI,BDL,2020-03-22,1
MI,BDL,2020-03-23,3
MI,BDL,2020-03-31,1
MI,BGM,2020-03-23,1
MI,BUF,2020-03-29,1
MI,ELM,2020-03-13,1
