source,destination,t,this.sim
CT,ROC,2020-03-12,1
CT,ROC,2020-03-24,1
CT,TEB,2020-03-16,1
CT,TEB,2020-03-17,1
CT,TTN,2020-03-16,1
DC,ALB,2020-03-11,1
DC,ALB,2020-03-12,1
DC,ALB,2020-03-18,1
DC,BDL,2020-03-10,3
DC,BDL,2020-03-13,1
DC,BDL,2020-03-16,5
DC,BDL,2020-03-17,2
DC,BDL,2020-03-18,2
DC,BDL,2020-03-20,2
DC,BDL,2020-03-21,8
DC,BDL,2020-03-23,1
DC,BDL,2020-03-25,1
DC,BDL,2020-03-28,1
DC,BDL,2020-03-30,4
DC,BUF,2020-03-09,2
DC,BUF,2020-03-16,1
DC,BUF,2020-03-24,1
DC,BUF,2020-03-26,1
DC,EWR,2020-03-12,1
DC,EWR,2020-03-17,2
DC,EWR,2020-03-19,1
DC,EWR,2020-03-20,1
DC,EWR,2020-03-21,1
DC,EWR,2020-03-25,3
DC,FID,2020-03-16,1
DC,FID,2020-03-31,1
DC,FRG,2020-03-09,1
DC,HPN,2020-03-16,1
DC,HPN,2020-03-17,1
DC,HPN,2020-03-19,1
DC,HPN,2020-03-31,1
DC,JFK,2020-03-10,1
DC,JFK,2020-03-15,2
DC,JFK,2020-03-21,3
DC,JFK,2020-03-24,4
DC,JFK,2020-03-25,1
DC,JFK,2020-03-27,4
DC,LGA,2020-03-07,5
DC,LGA,2020-03-10,3
DC,LGA,2020-03-14,1
DC,LGA,2020-03-15,2
DC,LGA,2020-03-17,18
DC,LGA,2020-03-18,1
DC,LGA,2020-03-19,1
DC,LGA,2020-03-23,1
DC,LGA,2020-03-24,1
DC,LGA,2020-03-26,1
DC,LGA,2020-03-30,2
DC,LGA,2020-03-31,1
DC,ROC,2020-03-14,1
DC,ROC,2020-03-17,2
DC,ROC,2020-03-22,1
DC,ROC,2020-03-28,1
DC,ROC,2020-03-31,1
DC,SYR,2020-03-13,1
DC,SYR,2020-03-19,2
DC,SYR,2020-03-20,1
DC,TEB,2020-03-16,1
DC,TEB,2020-03-18,2
DE,EWR,2020-03-11,1
DE,EWR,2020-03-23,1
DE,HPN,2020-03-27,1
DE,HPN,2020-03-31,1
DE,ISP,2020-03-25,1
DE,TEB,2020-03-18,1
DEU,BDL,2020-03-06,1
DEU,EWR,2020-03-06,1
DEU,EWR,2020-03-10,2
DEU,EWR,2020-03-15,2
DEU,EWR,2020-03-16,3
DEU,JFK,2020-03-06,3
DEU,JFK,2020-03-07,2
DEU,JFK,2020-03-12,1
DEU,JFK,2020-03-15,2
DEU,JFK,2020-03-24,1
DEU,JFK,2020-03-27,1
DEU,JFK,2020-03-28,1
DNK,EWR,2020-03-02,1
DNK,EWR,2020-03-22,1
DOM,ALB,2020-03-13,1
DOM,JFK,2020-03-09,1
DOM,JFK,2020-03-14,1
DOM,JFK,2020-03-31,2
ECU,JFK,2020-03-10,1
ECU,JFK,2020-03-31,1
ESP,EWR,2020-03-03,2
ESP,EWR,2020-03-15,6
ESP,EWR,2020-03-16,1
ESP,EWR,2020-03-20,3
ESP,EWR,2020-03-26,1
ESP,JFK,2020-03-06,4
ESP,JFK,2020-03-07,2
ESP,JFK,2020-03-08,5
ESP,JFK,2020-03-10,2
ESP,JFK,2020-03-14,1
ESP,JFK,2020-03-20,1
ESP,JFK,2020-03-24,1
ESP,JFK,2020-03-28,4
ESP,JFK,2020-03-29,1
ESP,JFK,2020-03-30,1
ESP,ROC,2020-03-08,1
EST,JFK,2020-03-08,1
FIN,BUF,2020-03-04,1
FL,ACY,2020-03-09,2
FL,ACY,2020-03-12,8
FL,ACY,2020-03-13,3
FL,ACY,2020-03-14,3
FL,ACY,2020-03-15,1
FL,ACY,2020-03-23,4
FL,ACY,2020-03-26,1
FL,ACY,2020-03-29,3
FL,ALB,2020-03-06,1
FL,ALB,2020-03-07,1
FL,ALB,2020-03-09,1
FL,ALB,2020-03-13,1
FL,ALB,2020-03-14,2
FL,ALB,2020-03-18,3
FL,ALB,2020-03-19,9
FL,ALB,2020-03-21,1
FL,ALB,2020-03-22,2
FL,ALB,2020-03-24,1
FL,ALB,2020-03-25,1
FL,ALB,2020-03-26,4
FL,ALB,2020-03-28,1
FL,ALB,2020-03-29,1
FL,ALB,2020-03-30,1
FL,ALB,2020-03-31,1
FL,BDL,2020-03-11,1
FL,BDL,2020-03-13,4
FL,BDL,2020-03-14,3
FL,BDL,2020-03-16,17
FL,BDL,2020-03-17,5
FL,BDL,2020-03-19,17
FL,BDL,2020-03-20,5
FL,BDL,2020-03-23,16
FL,BDL,2020-03-24,4
FL,BDL,2020-03-27,3
FL,BUF,2020-03-04,1
FL,BUF,2020-03-05,2
FL,BUF,2020-03-08,4
FL,BUF,2020-03-11,2
FL,BUF,2020-03-12,2
FL,BUF,2020-03-13,5
FL,BUF,2020-03-14,1
FL,BUF,2020-03-15,3
FL,BUF,2020-03-16,1
FL,BUF,2020-03-17,2
FL,BUF,2020-03-19,2
FL,BUF,2020-03-21,2
FL,BUF,2020-03-22,1
FL,BUF,2020-03-23,1
FL,BUF,2020-03-30,3
FL,ELM,2020-03-09,1
FL,ELM,2020-03-13,1
FL,ELM,2020-03-16,1
FL,ELM,2020-03-21,1
FL,ELM,2020-03-29,1
FL,EWR,2020-03-03,1
FL,EWR,2020-03-04,2
FL,EWR,2020-03-08,1
FL,EWR,2020-03-09,1
FL,EWR,2020-03-11,2
FL,EWR,2020-03-12,1
FL,EWR,2020-03-13,13
FL,EWR,2020-03-14,8
FL,EWR,2020-03-15,2
FL,EWR,2020-03-16,1
FL,EWR,2020-03-17,31
FL,EWR,2020-03-18,7
FL,EWR,2020-03-19,2
FL,EWR,2020-03-20,22
FL,EWR,2020-03-21,18
FL,EWR,2020-03-22,6
FL,EWR,2020-03-24,5
FL,EWR,2020-03-25,13
FL,EWR,2020-03-28,1
FL,EWR,2020-03-31,11
FL,HPN,2020-03-06,1
FL,HPN,2020-03-07,1
FL,HPN,2020-03-14,5
FL,HPN,2020-03-15,1
FL,HPN,2020-03-18,5
FL,HPN,2020-03-20,1
FL,HPN,2020-03-23,1
FL,HPN,2020-03-24,6
FL,HPN,2020-03-26,4
FL,HPN,2020-03-28,1
FL,IAG,2020-03-12,1
FL,IAG,2020-03-14,3
FL,IAG,2020-03-24,5
FL,IAG,2020-03-30,1
FL,ISP,2020-03-02,2
FL,ISP,2020-03-12,1
FL,ISP,2020-03-17,4
FL,ISP,2020-03-18,1
FL,ISP,2020-03-20,3
FL,ISP,2020-03-21,1
FL,ISP,2020-03-25,2
FL,ISP,2020-03-26,1
FL,JFK,2020-03-08,1
FL,JFK,2020-03-09,11
FL,JFK,2020-03-10,5
FL,JFK,2020-03-14,4
FL,JFK,2020-03-15,19
FL,JFK,2020-03-17,3
FL,JFK,2020-03-18,3
FL,JFK,2020-03-19,4
FL,JFK,2020-03-20,5
FL,JFK,2020-03-21,1
FL,JFK,2020-03-22,7
FL,JFK,2020-03-23,48
FL,JFK,2020-03-24,6
FL,JFK,2020-03-26,5
FL,JFK,2020-03-28,1
FL,JFK,2020-03-29,4
FL,JFK,2020-03-31,1
FL,LGA,2020-03-07,13
FL,LGA,2020-03-09,1
FL,LGA,2020-03-10,2
FL,LGA,2020-03-11,8
FL,LGA,2020-03-13,15
FL,LGA,2020-03-15,1
FL,LGA,2020-03-16,4
FL,LGA,2020-03-17,5
FL,LGA,2020-03-18,5
FL,LGA,2020-03-19,4
FL,LGA,2020-03-20,1
FL,LGA,2020-03-22,26
FL,LGA,2020-03-23,16
FL,LGA,2020-03-24,21
FL,LGA,2020-03-30,1
FL,LGA,2020-03-31,14
FL,PBG,2020-03-04,2
FL,PBG,2020-03-14,1
FL,PBG,2020-03-16,3
FL,PBG,2020-03-21,2
FL,PBG,2020-03-27,1
FL,PBG,2020-03-31,2
FL,ROC,2020-03-13,1
FL,ROC,2020-03-17,2
FL,ROC,2020-03-22,3
FL,ROC,2020-03-23,5
FL,ROC,2020-03-25,2
FL,ROC,2020-03-27,1
FL,ROC,2020-03-31,2
FL,SWF,2020-03-12,1
FL,SWF,2020-03-18,2
FL,SWF,2020-03-22,1
FL,SWF,2020-03-25,3
FL,SYR,2020-03-08,1
FL,SYR,2020-03-11,1
FL,SYR,2020-03-17,1
FL,SYR,2020-03-19,1
FL,SYR,2020-03-22,1
FL,SYR,2020-03-23,3
FL,SYR,2020-03-25,2
FL,TTN,2020-03-10,1
FL,TTN,2020-03-14,1
FL,TTN,2020-03-16,7
FL,TTN,2020-03-22,2
FRA,EWR,2020-03-04,3
FRA,EWR,2020-03-08,1
FRA,EWR,2020-03-21,1
FRA,EWR,2020-03-29,1
FRA,JFK,2020-03-01,2
FRA,JFK,2020-03-05,1
FRA,JFK,2020-03-08,1
FRA,JFK,2020-03-09,1
FRA,JFK,2020-03-16,1
FRA,JFK,2020-03-18,1
FRA,JFK,2020-03-21,1
FRA,JFK,2020-03-23,1
FRA,JFK,2020-03-28,1
FRA,JFK,2020-03-31,1
GA,ALB,2020-03-16,1
GA,ALB,2020-03-24,1
GA,BDL,2020-03-08,2
GA,BDL,2020-03-11,1
GA,BDL,2020-03-27,1
GA,BDL,2020-03-28,2
GA,BUF,2020-03-19,1
GA,EWR,2020-03-06,1
GA,EWR,2020-03-08,3
GA,EWR,2020-03-10,1
GA,EWR,2020-03-14,1
GA,EWR,2020-03-15,2
GA,EWR,2020-03-16,14
GA,EWR,2020-03-20,1
GA,EWR,2020-03-27,1
GA,EWR,2020-03-31,2
GA,HPN,2020-03-20,2
GA,HPN,2020-03-24,1
GA,HPN,2020-03-26,1
GA,HPN,2020-03-31,1
GA,JFK,2020-03-11,2
GA,JFK,2020-03-15,8
GA,JFK,2020-03-16,1
GA,JFK,2020-03-17,6
GA,JFK,2020-03-25,3
GA,JFK,2020-03-26,2
GA,LGA,2020-03-03,1
GA,LGA,2020-03-07,1
GA,LGA,2020-03-08,1
GA,LGA,2020-03-11,1
GA,LGA,2020-03-15,5
GA,LGA,2020-03-16,6
GA,LGA,2020-03-18,1
GA,LGA,2020-03-19,8
GA,LGA,2020-03-20,1
GA,LGA,2020-03-22,2
GA,LGA,2020-03-25,6
GA,LGA,2020-03-26,1
GA,LGA,2020-03-27,2
GA,LGA,2020-03-29,3
GA,ROC,2020-03-12,1
GA,ROC,2020-03-13,1
GA,SWF,2020-03-20,1
GA,SYR,2020-03-09,1
GA,SYR,2020-03-16,1
GA,SYR,2020-03-19,1
GBR,BUF,2020-03-26,1
GBR,EWR,2020-03-07,1
GBR,EWR,2020-03-09,1
GBR,EWR,2020-03-15,2
GBR,EWR,2020-03-24,2
GBR,EWR,2020-03-29,2
GBR,EWR,2020-03-30,2
GBR,EWR,2020-03-31,1
GBR,JFK,2020-03-01,1
GBR,JFK,2020-03-02,2
GBR,JFK,2020-03-07,2
GBR,JFK,2020-03-13,2
GBR,JFK,2020-03-16,5
GBR,JFK,2020-03-17,1
GBR,JFK,2020-03-21,1
GBR,JFK,2020-03-25,1
GBR,JFK,2020-03-28,3
HI,JFK,2020-03-21,1
IA,BUF,2020-03-15,1
IA,EWR,2020-03-28,1
IA,LGA,2020-03-26,1
ID,EWR,2020-03-20,1
IL,ALB,2020-03-11,1
IL,ALB,2020-03-14,2
IL,ALB,2020-03-15,1
IL,ALB,2020-03-17,1
IL,ALB,2020-03-25,1
IL,ALB,2020-03-26,1
IL,ALB,2020-03-29,1
IL,BDL,2020-03-06,1
IL,BDL,2020-03-10,1
IL,BDL,2020-03-21,1
IL,BUF,2020-03-12,3
IL,BUF,2020-03-15,2
IL,BUF,2020-03-24,4
IL,EWR,2020-03-02,1
IL,EWR,2020-03-06,1
IL,EWR,2020-03-08,1
IL,EWR,2020-03-15,5
IL,EWR,2020-03-17,3
IL,EWR,2020-03-18,2
IL,EWR,2020-03-23,4
IL,EWR,2020-03-25,1
IL,EWR,2020-03-26,1
IL,EWR,2020-03-29,1
IL,EWR,2020-03-30,6
IL,EWR,2020-03-31,1
IL,HPN,2020-03-08,1
IL,HPN,2020-03-11,1
IL,HPN,2020-03-13,1
IL,ISP,2020-03-10,2
IL,ISP,2020-03-18,3
IL,ISP,2020-03-28,1
IL,JFK,2020-03-06,1
IL,JFK,2020-03-14,1
IL,JFK,2020-03-18,1
IL,JFK,2020-03-19,3
IL,JFK,2020-03-21,1
IL,JFK,2020-03-24,3
IL,LGA,2020-03-06,6
IL,LGA,2020-03-09,12
IL,LGA,2020-03-12,3
IL,LGA,2020-03-13,6
IL,LGA,2020-03-15,12
IL,LGA,2020-03-16,20
IL,LGA,2020-03-18,6
IL,LGA,2020-03-20,11
IL,LGA,2020-03-21,2
IL,LGA,2020-03-22,1
IL,LGA,2020-03-24,9
IL,LGA,2020-03-25,1
IL,LGA,2020-03-26,2
IL,LGA,2020-03-27,6
IL,LGA,2020-03-28,5
IL,LGA,2020-03-29,2
IL,LGA,2020-03-30,2
IL,LGA,2020-03-31,2
IL,ROC,2020-03-10,1
IL,ROC,2020-03-20,1
IL,ROC,2020-03-25,1
IL,SYR,2020-03-10,1
IL,SYR,2020-03-11,1
IL,SYR,2020-03-20,3
IN,BDL,2020-03-13,1
IN,BDL,2020-03-17,2
IN,BDL,2020-03-25,1
IN,EWR,2020-03-13,1
IN,JFK,2020-03-11,1
IN,JFK,2020-03-18,1
IN,LGA,2020-03-21,2
IN,LGA,2020-03-25,3
IN,LGA,2020-03-28,2
IN,SYR,2020-03-31,1
IRL,BDL,2020-03-23,1
IRL,EWR,2020-03-09,1
IRL,EWR,2020-03-27,1
IRL,JFK,2020-03-13,1
IRL,JFK,2020-03-16,3
IRL,JFK,2020-03-23,1
IRL,JFK,2020-03-31,1
IRL,ROC,2020-03-28,1
IRN,JFK,2020-03-18,1
ISL,EWR,2020-03-01,2
ISL,EWR,2020-03-05,3
ISL,EWR,2020-03-09,1
ISL,EWR,2020-03-11,4
ISL,EWR,2020-03-15,1
ISL,EWR,2020-03-16,2
ISL,JFK,2020-03-01,2
ISL,JFK,2020-03-08,2
ISL,JFK,2020-03-10,2
ISL,JFK,2020-03-12,1
ISL,JFK,2020-03-16,2
ISL,JFK,2020-03-23,1
ISL,JFK,2020-03-25,2
ISL,JFK,2020-03-29,1
ISR,EWR,2020-03-19,2
ISR,EWR,2020-03-20,1
ISR,EWR,2020-03-25,1
ISR,EWR,2020-03-26,1
ISR,EWR,2020-03-28,1
ISR,JFK,2020-03-02,1
ISR,JFK,2020-03-15,2
ISR,JFK,2020-03-19,1
ISR,JFK,2020-03-22,1
ISR,JFK,2020-03-24,1
ISR,JFK,2020-03-30,4
ITA,BDL,2020-03-22,1
ITA,EWR,2020-03-04,1
ITA,EWR,2020-03-07,1
ITA,EWR,2020-03-08,3
ITA,EWR,2020-03-12,1
ITA,EWR,2020-03-15,2
ITA,EWR,2020-03-16,1
ITA,EWR,2020-03-17,1
ITA,EWR,2020-03-21,1
ITA,EWR,2020-03-24,1
ITA,JFK,2020-03-01,2
ITA,JFK,2020-03-03,2
ITA,JFK,2020-03-04,8
ITA,JFK,2020-03-05,4
ITA,JFK,2020-03-06,9
ITA,JFK,2020-03-07,1
ITA,JFK,2020-03-08,1
ITA,JFK,2020-03-18,1
ITA,JFK,2020-03-22,1
JPN,JFK,2020-03-03,1
KOR,JFK,2020-03-12,1
KS,LGA,2020-03-18,1
KY,EWR,2020-03-16,3
KY,JFK,2020-03-21,1
KY,LGA,2020-03-12,1
KY,LGA,2020-03-20,1
KY,LGA,2020-03-21,1
KY,ROC,2020-03-13,1
LA,ALB,2020-03-26,1
LA,BDL,2020-03-08,3
LA,BDL,2020-03-17,1
LA,BUF,2020-03-18,1
LA,EWR,2020-03-09,1
LA,EWR,2020-03-16,19
LA,EWR,2020-03-17,3
LA,EWR,2020-03-19,1
LA,EWR,2020-03-23,1
LA,EWR,2020-03-25,4
LA,EWR,2020-03-27,4
LA,HPN,2020-03-20,1
LA,JFK,2020-03-07,1
LA,JFK,2020-03-11,1
LA,JFK,2020-03-13,5
LA,JFK,2020-03-14,1
LA,JFK,2020-03-15,9
LA,JFK,2020-03-16,5
LA,JFK,2020-03-18,2
LA,JFK,2020-03-21,3
LA,JFK,2020-03-23,3
LA,JFK,2020-03-24,7
LA,JFK,2020-03-25,2
LA,JFK,2020-03-26,1
LA,JFK,2020-03-28,5
LA,JFK,2020-03-31,2
LA,LGA,2020-03-02,1
LA,LGA,2020-03-07,2
LA,LGA,2020-03-13,7
LA,LGA,2020-03-15,2
LA,LGA,2020-03-16,1
LA,LGA,2020-03-20,1
LA,LGA,2020-03-21,7
LA,LGA,2020-03-22,4
LA,LGA,2020-03-24,1
LA,LGA,2020-03-25,2
LA,LGA,2020-03-29,3
LA,SYR,2020-03-18,1
LA,SYR,2020-03-20,1
LUX,JFK,2020-03-03,1
MA,ACY,2020-03-18,4
MA,ACY,2020-03-19,1
MA,ACY,2020-03-23,1
MA,ALB,2020-03-13,1
MA,BDR,2020-03-14,1
MA,BLM,2020-03-16,2
MA,BLM,2020-03-17,1
MA,BUF,2020-03-02,2
MA,BUF,2020-03-11,1
MA,BUF,2020-03-13,1
MA,BUF,2020-03-17,8
MA,BUF,2020-03-18,1
MA,BUF,2020-03-27,2
MA,BUF,2020-03-28,1
MA,BUF,2020-03-31,2
MA,CDW,2020-03-17,1
MA,CDW,2020-03-20,1
MA,DXR,2020-03-16,1
MA,DXR,2020-03-27,1
MA,DXR,2020-03-28,1
MA,EWR,2020-03-07,1
MA,EWR,2020-03-10,4
MA,EWR,2020-03-12,2
MA,EWR,2020-03-15,2
MA,EWR,2020-03-16,1
MA,EWR,2020-03-17,13
MA,EWR,2020-03-18,1
MA,EWR,2020-03-22,1
MA,EWR,2020-03-26,1
MA,EWR,2020-03-27,2
MA,FID,2020-03-31,1
MA,FOK,2020-03-14,1
MA,FOK,2020-03-16,1
MA,FOK,2020-03-19,5
MA,FOK,2020-03-21,1
MA,FRG,2020-03-14,2
MA,FRG,2020-03-19,1
MA,FRG,2020-03-21,1
MA,FRG,2020-03-22,2
MA,FRG,2020-03-25,1
MA,FRG,2020-03-28,1
MA,FRG,2020-03-29,2
MA,HCC,2020-03-14,1
MA,HCC,2020-03-17,1
MA,HCC,2020-03-23,1
MA,HFD,2020-03-10,1
MA,HFD,2020-03-18,1
MA,HTO,2020-03-08,2
MA,HTO,2020-03-11,2
MA,HTO,2020-03-13,1
MA,HTO,2020-03-22,1
MA,HTO,2020-03-25,2
MA,HTO,2020-03-31,1
MA,JFK,2020-03-07,1
MA,JFK,2020-03-08,1
MA,JFK,2020-03-12,3
MA,JFK,2020-03-14,1
MA,JFK,2020-03-15,3
MA,JFK,2020-03-17,8
MA,JFK,2020-03-18,1
MA,JFK,2020-03-21,5
MA,JFK,2020-03-22,5
MA,JFK,2020-03-27,1
MA,LGA,2020-03-04,2
MA,LGA,2020-03-07,2
MA,LGA,2020-03-08,5
MA,LGA,2020-03-14,9
MA,LGA,2020-03-16,10
MA,LGA,2020-03-17,4
MA,LGA,2020-03-19,9
MA,LGA,2020-03-20,2
MA,LGA,2020-03-21,3
MA,LGA,2020-03-22,4
MA,LGA,2020-03-23,5
MA,LGA,2020-03-24,2
MA,LGA,2020-03-25,1
MA,LGA,2020-03-28,3
MA,LGA,2020-03-31,2
MA,MMU,2020-03-01,1
MA,MMU,2020-03-20,1
MA,MMU,2020-03-22,1
MA,MMU,2020-03-25,1
MA,MMU,2020-03-29,3
MA,MTP,2020-03-12,1
MA,MTP,2020-03-14,2
MA,OGS,2020-03-15,1
MA,OGS,2020-03-20,1
MA,POU,2020-03-08,1
MA,RME,2020-03-17,2
MA,RME,2020-03-31,1
MA,ROC,2020-03-15,2
MA,ROC,2020-03-29,1
MA,SCH,2020-03-27,1
MA,SLK,2020-03-16,1
MA,SYR,2020-03-02,1
MA,SYR,2020-03-07,1
MA,SYR,2020-03-19,2
MA,SYR,2020-03-20,1
MA,SYR,2020-03-28,1
MA,TEB,2020-03-08,1
MA,TEB,2020-03-13,1
MA,TEB,2020-03-15,1
MA,TEB,2020-03-18,1
MA,TEB,2020-03-23,1
MA,TEB,2020-03-24,4
MA,TEB,2020-03-30,1
MA,TTN,2020-03-25,1
MA,WSH,2020-03-09,1
MA,WSH,2020-03-22,1
MA,WWD,2020-03-17,2
MA,WWD,2020-03-18,1
MD,ALB,2020-03-02,1
MD,ALB,2020-03-15,1
MD,ALB,2020-03-26,1
MD,ALB,2020-03-28,1
MD,BDL,2020-03-17,5
MD,BDL,2020-03-20,4
MD,BDL,2020-03-23,2
MD,BDL,2020-03-26,1
MD,BUF,2020-03-03,1
MD,BUF,2020-03-08,1
MD,EWR,2020-03-18,2
MD,EWR,2020-03-24,1
MD,ISP,2020-03-14,1
MD,ISP,2020-03-19,1
