source,destination,t,this.sim
CA,EWR,2020-03-01,2
CA,EWR,2020-03-04,5
CA,EWR,2020-03-08,2
CA,EWR,2020-03-09,2
CA,EWR,2020-03-13,12
CA,EWR,2020-03-16,1
CA,EWR,2020-03-17,2
CA,EWR,2020-03-18,1
CA,EWR,2020-03-20,2
CA,EWR,2020-03-23,2
CA,EWR,2020-03-24,2
CA,EWR,2020-03-25,2
CA,EWR,2020-03-27,4
CA,EWR,2020-03-29,2
CA,EWR,2020-03-30,1
CA,HPN,2020-03-07,1
CA,HPN,2020-03-18,1
CA,JFK,2020-03-02,7
CA,JFK,2020-03-04,1
CA,JFK,2020-03-05,5
CA,JFK,2020-03-06,1
CA,JFK,2020-03-07,2
CA,JFK,2020-03-09,1
CA,JFK,2020-03-10,1
CA,JFK,2020-03-12,6
CA,JFK,2020-03-13,8
CA,JFK,2020-03-15,1
CA,JFK,2020-03-16,19
CA,JFK,2020-03-17,50
CA,JFK,2020-03-19,2
CA,JFK,2020-03-20,8
CA,JFK,2020-03-21,5
CA,JFK,2020-03-24,1
CA,JFK,2020-03-25,7
CA,JFK,2020-03-26,2
CA,JFK,2020-03-28,5
CA,JFK,2020-03-30,4
CA,LGA,2020-03-04,1
CA,LGA,2020-03-12,2
CA,LGA,2020-03-13,2
CA,LGA,2020-03-20,1
CA,ROC,2020-03-09,1
CA,ROC,2020-03-13,2
CA,ROC,2020-03-24,1
CA,SYR,2020-03-19,1
CA,SYR,2020-03-21,1
CAN,BDL,2020-03-10,1
CAN,EWR,2020-03-27,1
CAN,JFK,2020-03-11,1
CAN,JFK,2020-03-31,1
CAN,LGA,2020-03-13,2
CAN,LGA,2020-03-15,1
CAN,LGA,2020-03-27,1
CAN,LGA,2020-03-28,2
CAN,LGA,2020-03-30,1
CHE,ALB,2020-03-05,1
CHE,EWR,2020-03-01,3
CHE,EWR,2020-03-04,2
CHE,EWR,2020-03-05,1
CHE,EWR,2020-03-07,2
CHE,EWR,2020-03-22,1
CHE,EWR,2020-03-26,1
CHE,JFK,2020-03-01,5
CHE,JFK,2020-03-04,3
CHE,JFK,2020-03-06,1
CHE,JFK,2020-03-12,2
CHE,JFK,2020-03-19,2
CHE,JFK,2020-03-21,1
CHE,JFK,2020-03-27,1
CHL,JFK,2020-03-08,1
CO,BDL,2020-03-12,1
CO,BDL,2020-03-22,1
CO,BUF,2020-03-10,1
CO,BUF,2020-03-11,1
CO,BUF,2020-03-23,1
CO,ELM,2020-03-14,1
CO,EWR,2020-03-09,1
CO,EWR,2020-03-13,1
CO,EWR,2020-03-14,1
CO,EWR,2020-03-17,13
CO,EWR,2020-03-19,11
CO,EWR,2020-03-20,1
CO,EWR,2020-03-21,1
CO,EWR,2020-03-22,1
CO,EWR,2020-03-25,2
CO,EWR,2020-03-28,1
CO,JFK,2020-03-09,1
CO,JFK,2020-03-14,3
CO,JFK,2020-03-15,1
CO,JFK,2020-03-17,1
CO,JFK,2020-03-20,1
CO,JFK,2020-03-21,4
CO,JFK,2020-03-26,1
CO,JFK,2020-03-30,1
CO,LGA,2020-03-07,2
CO,LGA,2020-03-10,7
CO,LGA,2020-03-16,2
CO,LGA,2020-03-18,1
CO,LGA,2020-03-19,10
CO,LGA,2020-03-22,2
CO,LGA,2020-03-26,3
CO,LGA,2020-03-28,3
CO,ROC,2020-03-16,1
CO,ROC,2020-03-23,1
COL,JFK,2020-03-04,1
CRI,EWR,2020-03-06,1
CRI,LGA,2020-03-29,1
CT,BUF,2020-03-19,1
CT,BUF,2020-03-21,3
CT,BUF,2020-03-22,1
CT,EWR,2020-03-12,1
CT,FOK,2020-03-24,1
CT,FRG,2020-03-11,1
CT,HTO,2020-03-18,2
CT,HTO,2020-03-26,1
CT,PCT,2020-03-05,1
CT,PCT,2020-03-12,1
CT,TEB,2020-03-11,2
CT,TEB,2020-03-12,1
CT,TEB,2020-03-18,1
CT,TTN,2020-03-18,1
DC,ALB,2020-03-10,1
DC,ALB,2020-03-11,1
DC,ALB,2020-03-13,1
DC,ALB,2020-03-17,1
DC,ALB,2020-03-20,1
DC,ALB,2020-03-31,1
DC,BDL,2020-03-09,1
DC,BDL,2020-03-13,1
DC,BDL,2020-03-14,3
DC,BDL,2020-03-16,1
DC,BDL,2020-03-21,2
DC,BDL,2020-03-25,6
DC,BDL,2020-03-26,4
DC,BDL,2020-03-29,2
DC,BDL,2020-03-30,2
DC,BUF,2020-03-14,1
DC,BUF,2020-03-16,1
DC,BUF,2020-03-18,1
DC,BUF,2020-03-27,1
DC,BUF,2020-03-29,1
DC,BUF,2020-03-30,1
DC,EWR,2020-03-08,3
DC,EWR,2020-03-17,3
DC,EWR,2020-03-21,2
DC,EWR,2020-03-26,1
DC,EWR,2020-03-28,1
DC,HPN,2020-03-13,1
DC,HPN,2020-03-19,1
DC,ITH,2020-03-16,1
DC,ITH,2020-03-19,1
DC,JFK,2020-03-09,1
DC,JFK,2020-03-16,4
DC,JFK,2020-03-19,1
DC,JFK,2020-03-21,5
DC,JFK,2020-03-25,1
DC,JFK,2020-03-30,4
DC,LGA,2020-03-06,6
DC,LGA,2020-03-12,2
DC,LGA,2020-03-14,1
DC,LGA,2020-03-16,3
DC,LGA,2020-03-17,4
DC,LGA,2020-03-29,1
DC,ROC,2020-03-08,1
DC,ROC,2020-03-11,1
DC,ROC,2020-03-19,1
DC,ROC,2020-03-21,1
DC,ROC,2020-03-25,1
DC,ROC,2020-03-29,1
DC,SYR,2020-03-21,1
DC,SYR,2020-03-27,2
DC,SYR,2020-03-28,2
DC,TEB,2020-03-25,1
DC,TEB,2020-03-28,1
DEU,BDL,2020-03-15,1
DEU,EWR,2020-03-17,1
DEU,EWR,2020-03-18,1
DEU,JFK,2020-03-08,3
DEU,JFK,2020-03-12,4
DEU,JFK,2020-03-15,5
DNK,EWR,2020-03-01,1
DNK,EWR,2020-03-09,1
DNK,EWR,2020-03-21,1
DNK,JFK,2020-03-01,3
DOM,JFK,2020-03-13,4
DOM,JFK,2020-03-19,2
DOM,JFK,2020-03-30,1
ECU,EWR,2020-03-12,1
ECU,JFK,2020-03-23,1
ECU,JFK,2020-03-29,3
ESP,EWR,2020-03-01,2
ESP,EWR,2020-03-02,1
ESP,EWR,2020-03-16,1
ESP,EWR,2020-03-17,2
ESP,EWR,2020-03-26,1
ESP,EWR,2020-03-29,1
ESP,EWR,2020-03-30,1
ESP,JFK,2020-03-04,1
ESP,JFK,2020-03-08,2
ESP,JFK,2020-03-11,1
ESP,JFK,2020-03-13,1
ESP,JFK,2020-03-15,1
ESP,JFK,2020-03-16,5
ESP,JFK,2020-03-22,1
ESP,JFK,2020-03-24,1
ESP,JFK,2020-03-28,1
ESP,JFK,2020-03-29,1
EST,JFK,2020-03-06,1
FL,ACY,2020-03-05,1
FL,ACY,2020-03-06,1
FL,ACY,2020-03-09,1
FL,ACY,2020-03-13,1
FL,ACY,2020-03-15,1
FL,ACY,2020-03-16,4
FL,ACY,2020-03-17,2
FL,ACY,2020-03-18,3
FL,ACY,2020-03-20,2
FL,ACY,2020-03-26,1
FL,ACY,2020-03-30,2
FL,ACY,2020-03-31,4
FL,ALB,2020-03-09,2
FL,ALB,2020-03-11,1
FL,ALB,2020-03-12,6
FL,ALB,2020-03-13,1
FL,ALB,2020-03-14,7
FL,ALB,2020-03-20,1
FL,ALB,2020-03-23,1
FL,ALB,2020-03-25,5
FL,ALB,2020-03-26,1
FL,BDL,2020-03-01,1
FL,BDL,2020-03-06,1
FL,BDL,2020-03-10,5
FL,BDL,2020-03-15,4
FL,BDL,2020-03-21,1
FL,BDL,2020-03-22,1
FL,BDL,2020-03-23,1
FL,BDL,2020-03-24,2
FL,BDL,2020-03-25,1
FL,BDL,2020-03-26,6
FL,BDL,2020-03-28,2
FL,BUF,2020-03-02,1
FL,BUF,2020-03-06,1
FL,BUF,2020-03-07,1
FL,BUF,2020-03-09,1
FL,BUF,2020-03-12,2
FL,BUF,2020-03-14,13
FL,BUF,2020-03-16,1
FL,BUF,2020-03-17,2
FL,BUF,2020-03-18,1
FL,BUF,2020-03-22,1
FL,BUF,2020-03-24,2
FL,BUF,2020-03-31,1
FL,ELM,2020-03-19,1
FL,ELM,2020-03-21,1
FL,EWR,2020-03-02,4
FL,EWR,2020-03-03,1
FL,EWR,2020-03-06,2
FL,EWR,2020-03-09,6
FL,EWR,2020-03-10,3
FL,EWR,2020-03-11,1
FL,EWR,2020-03-12,4
FL,EWR,2020-03-13,1
FL,EWR,2020-03-14,59
FL,EWR,2020-03-16,13
FL,EWR,2020-03-17,21
FL,EWR,2020-03-18,4
FL,EWR,2020-03-19,34
FL,EWR,2020-03-21,13
FL,EWR,2020-03-22,1
FL,EWR,2020-03-24,11
FL,EWR,2020-03-27,4
FL,EWR,2020-03-30,7
FL,EWR,2020-03-31,1
FL,HPN,2020-03-02,1
FL,HPN,2020-03-06,1
FL,HPN,2020-03-07,4
FL,HPN,2020-03-14,9
FL,HPN,2020-03-21,2
FL,IAG,2020-03-08,3
FL,IAG,2020-03-13,1
FL,IAG,2020-03-14,1
FL,IAG,2020-03-17,5
FL,IAG,2020-03-23,2
FL,IAG,2020-03-24,1
FL,ISP,2020-03-08,1
FL,ISP,2020-03-12,7
FL,ISP,2020-03-14,2
FL,ISP,2020-03-16,1
FL,ISP,2020-03-20,1
FL,ISP,2020-03-22,3
FL,ISP,2020-03-24,6
FL,ISP,2020-03-25,1
FL,ISP,2020-03-26,1
FL,ISP,2020-03-30,2
FL,JFK,2020-03-05,1
FL,JFK,2020-03-09,5
FL,JFK,2020-03-10,2
FL,JFK,2020-03-13,2
FL,JFK,2020-03-14,9
FL,JFK,2020-03-16,6
FL,JFK,2020-03-17,2
FL,JFK,2020-03-18,12
FL,JFK,2020-03-19,21
FL,JFK,2020-03-20,6
FL,JFK,2020-03-22,23
FL,JFK,2020-03-23,3
FL,JFK,2020-03-25,3
FL,JFK,2020-03-29,30
FL,JFK,2020-03-30,1
FL,LGA,2020-03-01,1
FL,LGA,2020-03-05,3
FL,LGA,2020-03-06,1
FL,LGA,2020-03-07,3
FL,LGA,2020-03-08,2
FL,LGA,2020-03-09,17
FL,LGA,2020-03-11,5
FL,LGA,2020-03-13,29
FL,LGA,2020-03-15,3
FL,LGA,2020-03-16,32
FL,LGA,2020-03-18,3
FL,LGA,2020-03-19,29
FL,LGA,2020-03-21,1
FL,LGA,2020-03-22,1
FL,LGA,2020-03-24,14
FL,LGA,2020-03-25,4
FL,LGA,2020-03-28,6
FL,LGA,2020-03-29,1
FL,OGS,2020-03-21,1
FL,OGS,2020-03-22,1
FL,PBG,2020-03-07,2
FL,PBG,2020-03-09,2
FL,PBG,2020-03-10,2
FL,PBG,2020-03-15,4
FL,PBG,2020-03-16,1
FL,PBG,2020-03-18,2
FL,PBG,2020-03-24,1
FL,PBG,2020-03-25,1
FL,PBG,2020-03-30,1
FL,ROC,2020-03-10,1
FL,ROC,2020-03-13,3
FL,ROC,2020-03-17,4
FL,ROC,2020-03-18,2
FL,ROC,2020-03-19,6
FL,ROC,2020-03-20,2
FL,ROC,2020-03-22,1
FL,ROC,2020-03-24,1
FL,ROC,2020-03-31,2
FL,SWF,2020-03-13,1
FL,SWF,2020-03-16,1
FL,SWF,2020-03-17,1
FL,SWF,2020-03-18,2
FL,SWF,2020-03-20,2
FL,SYR,2020-03-10,1
FL,SYR,2020-03-18,1
FL,SYR,2020-03-20,1
FL,SYR,2020-03-24,1
FL,SYR,2020-03-27,3
FL,TTN,2020-03-16,4
FL,TTN,2020-03-17,2
FL,TTN,2020-03-18,3
FL,TTN,2020-03-20,2
FL,TTN,2020-03-21,2
FL,TTN,2020-03-22,1
FL,TTN,2020-03-24,1
FRA,EWR,2020-03-08,3
FRA,EWR,2020-03-10,1
FRA,EWR,2020-03-14,1
FRA,EWR,2020-03-24,1
FRA,EWR,2020-03-28,1
FRA,JFK,2020-03-01,2
FRA,JFK,2020-03-04,1
FRA,JFK,2020-03-05,4
FRA,JFK,2020-03-07,1
FRA,JFK,2020-03-15,2
FRA,JFK,2020-03-19,3
FRA,JFK,2020-03-29,1
GA,ALB,2020-03-16,1
GA,ALB,2020-03-28,1
GA,BDL,2020-03-06,1
GA,BDL,2020-03-13,1
GA,BDL,2020-03-15,1
GA,BDL,2020-03-20,1
GA,BDL,2020-03-26,1
GA,BDL,2020-03-27,1
GA,BUF,2020-03-02,1
GA,EWR,2020-03-06,1
GA,EWR,2020-03-08,1
GA,EWR,2020-03-09,4
GA,EWR,2020-03-10,1
GA,EWR,2020-03-12,4
GA,EWR,2020-03-20,5
GA,EWR,2020-03-21,1
GA,EWR,2020-03-23,3
GA,EWR,2020-03-24,1
GA,HPN,2020-03-13,1
GA,HPN,2020-03-15,1
GA,HPN,2020-03-26,1
GA,JFK,2020-03-01,1
GA,JFK,2020-03-08,1
GA,JFK,2020-03-15,4
GA,JFK,2020-03-16,1
GA,JFK,2020-03-18,1
GA,JFK,2020-03-19,3
GA,JFK,2020-03-20,2
GA,JFK,2020-03-21,1
GA,JFK,2020-03-23,2
GA,JFK,2020-03-30,1
GA,LGA,2020-03-05,1
GA,LGA,2020-03-06,2
GA,LGA,2020-03-12,2
GA,LGA,2020-03-15,35
GA,LGA,2020-03-16,2
GA,LGA,2020-03-19,4
GA,LGA,2020-03-20,1
GA,LGA,2020-03-21,1
GA,LGA,2020-03-24,1
GA,LGA,2020-03-27,2
GA,LGA,2020-03-29,4
GA,LGA,2020-03-30,8
GA,ROC,2020-03-18,1
GA,SWF,2020-03-14,1
GA,SWF,2020-03-22,1
GA,SYR,2020-03-11,1
GA,SYR,2020-03-13,1
GA,SYR,2020-03-15,1
GA,SYR,2020-03-20,1
GA,SYR,2020-03-31,1
GA,TTN,2020-03-20,1
GA,TTN,2020-03-30,1
GBR,EWR,2020-03-05,1
GBR,EWR,2020-03-11,1
GBR,EWR,2020-03-21,1
GBR,EWR,2020-03-24,3
GBR,EWR,2020-03-28,1
GBR,EWR,2020-03-31,1
GBR,JFK,2020-03-01,1
GBR,JFK,2020-03-04,1
GBR,JFK,2020-03-13,3
GBR,JFK,2020-03-14,1
GBR,JFK,2020-03-22,1
GBR,JFK,2020-03-27,1
GBR,JFK,2020-03-29,13
GBR,JFK,2020-03-30,1
GRC,JFK,2020-03-26,1
HI,EWR,2020-03-14,1
HI,EWR,2020-03-22,2
HI,JFK,2020-03-09,1
HI,JFK,2020-03-11,1
HI,JFK,2020-03-12,2
HI,JFK,2020-03-25,1
HI,SYR,2020-03-29,1
IA,EWR,2020-03-11,1
IA,EWR,2020-03-12,1
IA,LGA,2020-03-29,1
ID,EWR,2020-03-11,1
ID,LGA,2020-03-18,1
IL,ALB,2020-03-12,1
IL,ALB,2020-03-14,1
IL,ALB,2020-03-20,1
IL,ALB,2020-03-22,1
IL,ALB,2020-03-26,1
IL,ALB,2020-03-30,1
IL,BDL,2020-03-08,2
IL,BDL,2020-03-28,1
IL,BDL,2020-03-30,1
IL,BUF,2020-03-19,2
IL,BUF,2020-03-26,1
IL,BUF,2020-03-28,2
IL,EWR,2020-03-08,5
IL,EWR,2020-03-11,1
IL,EWR,2020-03-13,8
IL,EWR,2020-03-15,2
IL,EWR,2020-03-18,2
IL,EWR,2020-03-19,2
IL,EWR,2020-03-20,1
IL,EWR,2020-03-21,1
IL,EWR,2020-03-22,6
IL,EWR,2020-03-24,5
IL,EWR,2020-03-28,3
IL,EWR,2020-03-30,3
IL,HPN,2020-03-07,1
IL,HPN,2020-03-15,2
IL,HPN,2020-03-31,1
IL,ISP,2020-03-08,1
IL,ISP,2020-03-23,1
IL,ISP,2020-03-27,1
IL,ISP,2020-03-30,1
IL,JFK,2020-03-09,1
IL,JFK,2020-03-17,1
IL,JFK,2020-03-18,1
IL,JFK,2020-03-24,1
IL,LGA,2020-03-03,2
IL,LGA,2020-03-07,6
IL,LGA,2020-03-12,21
IL,LGA,2020-03-14,6
IL,LGA,2020-03-15,6
IL,LGA,2020-03-16,2
IL,LGA,2020-03-17,3
IL,LGA,2020-03-18,1
IL,LGA,2020-03-19,5
IL,LGA,2020-03-21,2
IL,LGA,2020-03-22,8
IL,LGA,2020-03-23,5
IL,LGA,2020-03-24,3
IL,LGA,2020-03-25,12
IL,LGA,2020-03-27,1
IL,LGA,2020-03-28,6
IL,LGA,2020-03-29,1
IL,LGA,2020-03-30,1
IL,ROC,2020-03-06,1
IL,ROC,2020-03-15,1
IL,ROC,2020-03-19,1
IL,ROC,2020-03-30,1
IL,SYR,2020-03-04,1
IL,SYR,2020-03-23,1
IL,SYR,2020-03-26,1
IN,BDL,2020-03-18,1
IN,BDL,2020-03-20,1
IN,EWR,2020-03-17,1
IN,EWR,2020-03-20,1
IN,HPN,2020-03-18,1
IN,LGA,2020-03-15,1
IN,LGA,2020-03-17,1
IRL,EWR,2020-03-09,1
IRL,JFK,2020-03-20,1
ISL,EWR,2020-03-02,2
ISL,EWR,2020-03-10,1
ISL,EWR,2020-03-14,2
ISL,EWR,2020-03-23,1
ISL,JFK,2020-03-06,1
ISL,JFK,2020-03-08,2
ISL,JFK,2020-03-11,1
ISL,JFK,2020-03-26,1
ISR,EWR,2020-03-14,1
ISR,EWR,2020-03-19,1
ISR,EWR,2020-03-31,1
ISR,JFK,2020-03-07,1
ISR,JFK,2020-03-08,1
ISR,JFK,2020-03-14,4
ISR,JFK,2020-03-16,3
ISR,JFK,2020-03-21,2
ISR,JFK,2020-03-26,1
ITA,EWR,2020-03-01,1
ITA,EWR,2020-03-02,1
ITA,EWR,2020-03-09,3
ITA,EWR,2020-03-13,1
ITA,EWR,2020-03-16,3
ITA,EWR,2020-03-22,1
ITA,EWR,2020-03-23,1
ITA,EWR,2020-03-24,1
ITA,JFK,2020-03-01,1
ITA,JFK,2020-03-02,5
ITA,JFK,2020-03-03,3
ITA,JFK,2020-03-07,7
ITA,JFK,2020-03-08,1
ITA,JFK,2020-03-12,1
ITA,JFK,2020-03-16,1
ITA,JFK,2020-03-19,2
ITA,JFK,2020-03-23,1
JAM,BDL,2020-03-05,1
KNA,EWR,2020-03-09,1
KS,LGA,2020-03-25,1
KY,ALB,2020-03-20,1
KY,BUF,2020-03-11,1
KY,BUF,2020-03-16,1
KY,EWR,2020-03-12,1
KY,EWR,2020-03-15,1
KY,EWR,2020-03-30,3
KY,JFK,2020-03-14,1
KY,JFK,2020-03-21,1
KY,LGA,2020-03-21,2
LA,ALB,2020-03-12,2
LA,ALB,2020-03-15,1
LA,ALB,2020-03-27,1
LA,ART,2020-03-26,1
LA,BDL,2020-03-09,1
LA,BDL,2020-03-19,1
LA,BDL,2020-03-28,1
LA,BDL,2020-03-29,1
LA,BUF,2020-03-13,2
LA,BUF,2020-03-15,1
LA,BUF,2020-03-30,1
LA,EWR,2020-03-10,2
LA,EWR,2020-03-12,3
LA,EWR,2020-03-16,1
LA,EWR,2020-03-17,2
LA,EWR,2020-03-18,1
LA,EWR,2020-03-20,1
LA,EWR,2020-03-24,6
LA,EWR,2020-03-29,9
LA,EWR,2020-03-31,1
LA,ISP,2020-03-14,1
LA,ISP,2020-03-20,1
LA,ISP,2020-03-31,1
LA,ITH,2020-03-20,1
LA,JFK,2020-03-06,2
LA,JFK,2020-03-08,2
LA,JFK,2020-03-10,6
LA,JFK,2020-03-13,1
LA,JFK,2020-03-15,3
LA,JFK,2020-03-18,2
LA,JFK,2020-03-23,21
LA,JFK,2020-03-26,1
LA,JFK,2020-03-27,1
LA,LGA,2020-03-05,1
LA,LGA,2020-03-07,3
LA,LGA,2020-03-10,4
LA,LGA,2020-03-13,3
LA,LGA,2020-03-17,3
LA,LGA,2020-03-18,9
LA,LGA,2020-03-19,1
LA,LGA,2020-03-21,4
LA,LGA,2020-03-22,1
LA,LGA,2020-03-24,4
LA,LGA,2020-03-31,1
LA,ROC,2020-03-13,2
LA,SYR,2020-03-24,3
LA,SYR,2020-03-29,1
MA,ACY,2020-03-14,3
MA,ACY,2020-03-21,1
MA,ACY,2020-03-29,1
MA,ACY,2020-03-31,1
MA,BDR,2020-03-14,1
MA,BDR,2020-03-15,1
MA,BDR,2020-03-17,1
MA,BLM,2020-03-15,1
MA,BLM,2020-03-17,1
MA,BLM,2020-03-30,1
MA,BUF,2020-03-02,1
MA,BUF,2020-03-15,6
MA,BUF,2020-03-18,1
MA,BUF,2020-03-19,2
MA,BUF,2020-03-22,2
MA,BUF,2020-03-24,3
MA,BUF,2020-03-31,1
MA,ELM,2020-03-27,1
MA,EWR,2020-03-01,2
MA,EWR,2020-03-09,1
MA,EWR,2020-03-11,2
MA,EWR,2020-03-14,9
MA,EWR,2020-03-15,2
MA,EWR,2020-03-16,4
MA,EWR,2020-03-20,4
MA,EWR,2020-03-21,2
MA,EWR,2020-03-22,4
MA,EWR,2020-03-24,1
MA,EWR,2020-03-26,1
MA,EWR,2020-03-27,3
MA,FID,2020-03-14,1
MA,FID,2020-03-30,1
MA,FOK,2020-03-16,1
MA,FOK,2020-03-18,1
MA,FOK,2020-03-21,6
MA,FRG,2020-03-04,1
MA,FRG,2020-03-11,1
MA,FRG,2020-03-12,1
MA,FRG,2020-03-13,2
MA,FRG,2020-03-16,3
MA,FRG,2020-03-20,2
MA,FRG,2020-03-30,1
MA,HCC,2020-03-15,1
MA,HCC,2020-03-17,1
MA,HCC,2020-03-18,1
MA,HFD,2020-03-12,1
MA,HFD,2020-03-15,1
MA,HFD,2020-03-26,1
MA,HTO,2020-03-25,1
MA,HTO,2020-03-28,2
MA,HTO,2020-03-31,1
MA,JFK,2020-03-12,5
MA,JFK,2020-03-13,1
MA,JFK,2020-03-16,3
MA,JFK,2020-03-17,2
MA,JFK,2020-03-18,8
MA,JFK,2020-03-20,7
MA,JFK,2020-03-21,2
MA,JFK,2020-03-24,2
MA,JFK,2020-03-26,1
MA,JFK,2020-03-29,1
MA,JFK,2020-03-30,1
MA,LGA,2020-03-04,2
MA,LGA,2020-03-09,1
MA,LGA,2020-03-12,3
MA,LGA,2020-03-13,2
MA,LGA,2020-03-14,9
MA,LGA,2020-03-15,11
MA,LGA,2020-03-16,1
MA,LGA,2020-03-20,2
MA,LGA,2020-03-21,5
MA,LGA,2020-03-23,6
MA,LGA,2020-03-24,7
MA,LGA,2020-03-27,5
MA,LGA,2020-03-28,2
MA,LGA,2020-03-29,3
MA,LKP,2020-03-24,1
MA,LKP,2020-03-27,1
MA,MMU,2020-03-12,1
MA,MMU,2020-03-17,1
MA,MMU,2020-03-18,2
MA,MMU,2020-03-22,1
MA,MMU,2020-03-25,1
MA,MTP,2020-03-13,1
MA,MTP,2020-03-15,1
MA,MTP,2020-03-18,1
MA,MTP,2020-03-19,2
MA,MTP,2020-03-21,3
MA,MTP,2020-03-28,2
MA,MTP,2020-03-29,1
MA,MTP,2020-03-30,1
MA,PBG,2020-03-14,1
MA,PCT,2020-03-17,1
MA,PCT,2020-03-22,1
MA,POU,2020-03-10,1
MA,POU,2020-03-14,1
MA,RME,2020-03-26,3
MA,ROC,2020-03-18,1
MA,ROC,2020-03-19,1
MA,ROC,2020-03-21,4
MA,ROC,2020-03-29,1
MA,SYR,2020-03-15,1
MA,SYR,2020-03-22,2
MA,SYR,2020-03-24,1
MA,TEB,2020-03-16,8
MA,TEB,2020-03-17,2
MA,TEB,2020-03-18,3
MA,TEB,2020-03-20,3
MA,TEB,2020-03-21,2
MA,TEB,2020-03-31,1
MA,TTN,2020-03-11,1
MA,TTN,2020-03-16,1
MA,TTN,2020-03-26,1
MA,WWD,2020-03-04,1
MA,WWD,2020-03-15,3
MA,WWD,2020-03-16,1
MA,WWD,2020-03-29,1
MD,ALB,2020-03-08,1
MD,ALB,2020-03-10,1
MD,ALB,2020-03-15,2
MD,ALB,2020-03-17,1
MD,ALB,2020-03-19,1
MD,BDL,2020-03-13,1
MD,BDL,2020-03-14,2
MD,BDL,2020-03-21,1
MD,BDL,2020-03-22,1
MD,BDL,2020-03-24,2
MD,BDL,2020-03-28,5
MD,BUF,2020-03-13,1
MD,BUF,2020-03-17,2
MD,BUF,2020-03-18,2
MD,BUF,2020-03-23,2
MD,BUF,2020-03-28,1
MD,DXR,2020-03-29,2
MD,EWR,2020-03-24,1
MD,ISP,2020-03-10,1
MD,ISP,2020-03-13,1
MD,ISP,2020-03-14,2
MD,ISP,2020-03-27,1
MD,ISP,2020-03-29,1
MD,JFK,2020-03-19,1
MD,ROC,2020-03-18,1
MD,ROC,2020-03-30,1
MD,SYR,2020-03-22,1
MD,TEB,2020-03-16,3
