source,destination,t,this.sim
DC,JFK,2020-03-18,1
DC,JFK,2020-03-19,1
DC,JFK,2020-03-24,1
DC,LGA,2020-03-08,3
DC,LGA,2020-03-09,2
DC,LGA,2020-03-10,1
DC,LGA,2020-03-12,3
DC,LGA,2020-03-13,2
DC,LGA,2020-03-15,1
DC,LGA,2020-03-16,1
DC,LGA,2020-03-18,1
DC,LGA,2020-03-22,3
DC,LGA,2020-03-24,4
DC,LGA,2020-03-26,1
DC,LGA,2020-03-27,2
DC,PBG,2020-03-09,1
DC,ROC,2020-03-26,1
DC,SYR,2020-03-09,1
DC,SYR,2020-03-10,1
DC,SYR,2020-03-22,1
DC,SYR,2020-03-27,1
DC,TEB,2020-03-29,1
DE,HPN,2020-03-09,1
DEU,EWR,2020-03-01,1
DEU,EWR,2020-03-04,1
DEU,EWR,2020-03-24,1
DEU,JFK,2020-03-06,1
DEU,JFK,2020-03-12,1
DEU,JFK,2020-03-14,1
DEU,JFK,2020-03-19,1
DEU,JFK,2020-03-30,1
DOM,BUF,2020-03-14,1
DOM,JFK,2020-03-15,1
DOM,JFK,2020-03-28,1
ECU,JFK,2020-03-20,1
ESP,EWR,2020-03-08,1
ESP,EWR,2020-03-14,1
ESP,EWR,2020-03-19,1
ESP,EWR,2020-03-21,2
ESP,JFK,2020-03-05,1
ESP,JFK,2020-03-06,1
ESP,JFK,2020-03-16,1
ESP,JFK,2020-03-18,3
ESP,JFK,2020-03-20,3
ESP,JFK,2020-03-22,1
ESP,JFK,2020-03-30,1
ESP,ROC,2020-03-16,1
FIN,JFK,2020-03-06,1
FL,ACY,2020-03-10,3
FL,ACY,2020-03-12,5
FL,ACY,2020-03-13,1
FL,ACY,2020-03-19,6
FL,ACY,2020-03-20,1
FL,ACY,2020-03-22,8
FL,ACY,2020-03-24,4
FL,ALB,2020-03-02,2
FL,ALB,2020-03-03,1
FL,ALB,2020-03-07,2
FL,ALB,2020-03-12,1
FL,ALB,2020-03-13,1
FL,ALB,2020-03-17,2
FL,ALB,2020-03-22,3
FL,BDL,2020-03-01,1
FL,BDL,2020-03-07,1
FL,BDL,2020-03-08,3
FL,BDL,2020-03-09,1
FL,BDL,2020-03-12,13
FL,BDL,2020-03-13,7
FL,BDL,2020-03-14,7
FL,BDL,2020-03-20,2
FL,BDL,2020-03-22,1
FL,BDL,2020-03-24,3
FL,BDL,2020-03-28,2
FL,BDL,2020-03-29,1
FL,BDL,2020-03-31,1
FL,BGM,2020-03-20,1
FL,BUF,2020-03-08,1
FL,BUF,2020-03-10,5
FL,BUF,2020-03-12,1
FL,BUF,2020-03-16,2
FL,BUF,2020-03-19,9
FL,BUF,2020-03-26,3
FL,BUF,2020-03-28,1
FL,BUF,2020-03-30,2
FL,BUF,2020-03-31,2
FL,ELM,2020-03-18,2
FL,ELM,2020-03-21,2
FL,EWR,2020-03-06,1
FL,EWR,2020-03-07,1
FL,EWR,2020-03-10,3
FL,EWR,2020-03-12,11
FL,EWR,2020-03-13,1
FL,EWR,2020-03-16,21
FL,EWR,2020-03-18,32
FL,EWR,2020-03-19,6
FL,EWR,2020-03-20,6
FL,EWR,2020-03-22,13
FL,EWR,2020-03-23,3
FL,EWR,2020-03-28,5
FL,EWR,2020-03-30,3
FL,EWR,2020-03-31,6
FL,HPN,2020-03-07,1
FL,HPN,2020-03-08,1
FL,HPN,2020-03-10,3
FL,HPN,2020-03-11,4
FL,HPN,2020-03-15,6
FL,HPN,2020-03-17,2
FL,HPN,2020-03-18,1
FL,HPN,2020-03-24,1
FL,HPN,2020-03-28,1
FL,IAG,2020-03-12,1
FL,IAG,2020-03-25,2
FL,IAG,2020-03-29,2
FL,IAG,2020-03-30,1
FL,ISP,2020-03-09,1
FL,ISP,2020-03-10,3
FL,ISP,2020-03-11,1
FL,ISP,2020-03-12,1
FL,ISP,2020-03-14,2
FL,ISP,2020-03-17,7
FL,ISP,2020-03-18,12
FL,JFK,2020-03-02,1
FL,JFK,2020-03-07,3
FL,JFK,2020-03-13,17
FL,JFK,2020-03-14,1
FL,JFK,2020-03-15,1
FL,JFK,2020-03-19,10
FL,JFK,2020-03-20,20
FL,JFK,2020-03-21,2
FL,JFK,2020-03-23,2
FL,JFK,2020-03-24,3
FL,JFK,2020-03-26,9
FL,JFK,2020-03-27,1
FL,JFK,2020-03-30,3
FL,JFK,2020-03-31,5
FL,LGA,2020-03-04,1
FL,LGA,2020-03-07,2
FL,LGA,2020-03-10,4
FL,LGA,2020-03-12,1
FL,LGA,2020-03-13,5
FL,LGA,2020-03-15,2
FL,LGA,2020-03-17,21
FL,LGA,2020-03-19,8
FL,LGA,2020-03-20,24
FL,LGA,2020-03-21,15
FL,LGA,2020-03-23,3
FL,LGA,2020-03-26,2
FL,LGA,2020-03-27,1
FL,LGA,2020-03-28,23
FL,LGA,2020-03-29,4
FL,LGA,2020-03-30,3
FL,OGS,2020-03-22,1
FL,PBG,2020-03-08,1
FL,PBG,2020-03-18,1
FL,PBG,2020-03-20,2
FL,PBG,2020-03-21,1
FL,ROC,2020-03-03,1
FL,ROC,2020-03-16,3
FL,ROC,2020-03-20,1
FL,ROC,2020-03-22,3
FL,ROC,2020-03-26,1
FL,SWF,2020-03-22,1
FL,SYR,2020-03-09,1
FL,SYR,2020-03-13,1
FL,SYR,2020-03-16,2
FL,SYR,2020-03-18,2
FL,SYR,2020-03-20,1
FL,SYR,2020-03-23,1
FL,TTN,2020-03-07,1
FL,TTN,2020-03-13,1
FL,TTN,2020-03-18,3
FL,TTN,2020-03-21,4
FL,TTN,2020-03-30,1
FRA,EWR,2020-03-07,1
FRA,JFK,2020-03-10,1
FRA,JFK,2020-03-11,3
FRA,JFK,2020-03-12,3
FRA,JFK,2020-03-16,1
FRA,JFK,2020-03-22,2
FRA,JFK,2020-03-26,1
FRA,JFK,2020-03-28,1
GA,ALB,2020-03-21,1
GA,ALB,2020-03-22,2
GA,ALB,2020-03-29,1
GA,BDL,2020-03-21,2
GA,BUF,2020-03-05,1
GA,BUF,2020-03-09,1
GA,EWR,2020-03-07,1
GA,EWR,2020-03-08,1
GA,EWR,2020-03-13,1
GA,EWR,2020-03-15,3
GA,EWR,2020-03-16,2
GA,EWR,2020-03-17,4
GA,EWR,2020-03-20,1
GA,EWR,2020-03-23,1
GA,JFK,2020-03-13,5
GA,JFK,2020-03-16,4
GA,JFK,2020-03-17,1
GA,JFK,2020-03-20,1
GA,JFK,2020-03-21,2
GA,LGA,2020-03-06,1
GA,LGA,2020-03-09,4
GA,LGA,2020-03-11,2
GA,LGA,2020-03-12,3
GA,LGA,2020-03-13,1
GA,LGA,2020-03-14,1
GA,LGA,2020-03-16,1
GA,LGA,2020-03-18,1
GA,LGA,2020-03-20,7
GA,LGA,2020-03-21,1
GA,LGA,2020-03-22,4
GA,LGA,2020-03-23,1
GA,LGA,2020-03-24,4
GA,LGA,2020-03-27,1
GA,LGA,2020-03-30,7
GA,LGA,2020-03-31,3
GA,ROC,2020-03-13,1
GA,ROC,2020-03-22,1
GA,SYR,2020-03-15,1
GA,SYR,2020-03-28,1
GA,TTN,2020-03-18,1
GA,TTN,2020-03-20,1
GA,TTN,2020-03-22,1
GBR,BDL,2020-03-23,1
GBR,EWR,2020-03-09,1
GBR,EWR,2020-03-10,1
GBR,EWR,2020-03-11,1
GBR,EWR,2020-03-13,1
GBR,EWR,2020-03-18,1
GBR,JFK,2020-03-01,2
GBR,JFK,2020-03-05,1
GBR,JFK,2020-03-07,1
GBR,JFK,2020-03-16,2
GBR,JFK,2020-03-17,2
GBR,JFK,2020-03-19,1
GBR,JFK,2020-03-21,1
GBR,JFK,2020-03-22,1
GBR,JFK,2020-03-23,1
GBR,SWF,2020-03-27,1
HI,ALB,2020-03-20,2
HI,EWR,2020-03-13,1
HI,JFK,2020-03-07,1
HI,JFK,2020-03-09,1
HI,JFK,2020-03-13,1
HI,JFK,2020-03-19,1
IA,EWR,2020-03-16,1
IA,LGA,2020-03-19,1
ID,JFK,2020-03-20,1
ID,LGA,2020-03-21,1
IL,ALB,2020-03-09,1
IL,ALB,2020-03-17,1
IL,BDL,2020-03-15,1
IL,BDL,2020-03-26,1
IL,BDL,2020-03-30,1
IL,BUF,2020-03-17,1
IL,BUF,2020-03-21,2
IL,BUF,2020-03-24,3
IL,BUF,2020-03-30,2
IL,EWR,2020-03-04,1
IL,EWR,2020-03-07,1
IL,EWR,2020-03-11,1
IL,EWR,2020-03-15,11
IL,EWR,2020-03-16,2
IL,EWR,2020-03-18,1
IL,EWR,2020-03-19,12
IL,EWR,2020-03-20,1
IL,EWR,2020-03-28,3
IL,HPN,2020-03-18,1
IL,ISP,2020-03-02,1
IL,ISP,2020-03-11,2
IL,ISP,2020-03-25,1
IL,JFK,2020-03-09,2
IL,JFK,2020-03-10,1
IL,JFK,2020-03-14,1
IL,JFK,2020-03-16,6
IL,JFK,2020-03-25,1
IL,LGA,2020-03-04,3
IL,LGA,2020-03-06,2
IL,LGA,2020-03-08,6
IL,LGA,2020-03-09,1
IL,LGA,2020-03-12,9
IL,LGA,2020-03-14,9
IL,LGA,2020-03-16,13
IL,LGA,2020-03-17,1
IL,LGA,2020-03-18,4
IL,LGA,2020-03-19,2
IL,LGA,2020-03-20,1
IL,LGA,2020-03-21,11
IL,LGA,2020-03-25,1
IL,LGA,2020-03-28,1
IL,LGA,2020-03-29,2
IL,LGA,2020-03-30,1
IL,ROC,2020-03-19,1
IL,ROC,2020-03-22,1
IL,ROC,2020-03-31,1
IL,SYR,2020-03-12,1
IL,SYR,2020-03-15,2
IN,ALB,2020-03-17,1
IN,ALB,2020-03-19,1
IN,BGM,2020-03-10,1
IN,BUF,2020-03-10,1
IN,EWR,2020-03-16,3
IN,EWR,2020-03-17,1
IN,JFK,2020-03-17,1
IN,LGA,2020-03-19,1
IN,LGA,2020-03-25,1
IN,LGA,2020-03-29,1
IRL,EWR,2020-03-09,1
IRL,EWR,2020-03-31,1
IRL,JFK,2020-03-07,2
IRL,JFK,2020-03-10,1
IRN,JFK,2020-03-01,1
IRN,JFK,2020-03-20,1
ISL,EWR,2020-03-04,1
ISL,EWR,2020-03-08,5
ISL,EWR,2020-03-09,2
ISL,EWR,2020-03-10,1
ISL,EWR,2020-03-14,2
ISL,EWR,2020-03-20,1
ISL,JFK,2020-03-07,1
ISR,JFK,2020-03-23,2
ISR,JFK,2020-03-26,1
ISR,JFK,2020-03-27,1
ITA,BDL,2020-03-23,1
ITA,EWR,2020-03-01,1
ITA,EWR,2020-03-09,3
ITA,EWR,2020-03-21,1
ITA,JFK,2020-03-04,6
ITA,JFK,2020-03-07,6
ITA,JFK,2020-03-11,1
ITA,JFK,2020-03-16,2
ITA,JFK,2020-03-17,1
ITA,JFK,2020-03-23,1
ITA,JFK,2020-03-26,1
ITA,ROC,2020-03-24,1
JAM,EWR,2020-03-24,1
KS,ALB,2020-03-21,1
KS,EWR,2020-03-21,1
KS,LGA,2020-03-12,1
KY,BDL,2020-03-31,1
KY,JFK,2020-03-23,1
KY,LGA,2020-03-18,1
KY,LGA,2020-03-30,1
LA,ALB,2020-03-16,1
LA,BDL,2020-03-08,1
LA,BDL,2020-03-13,1
LA,BDL,2020-03-14,1
LA,BDL,2020-03-21,1
LA,BDL,2020-03-25,1
LA,BUF,2020-03-15,1
LA,BUF,2020-03-16,1
LA,BUF,2020-03-21,1
LA,EWR,2020-03-08,1
LA,EWR,2020-03-09,1
LA,EWR,2020-03-14,1
LA,EWR,2020-03-16,10
LA,EWR,2020-03-18,1
LA,EWR,2020-03-24,5
LA,EWR,2020-03-25,1
LA,EWR,2020-03-28,1
LA,HPN,2020-03-17,1
LA,HVN,2020-03-21,1
LA,ISP,2020-03-04,1
LA,JFK,2020-03-07,1
LA,JFK,2020-03-11,3
LA,JFK,2020-03-14,5
LA,JFK,2020-03-20,3
LA,JFK,2020-03-22,1
LA,JFK,2020-03-25,1
LA,JFK,2020-03-26,1
LA,JFK,2020-03-27,1
LA,JFK,2020-03-30,5
LA,LGA,2020-03-01,1
LA,LGA,2020-03-12,2
LA,LGA,2020-03-19,2
LA,LGA,2020-03-20,8
LA,LGA,2020-03-21,4
LA,LGA,2020-03-23,4
LA,LGA,2020-03-27,7
LA,LGA,2020-03-31,1
LA,ROC,2020-03-21,1
LA,ROC,2020-03-25,1
LA,SYR,2020-03-08,1
LA,SYR,2020-03-28,1
LUX,EWR,2020-03-29,1
MA,ACY,2020-03-17,1
MA,ACY,2020-03-28,1
MA,BLM,2020-03-29,1
MA,BUF,2020-03-10,1
MA,BUF,2020-03-14,5
MA,BUF,2020-03-18,3
MA,BUF,2020-03-22,2
MA,BUF,2020-03-23,1
MA,BUF,2020-03-30,1
MA,CDW,2020-03-12,1
MA,CDW,2020-03-20,1
MA,EWR,2020-03-06,1
MA,EWR,2020-03-10,1
MA,EWR,2020-03-12,4
MA,EWR,2020-03-15,3
MA,EWR,2020-03-16,1
MA,EWR,2020-03-18,3
MA,EWR,2020-03-19,2
MA,EWR,2020-03-20,2
MA,EWR,2020-03-21,2
MA,EWR,2020-03-22,1
MA,EWR,2020-03-27,2
MA,EWR,2020-03-30,4
MA,FOK,2020-03-18,1
MA,FOK,2020-03-20,3
MA,FOK,2020-03-21,2
MA,FOK,2020-03-22,1
MA,FRG,2020-03-14,6
MA,FRG,2020-03-28,1
MA,HTO,2020-03-07,1
MA,HTO,2020-03-19,3
MA,HTO,2020-03-23,1
MA,ITH,2020-03-13,1
MA,JFK,2020-03-07,1
MA,JFK,2020-03-13,2
MA,JFK,2020-03-16,2
MA,JFK,2020-03-19,5
MA,JFK,2020-03-28,3
MA,JFK,2020-03-30,1
MA,LGA,2020-03-03,1
MA,LGA,2020-03-05,1
MA,LGA,2020-03-08,1
MA,LGA,2020-03-12,1
MA,LGA,2020-03-14,7
MA,LGA,2020-03-16,7
MA,LGA,2020-03-18,2
MA,LGA,2020-03-19,7
MA,LGA,2020-03-20,17
MA,LGA,2020-03-22,1
MA,LGA,2020-03-23,1
MA,LGA,2020-03-24,5
MA,LGA,2020-03-27,4
MA,LGA,2020-03-31,7
MA,LKP,2020-03-22,1
MA,MMU,2020-03-15,2
MA,MMU,2020-03-17,1
MA,MMU,2020-03-21,1
MA,MMU,2020-03-25,1
MA,MTP,2020-03-14,2
MA,MTP,2020-03-16,1
MA,MTP,2020-03-19,1
MA,MTP,2020-03-21,1
MA,MTP,2020-03-30,2
MA,PCT,2020-03-14,1
MA,POU,2020-03-21,1
MA,RME,2020-03-14,1
MA,ROC,2020-03-12,1
MA,ROC,2020-03-17,1
MA,ROC,2020-03-23,1
MA,ROC,2020-03-31,2
MA,SCH,2020-03-22,1
MA,SYR,2020-03-11,1
MA,SYR,2020-03-15,1
MA,SYR,2020-03-24,1
MA,SYR,2020-03-26,1
MA,TEB,2020-03-12,2
MA,TEB,2020-03-15,2
MA,TEB,2020-03-21,1
MA,TEB,2020-03-24,1
MA,TEB,2020-03-26,2
MA,TTN,2020-03-15,2
MA,WSH,2020-03-26,1
MA,WWD,2020-03-16,1
MD,ALB,2020-03-05,1
MD,ALB,2020-03-17,1
MD,ALB,2020-03-21,1
MD,BDL,2020-03-04,1
MD,BDL,2020-03-11,1
MD,BDL,2020-03-18,1
MD,BDL,2020-03-21,1
MD,BDL,2020-03-24,1
MD,BDL,2020-03-28,1
MD,BDL,2020-03-29,1
MD,BDL,2020-03-31,1
MD,BUF,2020-03-13,1
MD,BUF,2020-03-20,1
MD,BUF,2020-03-27,1
MD,BUF,2020-03-30,1
MD,EWR,2020-03-15,2
MD,ISP,2020-03-22,1
MD,ROC,2020-03-30,1
ME,BUF,2020-03-08,1
ME,EWR,2020-03-22,1
ME,FRG,2020-03-23,1
ME,HTO,2020-03-12,1
ME,ITH,2020-03-08,1
ME,JFK,2020-03-11,1
ME,JFK,2020-03-15,1
ME,JFK,2020-03-17,1
ME,JFK,2020-03-23,2
ME,LGA,2020-03-16,1
ME,TEB,2020-03-10,1
ME,TEB,2020-03-16,1
MI,ALB,2020-03-04,1
MI,ALB,2020-03-17,2
MI,BDL,2020-03-20,1
MI,BDL,2020-03-28,1
MI,ELM,2020-03-27,1
MI,EWR,2020-03-10,1
MI,EWR,2020-03-15,3
MI,EWR,2020-03-16,1
MI,EWR,2020-03-17,2
MI,EWR,2020-03-18,1
MI,EWR,2020-03-25,2
MI,EWR,2020-03-26,4
MI,EWR,2020-03-28,4
MI,EWR,2020-03-31,2
MI,HPN,2020-03-14,2
MI,HPN,2020-03-19,1
MI,HPN,2020-03-21,1
MI,JFK,2020-03-15,1
MI,LGA,2020-03-09,3
MI,LGA,2020-03-14,5
MI,LGA,2020-03-15,1
MI,LGA,2020-03-16,1
MI,LGA,2020-03-20,2
MI,LGA,2020-03-22,5
MI,LGA,2020-03-23,2
MI,LGA,2020-03-24,4
MI,LGA,2020-03-25,1
MI,LGA,2020-03-28,4
MI,ROC,2020-03-13,1
MI,ROC,2020-03-14,1
MI,ROC,2020-03-22,1
MI,SYR,2020-03-13,1
MI,SYR,2020-03-27,1
MN,EWR,2020-03-19,1
MN,LGA,2020-03-06,2
MN,ROC,2020-03-12,1
MO,BDL,2020-03-20,1
MO,EWR,2020-03-09,1
MO,EWR,2020-03-15,1
MO,EWR,2020-03-16,1
MO,EWR,2020-03-21,2
MO,EWR,2020-03-27,1
MO,EWR,2020-03-30,2
MO,EWR,2020-03-31,2
MO,LGA,2020-03-10,1
MO,LGA,2020-03-21,2
MO,LGA,2020-03-22,4
MO,LGA,2020-03-23,1
MO,LGA,2020-03-25,2
MO,SWF,2020-03-21,1
MS,BDL,2020-03-13,1
MS,SYR,2020-03-12,1
MT,BDL,2020-03-28,1
MT,JFK,2020-03-19,1
MT,ROC,2020-03-22,1
NC,BDL,2020-03-13,1
NC,BDL,2020-03-23,1
NC,BUF,2020-03-26,1
NC,EWR,2020-03-06,1
NC,EWR,2020-03-12,1
NC,EWR,2020-03-15,4
NC,EWR,2020-03-16,1
NC,EWR,2020-03-17,1
NC,EWR,2020-03-22,1
NC,FOK,2020-03-31,1
NC,JFK,2020-03-09,2
NC,JFK,2020-03-10,1
NC,JFK,2020-03-11,1
NC,JFK,2020-03-14,2
NC,JFK,2020-03-20,1
NC,JFK,2020-03-26,1
NC,LGA,2020-03-07,1
NC,LGA,2020-03-09,1
NC,LGA,2020-03-10,1
NC,LGA,2020-03-12,2
NC,LGA,2020-03-21,2
NC,LGA,2020-03-25,1
NC,ROC,2020-03-31,1
NC,SYR,2020-03-12,1
NH,BLM,2020-03-16,1
NH,HTO,2020-03-06,1
NH,LGA,2020-03-03,1
NH,LGA,2020-03-14,1
NH,LGA,2020-03-20,1
NH,SLK,2020-03-08,1
NJ,ACY,2020-03-06,1
NJ,ACY,2020-03-15,1
NJ,ACY,2020-03-24,1
NJ,ALB,2020-03-16,1
NJ,ALB,2020-03-23,1
NJ,ALB,2020-03-29,1
NJ,BDL,2020-03-17,1
NJ,BUF,2020-03-10,4
NJ,BUF,2020-03-12,3
NJ,BUF,2020-03-31,3
NJ,EWR,2020-03-19,1
NJ,EWR,2020-03-31,1
NJ,FID,2020-03-16,2
NJ,FID,2020-03-24,1
NJ,FID,2020-03-28,3
NJ,FOK,2020-03-10,1
NJ,FOK,2020-03-17,2
NJ,FOK,2020-03-21,1
NJ,FOK,2020-03-23,1
NJ,FOK,2020-03-31,2
NJ,FRG,2020-03-14,1
NJ,FRG,2020-03-21,6
NJ,FRG,2020-03-24,2
NJ,GON,2020-03-14,2
NJ,GON,2020-03-16,1
NJ,GON,2020-03-24,1
NJ,HFD,2020-03-15,1
NJ,HFD,2020-03-17,2
NJ,HFD,2020-03-20,1
NJ,HFD,2020-03-29,1
NJ,HFD,2020-03-30,1
NJ,HPN,2020-03-08,1
NJ,HPN,2020-03-13,2
NJ,HPN,2020-03-15,1
NJ,HTO,2020-03-09,1
NJ,HTO,2020-03-20,2
NJ,HTO,2020-03-22,2
NJ,HTO,2020-03-23,1
NJ,HVN,2020-03-17,1
NJ,IAG,2020-03-17,1
NJ,ISP,2020-03-18,1
NJ,JFK,2020-03-30,1
NJ,MIV,2020-03-15,1
NJ,MIV,2020-03-16,3
NJ,MTP,2020-03-10,1
NJ,MTP,2020-03-13,1
NJ,MTP,2020-03-25,1
NJ,RME,2020-03-20,1
NJ,ROC,2020-03-18,1
NJ,ROC,2020-03-23,1
NJ,ROC,2020-03-27,2
NJ,SYR,2020-03-10,1
NJ,SYR,2020-03-11,1
NJ,SYR,2020-03-12,1
NJ,SYR,2020-03-14,1
NJ,SYR,2020-03-17,2
NJ,SYR,2020-03-21,1
NJ,SYR,2020-03-26,1
NJ,TEB,2020-03-30,1
NJ,TEB,2020-03-31,3
NLD,JFK,2020-03-12,1
NLD,JFK,2020-03-23,1
NM,EWR,2020-03-30,1
NM,JFK,2020-03-28,1
NM,LGA,2020-03-27,1
NOR,EWR,2020-03-07,1
NOR,EWR,2020-03-11,1
NOR,JFK,2020-03-03,1
NOR,JFK,2020-03-19,1
NV,ALB,2020-03-01,1
NV,ALB,2020-03-24,1
NV,BDL,2020-03-17,1
NV,BUF,2020-03-27,1
NV,BUF,2020-03-29,1
NV,EWR,2020-03-09,1
NV,EWR,2020-03-11,1
NV,EWR,2020-03-16,9
NV,EWR,2020-03-17,2
NV,EWR,2020-03-19,3
NV,EWR,2020-03-22,1
NV,ISP,2020-03-25,1
NV,JFK,2020-03-06,1
NV,JFK,2020-03-08,2
NV,JFK,2020-03-11,3
NV,JFK,2020-03-12,1
NV,JFK,2020-03-15,1
NV,JFK,2020-03-19,1
NV,JFK,2020-03-24,4
NV,JFK,2020-03-30,2
NV,JFK,2020-03-31,1
NV,LGA,2020-03-19,1
NV,LGA,2020-03-23,1
NY,ACY,2020-03-12,6
