source,destination,t,this.sim
CA,SYR,2020-03-15,1
CA,SYR,2020-03-19,2
CAN,EWR,2020-03-04,1
CAN,EWR,2020-03-27,1
CAN,EWR,2020-03-28,1
CAN,LGA,2020-03-23,2
CAN,LGA,2020-03-26,2
CHE,EWR,2020-03-01,2
CHE,EWR,2020-03-12,2
CHE,EWR,2020-03-24,1
CHE,EWR,2020-03-30,1
CHE,JFK,2020-03-06,2
CHE,JFK,2020-03-13,1
CHE,JFK,2020-03-14,1
CHE,JFK,2020-03-19,1
CHE,JFK,2020-03-22,1
CHE,JFK,2020-03-28,3
CO,ALB,2020-03-20,1
CO,BDL,2020-03-17,1
CO,BUF,2020-03-24,1
CO,EWR,2020-03-04,1
CO,EWR,2020-03-09,1
CO,EWR,2020-03-12,1
CO,EWR,2020-03-13,1
CO,EWR,2020-03-15,5
CO,EWR,2020-03-20,1
CO,EWR,2020-03-21,3
CO,EWR,2020-03-25,3
CO,JFK,2020-03-08,2
CO,JFK,2020-03-16,1
CO,LGA,2020-03-01,2
CO,LGA,2020-03-07,1
CO,LGA,2020-03-10,2
CO,LGA,2020-03-14,1
CO,LGA,2020-03-16,4
CO,LGA,2020-03-18,1
CO,LGA,2020-03-21,1
CO,LGA,2020-03-22,3
CO,LGA,2020-03-23,1
CO,LGA,2020-03-27,1
CO,LGA,2020-03-28,1
CO,ROC,2020-03-11,1
CO,ROC,2020-03-20,1
CO,SYR,2020-03-24,1
CT,FOK,2020-03-18,2
CT,FOK,2020-03-21,1
CT,FRG,2020-03-06,1
CT,HTO,2020-03-22,1
CT,HTO,2020-03-25,2
CT,HTO,2020-03-27,1
CT,PCT,2020-03-15,1
CT,PCT,2020-03-29,1
CT,TEB,2020-03-28,1
DC,ALB,2020-03-09,2
DC,BDL,2020-03-08,3
DC,BDL,2020-03-12,1
DC,BDL,2020-03-20,1
DC,BDL,2020-03-23,4
DC,BDL,2020-03-27,1
DC,BDL,2020-03-29,2
DC,BUF,2020-03-23,2
DC,BUF,2020-03-24,2
DC,BUF,2020-03-28,1
DC,EWR,2020-03-15,2
DC,EWR,2020-03-17,1
DC,EWR,2020-03-19,2
DC,EWR,2020-03-24,2
DC,EWR,2020-03-26,2
DC,EWR,2020-03-29,1
DC,FRG,2020-03-15,1
DC,HPN,2020-03-19,1
DC,HPN,2020-03-25,1
DC,HPN,2020-03-31,1
DC,JFK,2020-03-14,3
DC,JFK,2020-03-15,7
DC,JFK,2020-03-17,1
DC,JFK,2020-03-21,3
DC,JFK,2020-03-28,1
DC,JFK,2020-03-30,1
DC,LGA,2020-03-11,1
DC,LGA,2020-03-13,1
DC,LGA,2020-03-14,1
DC,LGA,2020-03-15,1
DC,LGA,2020-03-16,6
DC,LGA,2020-03-19,1
DC,LGA,2020-03-21,2
DC,LGA,2020-03-23,3
DC,LGA,2020-03-30,1
DC,ROC,2020-03-17,1
DC,ROC,2020-03-24,1
DC,ROC,2020-03-26,1
DC,SYR,2020-03-17,1
DC,SYR,2020-03-21,1
DC,SYR,2020-03-24,1
DEU,BGM,2020-03-14,1
DEU,EWR,2020-03-03,1
DEU,JFK,2020-03-11,1
DEU,JFK,2020-03-14,5
DEU,JFK,2020-03-20,1
DEU,JFK,2020-03-22,1
DNK,JFK,2020-03-07,1
DNK,JFK,2020-03-23,1
DOM,BUF,2020-03-30,1
DOM,JFK,2020-03-11,2
DOM,JFK,2020-03-30,1
DOM,JFK,2020-03-31,1
ECU,JFK,2020-03-11,1
ECU,JFK,2020-03-31,1
ESP,EWR,2020-03-08,5
ESP,EWR,2020-03-16,1
ESP,JFK,2020-03-01,3
ESP,JFK,2020-03-08,3
ESP,JFK,2020-03-11,2
ESP,JFK,2020-03-15,1
ESP,JFK,2020-03-22,1
ESP,JFK,2020-03-29,1
ESP,LGA,2020-03-20,1
FL,ACY,2020-03-06,1
FL,ACY,2020-03-09,1
FL,ACY,2020-03-13,2
FL,ACY,2020-03-15,1
FL,ACY,2020-03-18,3
FL,ACY,2020-03-21,1
FL,ACY,2020-03-22,4
FL,ACY,2020-03-24,2
FL,ACY,2020-03-25,1
FL,ACY,2020-03-27,1
FL,ACY,2020-03-30,3
FL,ALB,2020-03-07,1
FL,ALB,2020-03-09,1
FL,ALB,2020-03-13,2
FL,ALB,2020-03-16,1
FL,ALB,2020-03-17,3
FL,ALB,2020-03-21,1
FL,ALB,2020-03-22,1
FL,ALB,2020-03-25,1
FL,ALB,2020-03-26,1
FL,ALB,2020-03-30,1
FL,BDL,2020-03-02,1
FL,BDL,2020-03-06,1
FL,BDL,2020-03-07,2
FL,BDL,2020-03-11,1
FL,BDL,2020-03-12,1
FL,BDL,2020-03-14,2
FL,BDL,2020-03-15,2
FL,BDL,2020-03-18,30
FL,BDL,2020-03-19,4
FL,BDL,2020-03-22,1
FL,BDL,2020-03-25,1
FL,BUF,2020-03-06,4
FL,BUF,2020-03-08,1
FL,BUF,2020-03-14,3
FL,BUF,2020-03-16,3
FL,BUF,2020-03-18,1
FL,BUF,2020-03-23,1
FL,BUF,2020-03-24,3
FL,BUF,2020-03-26,8
FL,BUF,2020-03-27,1
FL,ELM,2020-03-07,1
FL,EWR,2020-03-05,3
FL,EWR,2020-03-08,1
FL,EWR,2020-03-09,1
FL,EWR,2020-03-10,3
FL,EWR,2020-03-11,3
FL,EWR,2020-03-12,3
FL,EWR,2020-03-13,10
FL,EWR,2020-03-14,34
FL,EWR,2020-03-15,1
FL,EWR,2020-03-18,1
FL,EWR,2020-03-21,19
FL,EWR,2020-03-22,7
FL,EWR,2020-03-24,12
FL,EWR,2020-03-25,5
FL,EWR,2020-03-27,2
FL,EWR,2020-03-28,4
FL,EWR,2020-03-29,3
FL,EWR,2020-03-30,4
FL,HPN,2020-03-01,1
FL,HPN,2020-03-16,1
FL,HPN,2020-03-18,1
FL,HPN,2020-03-20,1
FL,HPN,2020-03-23,1
FL,HVN,2020-03-19,1
FL,IAG,2020-03-03,1
FL,IAG,2020-03-10,1
FL,IAG,2020-03-17,1
FL,IAG,2020-03-31,1
FL,ISP,2020-03-04,1
FL,ISP,2020-03-14,1
FL,ISP,2020-03-18,1
FL,ISP,2020-03-19,1
FL,ISP,2020-03-22,7
FL,ISP,2020-03-27,2
FL,ISP,2020-03-30,1
FL,ITH,2020-03-12,1
FL,JFK,2020-03-02,1
FL,JFK,2020-03-07,3
FL,JFK,2020-03-10,1
FL,JFK,2020-03-12,1
FL,JFK,2020-03-13,4
FL,JFK,2020-03-14,2
FL,JFK,2020-03-16,3
FL,JFK,2020-03-17,1
FL,JFK,2020-03-19,1
FL,JFK,2020-03-22,1
FL,JFK,2020-03-23,1
FL,JFK,2020-03-24,10
FL,JFK,2020-03-25,7
FL,JFK,2020-03-26,1
FL,JFK,2020-03-27,1
FL,JFK,2020-03-28,7
FL,JFK,2020-03-29,1
FL,JFK,2020-03-31,3
FL,LGA,2020-03-10,7
FL,LGA,2020-03-15,8
FL,LGA,2020-03-17,1
FL,LGA,2020-03-18,5
FL,LGA,2020-03-20,7
FL,LGA,2020-03-21,34
FL,LGA,2020-03-22,24
FL,LGA,2020-03-27,2
FL,LGA,2020-03-31,1
FL,OGS,2020-03-03,1
FL,OGS,2020-03-04,1
FL,OGS,2020-03-23,1
FL,PBG,2020-03-10,1
FL,PBG,2020-03-20,1
FL,ROC,2020-03-10,1
FL,ROC,2020-03-12,2
FL,ROC,2020-03-17,1
FL,ROC,2020-03-21,1
FL,ROC,2020-03-22,1
FL,ROC,2020-03-26,1
FL,ROC,2020-03-30,1
FL,SWF,2020-03-07,1
FL,SWF,2020-03-19,1
FL,SYR,2020-03-10,3
FL,SYR,2020-03-18,1
FL,SYR,2020-03-21,1
FL,SYR,2020-03-24,1
FL,SYR,2020-03-26,3
FL,SYR,2020-03-30,1
FL,TTN,2020-03-15,3
FL,TTN,2020-03-16,2
FL,TTN,2020-03-23,1
FRA,EWR,2020-03-09,2
FRA,EWR,2020-03-11,1
FRA,EWR,2020-03-31,1
FRA,JFK,2020-03-06,2
FRA,JFK,2020-03-08,1
FRA,JFK,2020-03-12,1
FRA,JFK,2020-03-13,2
FRA,JFK,2020-03-20,2
FRA,JFK,2020-03-30,2
GA,ALB,2020-03-01,1
GA,BDL,2020-03-07,1
GA,BDL,2020-03-16,2
GA,BUF,2020-03-12,1
GA,BUF,2020-03-14,1
GA,BUF,2020-03-19,1
GA,BUF,2020-03-20,1
GA,BUF,2020-03-22,1
GA,ELM,2020-03-22,1
GA,EWR,2020-03-04,1
GA,EWR,2020-03-17,3
GA,EWR,2020-03-18,5
GA,EWR,2020-03-22,1
GA,EWR,2020-03-29,1
GA,HPN,2020-03-11,1
GA,HPN,2020-03-16,1
GA,HPN,2020-03-20,1
GA,JFK,2020-03-02,1
GA,JFK,2020-03-07,1
GA,JFK,2020-03-10,3
GA,JFK,2020-03-17,3
GA,JFK,2020-03-20,4
GA,JFK,2020-03-21,2
GA,JFK,2020-03-22,1
GA,LGA,2020-03-03,1
GA,LGA,2020-03-08,8
GA,LGA,2020-03-09,2
GA,LGA,2020-03-10,2
GA,LGA,2020-03-15,2
GA,LGA,2020-03-16,6
GA,LGA,2020-03-21,2
GA,LGA,2020-03-22,1
GA,LGA,2020-03-23,2
GA,LGA,2020-03-24,2
GA,LGA,2020-03-26,3
GA,ROC,2020-03-20,1
GA,ROC,2020-03-23,1
GA,SYR,2020-03-15,1
GA,SYR,2020-03-22,1
GA,TTN,2020-03-18,2
GBR,EWR,2020-03-06,1
GBR,EWR,2020-03-09,1
GBR,EWR,2020-03-13,1
GBR,EWR,2020-03-27,1
GBR,EWR,2020-03-28,1
GBR,JFK,2020-03-20,3
GBR,JFK,2020-03-22,2
GBR,JFK,2020-03-24,3
GBR,JFK,2020-03-26,1
GBR,JFK,2020-03-31,1
GRD,JFK,2020-03-12,1
HI,JFK,2020-03-11,1
HI,JFK,2020-03-20,1
HI,JFK,2020-03-25,1
ID,SYR,2020-03-24,1
IL,ALB,2020-03-09,1
IL,ALB,2020-03-13,1
IL,BDL,2020-03-12,1
IL,BDL,2020-03-14,1
IL,BDL,2020-03-25,1
IL,BDL,2020-03-26,1
IL,BDL,2020-03-27,1
IL,BUF,2020-03-15,1
IL,BUF,2020-03-16,1
IL,ELM,2020-03-18,1
IL,EWR,2020-03-11,3
IL,EWR,2020-03-14,3
IL,EWR,2020-03-15,1
IL,EWR,2020-03-16,1
IL,EWR,2020-03-17,4
IL,EWR,2020-03-19,1
IL,EWR,2020-03-21,6
IL,EWR,2020-03-23,3
IL,EWR,2020-03-25,4
IL,EWR,2020-03-27,3
IL,EWR,2020-03-28,1
IL,EWR,2020-03-30,1
IL,EWR,2020-03-31,1
IL,JFK,2020-03-14,2
IL,JFK,2020-03-15,2
IL,JFK,2020-03-16,1
IL,JFK,2020-03-22,2
IL,JFK,2020-03-25,1
IL,JFK,2020-03-28,1
IL,JFK,2020-03-31,1
IL,LGA,2020-03-04,4
IL,LGA,2020-03-07,5
IL,LGA,2020-03-09,5
IL,LGA,2020-03-12,5
IL,LGA,2020-03-13,1
IL,LGA,2020-03-14,5
IL,LGA,2020-03-15,8
IL,LGA,2020-03-17,3
IL,LGA,2020-03-18,1
IL,LGA,2020-03-19,1
IL,LGA,2020-03-20,16
IL,LGA,2020-03-22,1
IL,LGA,2020-03-23,5
IL,LGA,2020-03-24,2
IL,LGA,2020-03-26,2
IL,LGA,2020-03-27,3
IL,LGA,2020-03-28,9
IL,ROC,2020-03-13,1
IL,SYR,2020-03-10,1
IL,SYR,2020-03-16,1
IL,SYR,2020-03-24,1
IN,ALB,2020-03-27,1
IN,BDL,2020-03-24,1
IN,BUF,2020-03-11,1
IN,BUF,2020-03-15,1
IN,EWR,2020-03-08,1
IN,EWR,2020-03-12,2
IN,EWR,2020-03-16,1
IN,EWR,2020-03-21,1
IN,EWR,2020-03-29,1
IN,EWR,2020-03-30,1
IN,LGA,2020-03-19,2
IN,ROC,2020-03-09,1
IRL,JFK,2020-03-22,1
ISL,EWR,2020-03-08,2
ISL,EWR,2020-03-09,2
ISL,EWR,2020-03-11,1
ISL,EWR,2020-03-12,1
ISL,JFK,2020-03-04,2
ISL,JFK,2020-03-11,2
ISL,JFK,2020-03-14,1
ISL,JFK,2020-03-16,1
ISL,JFK,2020-03-22,1
ISR,EWR,2020-03-02,1
ISR,EWR,2020-03-13,1
ISR,EWR,2020-03-18,1
ISR,EWR,2020-03-26,1
ISR,JFK,2020-03-07,1
ISR,JFK,2020-03-13,1
ISR,JFK,2020-03-14,2
ISR,JFK,2020-03-15,4
ISR,JFK,2020-03-20,1
ISR,JFK,2020-03-25,1
ITA,BDL,2020-03-09,1
ITA,EWR,2020-03-01,2
ITA,EWR,2020-03-15,1
ITA,EWR,2020-03-20,1
ITA,JFK,2020-03-01,2
ITA,JFK,2020-03-04,1
ITA,JFK,2020-03-06,6
ITA,JFK,2020-03-07,1
ITA,JFK,2020-03-10,1
ITA,JFK,2020-03-15,5
ITA,JFK,2020-03-20,1
ITA,JFK,2020-03-23,1
ITA,JFK,2020-03-27,1
ITA,JFK,2020-03-28,1
JAM,BDL,2020-03-04,1
KY,LGA,2020-03-15,1
LA,BDL,2020-03-15,2
LA,BDL,2020-03-16,1
LA,BDL,2020-03-22,1
LA,BUF,2020-03-07,1
LA,BUF,2020-03-17,1
LA,BUF,2020-03-20,1
LA,BUF,2020-03-23,1
LA,EWR,2020-03-07,1
LA,EWR,2020-03-08,8
LA,EWR,2020-03-11,2
LA,EWR,2020-03-12,2
LA,EWR,2020-03-14,1
LA,EWR,2020-03-22,7
LA,EWR,2020-03-24,1
LA,EWR,2020-03-29,2
LA,EWR,2020-03-31,2
LA,ISP,2020-03-24,1
LA,ISP,2020-03-25,1
LA,ITH,2020-03-19,1
LA,JFK,2020-03-07,1
LA,JFK,2020-03-13,1
LA,JFK,2020-03-15,1
LA,JFK,2020-03-17,1
LA,JFK,2020-03-20,1
LA,JFK,2020-03-23,9
LA,JFK,2020-03-24,5
LA,JFK,2020-03-25,1
LA,JFK,2020-03-28,1
LA,LGA,2020-03-07,1
LA,LGA,2020-03-12,1
LA,LGA,2020-03-15,3
LA,LGA,2020-03-19,1
LA,LGA,2020-03-21,7
LA,LGA,2020-03-22,17
LA,LGA,2020-03-23,2
LA,LGA,2020-03-24,1
LA,LGA,2020-03-26,1
LA,LGA,2020-03-30,1
LA,ROC,2020-03-08,1
LA,SYR,2020-03-16,1
LA,SYR,2020-03-26,1
LUX,EWR,2020-03-08,1
LUX,JFK,2020-03-15,1
MA,ACY,2020-03-13,2
MA,ACY,2020-03-19,1
MA,ACY,2020-03-23,1
MA,ACY,2020-03-24,1
MA,BDR,2020-03-13,1
MA,BDR,2020-03-29,1
MA,BUF,2020-03-02,1
MA,BUF,2020-03-10,1
MA,BUF,2020-03-16,2
MA,BUF,2020-03-17,1
MA,BUF,2020-03-21,2
MA,CDW,2020-03-04,1
MA,CDW,2020-03-23,1
MA,DXR,2020-03-13,1
MA,DXR,2020-03-23,1
MA,EWR,2020-03-11,1
MA,EWR,2020-03-15,2
MA,EWR,2020-03-17,3
MA,EWR,2020-03-18,2
MA,EWR,2020-03-20,1
MA,EWR,2020-03-24,2
MA,EWR,2020-03-25,5
MA,EWR,2020-03-28,1
MA,FID,2020-03-16,1
MA,FOK,2020-03-01,1
MA,FOK,2020-03-18,1
MA,FOK,2020-03-23,3
MA,FOK,2020-03-30,1
MA,FRG,2020-03-16,2
MA,FRG,2020-03-18,2
MA,FRG,2020-03-24,1
MA,FRG,2020-03-29,1
MA,HTO,2020-03-08,1
MA,HTO,2020-03-10,1
MA,HTO,2020-03-17,1
MA,HTO,2020-03-22,1
MA,HTO,2020-03-26,1
MA,HTO,2020-03-29,1
MA,JFK,2020-03-04,1
MA,JFK,2020-03-14,1
MA,JFK,2020-03-18,1
MA,JFK,2020-03-19,1
MA,JFK,2020-03-21,2
MA,JFK,2020-03-22,1
MA,JFK,2020-03-24,4
MA,JFK,2020-03-26,2
MA,JFK,2020-03-27,3
MA,LGA,2020-03-11,1
MA,LGA,2020-03-14,5
MA,LGA,2020-03-16,2
MA,LGA,2020-03-18,2
MA,LGA,2020-03-21,1
MA,LGA,2020-03-23,14
MA,LGA,2020-03-29,1
MA,LGA,2020-03-30,1
MA,LGA,2020-03-31,17
MA,MMU,2020-03-14,1
MA,MMU,2020-03-15,1
MA,MMU,2020-03-19,1
MA,MMU,2020-03-20,1
MA,MSS,2020-03-14,1
MA,MTP,2020-03-14,6
MA,MTP,2020-03-16,1
MA,MTP,2020-03-17,2
MA,MTP,2020-03-18,2
MA,OGS,2020-03-29,1
MA,PBG,2020-03-28,1
MA,PCT,2020-03-16,1
MA,PCT,2020-03-17,1
MA,RME,2020-03-19,1
MA,RME,2020-03-20,1
MA,RME,2020-03-23,1
MA,ROC,2020-03-28,2
MA,SYR,2020-03-10,1
MA,SYR,2020-03-19,1
MA,SYR,2020-03-20,2
MA,SYR,2020-03-22,1
MA,SYR,2020-03-24,1
MA,TEB,2020-03-06,1
MA,TEB,2020-03-08,1
MA,TEB,2020-03-09,1
MA,TEB,2020-03-19,2
MA,TEB,2020-03-20,2
MA,TEB,2020-03-23,1
MA,TTN,2020-03-20,1
MA,WSH,2020-03-06,1
MA,WWD,2020-03-16,2
MD,ALB,2020-03-30,2
MD,ALB,2020-03-31,1
MD,BDL,2020-03-10,1
MD,BDL,2020-03-13,1
MD,BDL,2020-03-20,2
MD,BUF,2020-03-17,1
MD,BUF,2020-03-19,1
MD,BUF,2020-03-20,1
MD,BUF,2020-03-29,2
MD,DXR,2020-03-16,1
MD,DXR,2020-03-17,1
MD,FOK,2020-03-11,1
MD,ISP,2020-03-18,1
MD,TEB,2020-03-13,1
MD,TTN,2020-03-31,1
ME,EWR,2020-03-08,1
ME,JFK,2020-03-12,1
ME,LGA,2020-03-24,1
ME,TEB,2020-03-14,1
MEX,JFK,2020-03-19,1
MI,ALB,2020-03-27,1
MI,BDL,2020-03-19,2
MI,BDL,2020-03-24,3
MI,BGM,2020-03-20,1
MI,BUF,2020-03-15,1
MI,EWR,2020-03-11,3
MI,EWR,2020-03-14,1
MI,EWR,2020-03-15,1
MI,EWR,2020-03-22,1
MI,HPN,2020-03-12,1
MI,HPN,2020-03-13,1
MI,HPN,2020-03-14,1
MI,HPN,2020-03-19,1
MI,JFK,2020-03-27,1
MI,LGA,2020-03-06,1
MI,LGA,2020-03-08,1
MI,LGA,2020-03-10,1
MI,LGA,2020-03-11,6
MI,LGA,2020-03-12,1
MI,LGA,2020-03-14,7
MI,LGA,2020-03-15,2
MI,LGA,2020-03-16,1
MI,LGA,2020-03-19,4
MI,LGA,2020-03-25,5
MI,LGA,2020-03-26,5
MI,ROC,2020-03-13,1
MI,ROC,2020-03-17,1
MI,SWF,2020-03-22,1
MI,SYR,2020-03-21,1
MN,EWR,2020-03-14,1
MN,ITH,2020-03-16,1
MN,JFK,2020-03-04,1
MN,LGA,2020-03-14,1
MN,LGA,2020-03-18,4
MN,LGA,2020-03-19,2
MN,LGA,2020-03-28,1
MO,ALB,2020-03-14,1
MO,BDL,2020-03-07,1
MO,EWR,2020-03-15,3
MO,EWR,2020-03-16,1
MO,EWR,2020-03-21,1
MO,EWR,2020-03-29,1
MO,LGA,2020-03-03,1
MO,LGA,2020-03-08,1
MO,LGA,2020-03-18,1
MO,LGA,2020-03-21,2
MO,LGA,2020-03-25,1
MO,SYR,2020-03-22,1
MS,BDL,2020-03-15,1
MS,JFK,2020-03-14,1
MS,JFK,2020-03-20,1
NC,ALB,2020-03-20,1
NC,BDL,2020-03-18,1
NC,BDL,2020-03-22,1
NC,BDL,2020-03-23,1
NC,BUF,2020-03-11,1
NC,BUF,2020-03-12,1
NC,ELM,2020-03-17,1
NC,EWR,2020-03-12,2
NC,EWR,2020-03-14,1
NC,EWR,2020-03-15,1
NC,EWR,2020-03-27,1
NC,ISP,2020-03-20,1
NC,JFK,2020-03-10,1
NC,JFK,2020-03-16,1
NC,JFK,2020-03-25,1
NC,JFK,2020-03-28,1
NC,LGA,2020-03-11,2
NC,LGA,2020-03-15,1
NC,LGA,2020-03-23,2
NC,LGA,2020-03-27,1
NC,ROC,2020-03-18,1
NC,SYR,2020-03-17,1
NC,TTN,2020-03-14,1
ND,LGA,2020-03-06,1
NH,FOK,2020-03-19,1
NH,FRG,2020-03-20,1
NH,HTO,2020-03-20,1
NH,MTP,2020-03-09,1
NH,SWF,2020-03-09,1
NH,TEB,2020-03-21,1
NJ,ACY,2020-03-27,1
NJ,ACY,2020-03-30,1
NJ,ALB,2020-03-20,1
NJ,ALB,2020-03-30,2
NJ,BUF,2020-03-08,1
NJ,BUF,2020-03-16,3
NJ,BUF,2020-03-25,1
NJ,BUF,2020-03-27,4
NJ,ELM,2020-03-10,1
NJ,EWR,2020-03-10,1
NJ,FOK,2020-03-08,1
NJ,FOK,2020-03-11,1
NJ,FOK,2020-03-18,1
NJ,FOK,2020-03-30,1
NJ,FRG,2020-03-15,2
NJ,FRG,2020-03-16,1
NJ,FRG,2020-03-18,2
NJ,FRG,2020-03-29,1
NJ,GON,2020-03-14,2
NJ,GON,2020-03-16,1
NJ,GON,2020-03-17,2
NJ,GON,2020-03-24,1
NJ,HFD,2020-03-09,1
NJ,HFD,2020-03-22,1
NJ,HFD,2020-03-26,1
NJ,HPN,2020-03-18,1
NJ,HPN,2020-03-27,1
NJ,HTO,2020-03-17,1
NJ,HTO,2020-03-18,3
NJ,HTO,2020-03-22,1
NJ,HTO,2020-03-25,1
NJ,HTO,2020-03-29,1
NJ,IAG,2020-03-16,1
NJ,ISP,2020-03-10,1
NJ,ITH,2020-03-16,1
NJ,ITH,2020-03-25,1
NJ,MIV,2020-03-10,1
NJ,MIV,2020-03-15,1
NJ,MIV,2020-03-20,1
NJ,MIV,2020-03-24,1
NJ,MTP,2020-03-13,1
NJ,RME,2020-03-20,1
NJ,RME,2020-03-27,1
NJ,ROC,2020-03-09,1
NJ,ROC,2020-03-10,2
NJ,ROC,2020-03-11,1
NJ,ROC,2020-03-23,1
NJ,ROC,2020-03-24,2
NJ,ROC,2020-03-25,1
NJ,ROC,2020-03-26,1
NJ,SYR,2020-03-14,1
NJ,SYR,2020-03-15,1
NJ,TEB,2020-03-12,1
NJ,TEB,2020-03-19,1
NJ,TEB,2020-03-24,1
NLD,JFK,2020-03-12,1
NLD,JFK,2020-03-13,1
NLD,ROC,2020-03-11,1
NM,EWR,2020-03-10,1
NM,JFK,2020-03-16,1
NM,LGA,2020-03-29,1
NOR,JFK,2020-03-03,1
NOR,JFK,2020-03-25,1
NV,ALB,2020-03-10,1
NV,BDL,2020-03-10,1
NV,BDL,2020-03-20,2
NV,BUF,2020-03-09,1
NV,BUF,2020-03-22,1
NV,EWR,2020-03-08,4
NV,EWR,2020-03-09,1
NV,EWR,2020-03-10,2
NV,EWR,2020-03-11,1
NV,EWR,2020-03-12,2
NV,EWR,2020-03-17,2
NV,EWR,2020-03-25,1
NV,ISP,2020-03-15,1
NV,ISP,2020-03-23,1
NV,ISP,2020-03-27,1
NV,JFK,2020-03-14,2
NV,JFK,2020-03-15,2
NV,JFK,2020-03-16,2
NV,JFK,2020-03-17,5
NV,JFK,2020-03-20,6
NV,JFK,2020-03-21,2
NV,JFK,2020-03-25,1
NV,LGA,2020-03-11,1
NY,ACY,2020-03-07,1
NY,ACY,2020-03-11,1
NY,ACY,2020-03-12,1
NY,ACY,2020-03-16,2
NY,ACY,2020-03-17,5
NY,ACY,2020-03-22,4
NY,ALB,2020-03-11,2
NY,ALB,2020-03-13,3
NY,ALB,2020-03-15,2
NY,ALB,2020-03-18,1
NY,BDL,2020-03-09,1
NY,BDL,2020-03-11,1
NY,BDL,2020-03-12,1
NY,BDL,2020-03-13,1
NY,BDL,2020-03-14,1
NY,BDL,2020-03-21,1
NY,BDL,2020-03-22,1
NY,BDR,2020-03-16,1
NY,BLM,2020-03-08,3
NY,BLM,2020-03-11,3
NY,BLM,2020-03-12,1
NY,BLM,2020-03-13,2
NY,BLM,2020-03-16,1
NY,BLM,2020-03-24,2
NY,BLM,2020-03-28,1
NY,BUF,2020-03-07,6
NY,BUF,2020-03-09,7
NY,BUF,2020-03-12,2
NY,BUF,2020-03-13,55
