source,destination,t,this.sim
AZ,EWR,2020-03-19,6
AZ,EWR,2020-03-21,3
AZ,EWR,2020-03-22,1
AZ,EWR,2020-03-26,2
AZ,JFK,2020-03-17,4
AZ,LGA,2020-03-21,1
BEL,EWR,2020-03-26,1
BEL,JFK,2020-03-19,1
BRA,JFK,2020-03-31,1
BRB,JFK,2020-03-08,1
CA,ALB,2020-03-29,1
CA,ART,2020-03-05,1
CA,BDL,2020-03-10,1
CA,BDL,2020-03-29,1
CA,BUF,2020-03-12,1
CA,BUF,2020-03-28,1
CA,EWR,2020-03-01,1
CA,EWR,2020-03-04,1
CA,EWR,2020-03-05,1
CA,EWR,2020-03-08,11
CA,EWR,2020-03-11,2
CA,EWR,2020-03-14,3
CA,EWR,2020-03-15,17
CA,EWR,2020-03-19,2
CA,EWR,2020-03-21,5
CA,EWR,2020-03-26,5
CA,EWR,2020-03-27,1
CA,EWR,2020-03-28,1
CA,JFK,2020-03-03,2
CA,JFK,2020-03-05,1
CA,JFK,2020-03-09,8
CA,JFK,2020-03-11,10
CA,JFK,2020-03-14,2
CA,JFK,2020-03-18,4
CA,JFK,2020-03-20,5
CA,JFK,2020-03-21,8
CA,JFK,2020-03-22,5
CA,JFK,2020-03-23,3
CA,JFK,2020-03-27,10
CA,JFK,2020-03-29,1
CA,JFK,2020-03-30,1
CA,JFK,2020-03-31,8
CA,LGA,2020-03-16,3
CA,LGA,2020-03-21,1
CA,LGA,2020-03-23,1
CA,LGA,2020-03-25,1
CA,ROC,2020-03-20,1
CA,SYR,2020-03-10,1
CA,SYR,2020-03-19,1
CA,SYR,2020-03-22,1
CAN,EWR,2020-03-05,1
CAN,EWR,2020-03-08,1
CAN,EWR,2020-03-13,1
CAN,EWR,2020-03-25,1
CAN,EWR,2020-03-29,1
CAN,EWR,2020-03-30,1
CAN,JFK,2020-03-11,1
CAN,LGA,2020-03-25,1
CAN,LGA,2020-03-30,1
CHE,EWR,2020-03-08,1
CHE,EWR,2020-03-10,1
CHE,EWR,2020-03-15,2
CHE,EWR,2020-03-23,1
CHE,EWR,2020-03-25,1
CHE,EWR,2020-03-29,1
CHE,JFK,2020-03-01,1
CHE,JFK,2020-03-04,1
CHE,JFK,2020-03-08,4
CHE,JFK,2020-03-28,1
CO,BDL,2020-03-22,1
CO,EWR,2020-03-06,2
CO,EWR,2020-03-09,1
CO,EWR,2020-03-10,1
CO,EWR,2020-03-15,4
CO,EWR,2020-03-20,4
CO,EWR,2020-03-26,1
CO,EWR,2020-03-27,2
CO,EWR,2020-03-29,1
CO,EWR,2020-03-31,1
CO,ITH,2020-03-13,1
CO,JFK,2020-03-11,1
CO,JFK,2020-03-15,2
CO,JFK,2020-03-18,5
CO,JFK,2020-03-19,3
CO,JFK,2020-03-24,1
CO,JFK,2020-03-25,1
CO,JFK,2020-03-26,1
CO,LGA,2020-03-03,1
CO,LGA,2020-03-07,2
CO,LGA,2020-03-08,2
CO,LGA,2020-03-10,3
CO,LGA,2020-03-14,1
CO,LGA,2020-03-17,1
CO,LGA,2020-03-18,23
CO,LGA,2020-03-25,1
CO,LGA,2020-03-26,2
CO,ROC,2020-03-01,1
CO,ROC,2020-03-23,1
CO,SYR,2020-03-25,1
CO,SYR,2020-03-26,1
CT,BUF,2020-03-20,1
CT,FOK,2020-03-29,1
CT,FRG,2020-03-14,1
CT,HTO,2020-03-23,1
CT,HTO,2020-03-31,2
CT,TEB,2020-03-15,1
CT,TEB,2020-03-25,1
CT,TTN,2020-03-19,1
CT,WSH,2020-03-14,1
CZE,JFK,2020-03-27,1
DC,ALB,2020-03-16,6
DC,BDL,2020-03-18,5
DC,BDL,2020-03-19,2
DC,BDL,2020-03-20,1
DC,BDL,2020-03-25,1
DC,BDL,2020-03-27,1
DC,BDL,2020-03-28,1
DC,BUF,2020-03-12,3
DC,BUF,2020-03-17,1
DC,EWR,2020-03-06,2
DC,EWR,2020-03-09,1
DC,EWR,2020-03-15,1
DC,EWR,2020-03-17,1
DC,EWR,2020-03-25,1
DC,EWR,2020-03-27,1
DC,FRG,2020-03-16,1
DC,HPN,2020-03-16,1
DC,HPN,2020-03-17,1
DC,HPN,2020-03-22,2
DC,ITH,2020-03-11,1
DC,JFK,2020-03-06,3
DC,JFK,2020-03-08,3
DC,JFK,2020-03-14,1
DC,JFK,2020-03-18,2
DC,JFK,2020-03-21,1
DC,JFK,2020-03-23,3
DC,JFK,2020-03-25,4
DC,JFK,2020-03-26,1
DC,LGA,2020-03-07,1
DC,LGA,2020-03-10,1
DC,LGA,2020-03-12,1
DC,LGA,2020-03-14,5
DC,LGA,2020-03-16,3
DC,LGA,2020-03-18,9
DC,LGA,2020-03-21,2
DC,LGA,2020-03-25,5
DC,LGA,2020-03-26,3
DC,LGA,2020-03-28,1
DC,ROC,2020-03-12,1
DC,ROC,2020-03-25,1
DC,ROC,2020-03-28,1
DC,ROC,2020-03-30,1
DC,SYR,2020-03-11,3
DC,SYR,2020-03-17,1
DE,HPN,2020-03-30,1
DE,TEB,2020-03-19,1
DE,TEB,2020-03-24,1
DEU,BUF,2020-03-21,1
DEU,ELM,2020-03-08,1
DEU,EWR,2020-03-05,1
DEU,EWR,2020-03-07,1
DEU,EWR,2020-03-11,1
DEU,EWR,2020-03-16,2
DEU,EWR,2020-03-25,1
DEU,JFK,2020-03-06,2
DEU,JFK,2020-03-11,4
DEU,JFK,2020-03-14,1
DEU,JFK,2020-03-17,3
DEU,JFK,2020-03-19,1
DEU,JFK,2020-03-22,1
DEU,JFK,2020-03-26,1
DNK,EWR,2020-03-05,1
DNK,EWR,2020-03-08,1
DNK,EWR,2020-03-29,1
DNK,JFK,2020-03-30,1
DOM,JFK,2020-03-30,1
ECU,EWR,2020-03-30,1
ECU,JFK,2020-03-12,1
ECU,JFK,2020-03-14,1
ECU,JFK,2020-03-24,1
ESP,EWR,2020-03-01,3
ESP,EWR,2020-03-08,1
ESP,EWR,2020-03-11,1
ESP,EWR,2020-03-17,1
ESP,EWR,2020-03-19,2
ESP,EWR,2020-03-26,1
ESP,JFK,2020-03-07,2
ESP,JFK,2020-03-08,5
ESP,JFK,2020-03-12,1
ESP,JFK,2020-03-13,3
ESP,JFK,2020-03-14,2
ESP,JFK,2020-03-15,2
ESP,JFK,2020-03-21,1
ESP,JFK,2020-03-23,1
ESP,LGA,2020-03-07,1
FL,ACY,2020-03-08,1
FL,ACY,2020-03-10,6
FL,ACY,2020-03-15,1
FL,ACY,2020-03-17,1
FL,ACY,2020-03-23,1
FL,ACY,2020-03-25,4
FL,ACY,2020-03-28,1
FL,ACY,2020-03-30,1
FL,ALB,2020-03-08,2
FL,ALB,2020-03-09,1
FL,ALB,2020-03-13,1
FL,ALB,2020-03-14,4
FL,ALB,2020-03-15,3
FL,ALB,2020-03-19,1
FL,ALB,2020-03-22,2
FL,ALB,2020-03-26,1
FL,BDL,2020-03-04,1
FL,BDL,2020-03-07,2
FL,BDL,2020-03-11,1
FL,BDL,2020-03-15,3
FL,BDL,2020-03-16,9
FL,BDL,2020-03-17,1
FL,BDL,2020-03-18,28
FL,BDL,2020-03-19,1
FL,BDL,2020-03-22,1
FL,BDL,2020-03-23,1
FL,BDL,2020-03-25,4
FL,BDL,2020-03-30,1
FL,BGM,2020-03-17,1
FL,BUF,2020-03-06,1
FL,BUF,2020-03-11,1
FL,BUF,2020-03-16,2
FL,BUF,2020-03-20,6
FL,BUF,2020-03-21,3
FL,BUF,2020-03-24,4
FL,BUF,2020-03-25,1
FL,BUF,2020-03-28,2
FL,BUF,2020-03-29,1
FL,ELM,2020-03-15,1
FL,ELM,2020-03-28,1
FL,EWR,2020-03-03,2
FL,EWR,2020-03-05,1
FL,EWR,2020-03-08,1
FL,EWR,2020-03-12,1
FL,EWR,2020-03-13,2
FL,EWR,2020-03-15,12
FL,EWR,2020-03-16,2
FL,EWR,2020-03-17,6
FL,EWR,2020-03-20,15
FL,EWR,2020-03-21,12
FL,EWR,2020-03-22,13
FL,EWR,2020-03-23,17
FL,EWR,2020-03-24,19
FL,EWR,2020-03-25,3
FL,EWR,2020-03-27,3
FL,EWR,2020-03-28,1
FL,EWR,2020-03-31,1
FL,HPN,2020-03-07,1
FL,HPN,2020-03-09,3
FL,HPN,2020-03-12,1
FL,HPN,2020-03-14,2
FL,HPN,2020-03-16,1
FL,HPN,2020-03-19,3
FL,HPN,2020-03-20,5
FL,HPN,2020-03-22,3
FL,HPN,2020-03-30,3
FL,IAG,2020-03-18,6
FL,IAG,2020-03-21,1
FL,ISP,2020-03-07,1
FL,ISP,2020-03-15,4
FL,ISP,2020-03-17,1
FL,ISP,2020-03-19,1
FL,ISP,2020-03-23,6
FL,ISP,2020-03-24,7
FL,ISP,2020-03-26,2
FL,ISP,2020-03-29,1
FL,ISP,2020-03-30,1
FL,JFK,2020-03-07,3
FL,JFK,2020-03-08,5
FL,JFK,2020-03-09,3
FL,JFK,2020-03-10,4
FL,JFK,2020-03-12,16
FL,JFK,2020-03-13,4
FL,JFK,2020-03-14,7
FL,JFK,2020-03-15,1
FL,JFK,2020-03-16,23
FL,JFK,2020-03-17,13
FL,JFK,2020-03-20,2
FL,JFK,2020-03-22,4
FL,JFK,2020-03-23,5
FL,JFK,2020-03-24,8
FL,JFK,2020-03-30,1
FL,JFK,2020-03-31,10
FL,LGA,2020-03-05,1
FL,LGA,2020-03-06,1
FL,LGA,2020-03-07,8
FL,LGA,2020-03-08,1
FL,LGA,2020-03-10,2
FL,LGA,2020-03-11,5
FL,LGA,2020-03-12,11
FL,LGA,2020-03-13,1
FL,LGA,2020-03-15,27
FL,LGA,2020-03-16,27
FL,LGA,2020-03-17,11
FL,LGA,2020-03-18,2
FL,LGA,2020-03-19,5
FL,LGA,2020-03-21,11
FL,LGA,2020-03-24,3
FL,LGA,2020-03-30,1
FL,LGA,2020-03-31,1
FL,PBG,2020-03-17,1
FL,PBG,2020-03-21,1
FL,PBG,2020-03-23,2
FL,PBG,2020-03-25,2
FL,PBG,2020-03-28,2
FL,ROC,2020-03-06,2
FL,ROC,2020-03-11,1
FL,ROC,2020-03-13,1
FL,ROC,2020-03-16,1
FL,ROC,2020-03-23,4
FL,SWF,2020-03-10,2
FL,SWF,2020-03-14,1
FL,SWF,2020-03-22,1
FL,SWF,2020-03-28,1
FL,SYR,2020-03-11,1
FL,SYR,2020-03-15,3
FL,SYR,2020-03-18,1
FL,TTN,2020-03-14,1
FL,TTN,2020-03-15,1
FL,TTN,2020-03-16,2
FL,TTN,2020-03-17,1
FL,TTN,2020-03-18,2
FL,TTN,2020-03-23,1
FRA,EWR,2020-03-01,3
FRA,EWR,2020-03-16,1
FRA,EWR,2020-03-19,1
FRA,JFK,2020-03-07,1
FRA,JFK,2020-03-08,3
FRA,JFK,2020-03-11,3
FRA,JFK,2020-03-31,1
GA,ALB,2020-03-13,1
GA,ALB,2020-03-20,2
GA,ALB,2020-03-24,1
GA,BDL,2020-03-15,1
GA,BDL,2020-03-20,1
GA,BDL,2020-03-23,1
GA,BDL,2020-03-29,1
GA,BUF,2020-03-07,1
GA,BUF,2020-03-15,1
GA,BUF,2020-03-16,1
GA,EWR,2020-03-05,1
GA,EWR,2020-03-11,2
GA,EWR,2020-03-14,8
GA,EWR,2020-03-15,1
GA,EWR,2020-03-18,3
GA,EWR,2020-03-19,1
GA,EWR,2020-03-26,1
GA,EWR,2020-03-28,2
GA,HPN,2020-03-08,1
GA,HPN,2020-03-14,2
GA,HPN,2020-03-16,1
GA,JFK,2020-03-07,1
GA,JFK,2020-03-11,1
GA,JFK,2020-03-14,1
GA,JFK,2020-03-16,4
GA,JFK,2020-03-29,3
GA,JFK,2020-03-30,1
GA,LGA,2020-03-07,3
GA,LGA,2020-03-10,5
GA,LGA,2020-03-15,15
GA,LGA,2020-03-16,7
GA,LGA,2020-03-17,1
GA,LGA,2020-03-18,2
GA,LGA,2020-03-20,1
GA,LGA,2020-03-21,1
GA,LGA,2020-03-22,1
GA,LGA,2020-03-23,4
GA,LGA,2020-03-24,3
GA,LGA,2020-03-31,8
GA,ROC,2020-03-10,1
GA,ROC,2020-03-17,1
GA,ROC,2020-03-28,2
GA,SYR,2020-03-15,1
GA,SYR,2020-03-17,1
GA,SYR,2020-03-18,1
GBR,EWR,2020-03-03,1
GBR,EWR,2020-03-06,1
GBR,EWR,2020-03-15,2
GBR,EWR,2020-03-27,1
GBR,JFK,2020-03-01,1
GBR,JFK,2020-03-02,1
GBR,JFK,2020-03-04,1
GBR,JFK,2020-03-17,1
GBR,JFK,2020-03-24,3
GBR,JFK,2020-03-27,2
HI,BUF,2020-03-09,1
HI,EWR,2020-03-18,1
HI,JFK,2020-03-11,1
HI,SYR,2020-03-14,1
IA,LGA,2020-03-10,1
IA,LGA,2020-03-26,1
ID,BDL,2020-03-31,1
ID,EWR,2020-03-22,2
IL,ALB,2020-03-14,1
IL,ALB,2020-03-15,2
IL,ALB,2020-03-18,1
IL,ALB,2020-03-29,1
IL,BDL,2020-03-11,1
IL,BDL,2020-03-13,1
IL,BDL,2020-03-20,2
IL,BDL,2020-03-21,1
IL,BDL,2020-03-27,1
IL,BUF,2020-03-12,1
IL,BUF,2020-03-14,2
IL,BUF,2020-03-16,2
IL,BUF,2020-03-28,1
IL,BUF,2020-03-29,1
IL,EWR,2020-03-02,1
IL,EWR,2020-03-09,2
IL,EWR,2020-03-15,8
IL,EWR,2020-03-16,3
IL,EWR,2020-03-17,2
IL,EWR,2020-03-19,10
IL,EWR,2020-03-20,3
IL,EWR,2020-03-22,6
IL,EWR,2020-03-26,3
IL,HPN,2020-03-18,2
IL,ISP,2020-03-11,1
IL,ISP,2020-03-14,3
IL,ISP,2020-03-26,1
IL,ISP,2020-03-30,1
IL,JFK,2020-03-15,3
IL,JFK,2020-03-17,1
IL,JFK,2020-03-19,3
IL,JFK,2020-03-21,1
IL,JFK,2020-03-23,2
IL,JFK,2020-03-28,1
IL,LGA,2020-03-01,1
IL,LGA,2020-03-05,1
IL,LGA,2020-03-06,2
IL,LGA,2020-03-07,2
IL,LGA,2020-03-08,4
IL,LGA,2020-03-09,14
IL,LGA,2020-03-11,1
IL,LGA,2020-03-16,6
IL,LGA,2020-03-18,2
IL,LGA,2020-03-21,2
IL,LGA,2020-03-22,11
IL,LGA,2020-03-24,1
IL,LGA,2020-03-28,1
IL,LGA,2020-03-30,12
IN,ALB,2020-03-21,1
IN,BDL,2020-03-15,1
IN,BDL,2020-03-24,1
IN,ELM,2020-03-20,1
IN,EWR,2020-03-13,2
IN,EWR,2020-03-19,1
IN,JFK,2020-03-18,1
IN,JFK,2020-03-19,1
IN,LGA,2020-03-16,1
IN,LGA,2020-03-18,1
IN,LGA,2020-03-24,2
IN,LGA,2020-03-28,1
IRL,EWR,2020-03-23,1
IRL,EWR,2020-03-29,1
IRL,EWR,2020-03-31,1
IRL,JFK,2020-03-01,1
IRL,JFK,2020-03-18,1
IRL,JFK,2020-03-22,1
IRL,JFK,2020-03-23,1
IRL,SYR,2020-03-12,1
ISL,EWR,2020-03-02,2
ISL,EWR,2020-03-05,1
ISL,EWR,2020-03-12,2
ISL,EWR,2020-03-13,1
ISL,EWR,2020-03-18,1
ISL,EWR,2020-03-29,1
ISL,JFK,2020-03-05,1
ISL,JFK,2020-03-09,1
ISL,JFK,2020-03-14,1
ISR,JFK,2020-03-14,1
ISR,JFK,2020-03-20,5
ISR,JFK,2020-03-21,1
ISR,JFK,2020-03-25,1
ISR,JFK,2020-03-28,1
ITA,EWR,2020-03-05,1
ITA,EWR,2020-03-06,4
ITA,EWR,2020-03-17,2
ITA,EWR,2020-03-19,1
ITA,EWR,2020-03-28,2
ITA,JFK,2020-03-04,17
ITA,JFK,2020-03-07,1
ITA,JFK,2020-03-08,3
ITA,JFK,2020-03-13,1
ITA,JFK,2020-03-14,2
ITA,JFK,2020-03-18,1
ITA,JFK,2020-03-28,1
KY,BUF,2020-03-30,1
KY,EWR,2020-03-22,1
KY,LGA,2020-03-17,2
LA,ALB,2020-03-05,1
LA,ALB,2020-03-22,1
LA,BDL,2020-03-11,1
LA,BDL,2020-03-15,3
LA,BDL,2020-03-16,2
LA,BDL,2020-03-17,1
LA,BDL,2020-03-21,1
LA,BDL,2020-03-28,1
LA,BDL,2020-03-30,1
LA,BUF,2020-03-18,3
LA,BUF,2020-03-19,1
LA,BUF,2020-03-20,1
LA,BUF,2020-03-27,1
LA,BUF,2020-03-28,1
LA,EWR,2020-03-06,1
LA,EWR,2020-03-12,2
LA,EWR,2020-03-14,4
LA,EWR,2020-03-15,14
LA,EWR,2020-03-16,3
LA,EWR,2020-03-18,2
LA,EWR,2020-03-19,2
LA,EWR,2020-03-21,1
LA,EWR,2020-03-23,1
LA,EWR,2020-03-25,2
LA,EWR,2020-03-28,1
LA,HPN,2020-03-17,1
LA,ISP,2020-03-21,2
LA,JFK,2020-03-06,1
LA,JFK,2020-03-08,4
LA,JFK,2020-03-11,1
LA,JFK,2020-03-12,1
LA,JFK,2020-03-13,3
LA,JFK,2020-03-14,2
LA,JFK,2020-03-15,3
LA,JFK,2020-03-16,1
LA,JFK,2020-03-22,7
LA,JFK,2020-03-23,4
LA,JFK,2020-03-24,15
LA,LGA,2020-03-05,1
LA,LGA,2020-03-08,4
LA,LGA,2020-03-11,1
LA,LGA,2020-03-13,2
LA,LGA,2020-03-19,1
LA,LGA,2020-03-20,1
LA,LGA,2020-03-21,2
LA,LGA,2020-03-22,1
LA,LGA,2020-03-23,7
LA,LGA,2020-03-24,5
LA,LGA,2020-03-26,4
LA,LGA,2020-03-28,3
LA,ROC,2020-03-16,2
LA,SYR,2020-03-15,1
LUX,JFK,2020-03-06,1
MA,ACY,2020-03-23,1
MA,ACY,2020-03-28,1
MA,ACY,2020-03-31,1
MA,BDR,2020-03-15,1
MA,BDR,2020-03-17,1
MA,BLM,2020-03-16,1
MA,BLM,2020-03-17,1
MA,BUF,2020-03-14,3
MA,BUF,2020-03-15,3
MA,BUF,2020-03-16,7
MA,BUF,2020-03-19,3
MA,BUF,2020-03-21,2
MA,BUF,2020-03-22,1
MA,BUF,2020-03-24,2
MA,BUF,2020-03-29,1
MA,CDW,2020-03-09,1
MA,CDW,2020-03-12,1
MA,CDW,2020-03-16,1
MA,DXR,2020-03-18,1
MA,DXR,2020-03-27,1
MA,DXR,2020-03-29,1
MA,EWR,2020-03-02,1
MA,EWR,2020-03-10,1
MA,EWR,2020-03-15,9
MA,EWR,2020-03-18,4
MA,EWR,2020-03-19,1
MA,EWR,2020-03-20,1
MA,EWR,2020-03-22,1
MA,EWR,2020-03-23,2
MA,EWR,2020-03-25,1
MA,EWR,2020-03-28,1
MA,EWR,2020-03-29,3
MA,FID,2020-03-18,1
MA,FOK,2020-03-14,3
MA,FOK,2020-03-15,1
MA,FOK,2020-03-25,2
MA,FOK,2020-03-29,1
MA,FOK,2020-03-30,1
MA,FRG,2020-03-13,1
MA,FRG,2020-03-16,2
MA,FRG,2020-03-19,1
MA,FRG,2020-03-20,5
MA,FRG,2020-03-21,1
MA,FRG,2020-03-24,1
MA,HFD,2020-03-15,1
MA,HFD,2020-03-25,2
MA,HFD,2020-03-31,1
MA,HTO,2020-03-11,1
MA,HTO,2020-03-15,1
MA,HTO,2020-03-18,2
MA,HTO,2020-03-19,2
MA,ITH,2020-03-28,1
MA,JFK,2020-03-02,1
MA,JFK,2020-03-05,1
MA,JFK,2020-03-09,2
MA,JFK,2020-03-11,1
MA,JFK,2020-03-15,1
MA,JFK,2020-03-17,6
MA,JFK,2020-03-18,1
MA,JFK,2020-03-19,2
MA,JFK,2020-03-20,2
MA,JFK,2020-03-21,1
MA,JFK,2020-03-31,6
MA,LGA,2020-03-05,1
MA,LGA,2020-03-10,2
MA,LGA,2020-03-13,5
MA,LGA,2020-03-16,5
MA,LGA,2020-03-17,2
MA,LGA,2020-03-20,6
MA,LGA,2020-03-21,18
MA,LGA,2020-03-22,2
MA,LGA,2020-03-26,15
MA,MMU,2020-03-17,4
MA,MMU,2020-03-20,1
MA,MTP,2020-03-14,1
MA,MTP,2020-03-16,4
MA,MTP,2020-03-19,2
MA,MTP,2020-03-20,1
MA,OGS,2020-03-24,1
MA,PCT,2020-03-27,1
MA,POU,2020-03-03,1
MA,RME,2020-03-28,1
MA,ROC,2020-03-20,1
MA,ROC,2020-03-22,1
MA,ROC,2020-03-23,1
MA,ROC,2020-03-25,1
MA,ROC,2020-03-27,1
MA,ROC,2020-03-28,1
MA,SCH,2020-03-23,1
MA,SLK,2020-03-21,1
MA,SYR,2020-03-16,1
MA,SYR,2020-03-17,1
MA,SYR,2020-03-22,1
MA,SYR,2020-03-30,1
MA,TEB,2020-03-02,1
MA,TEB,2020-03-12,1
MA,TEB,2020-03-14,3
MA,TEB,2020-03-19,1
MA,TEB,2020-03-21,1
MA,TEB,2020-03-22,1
MA,TEB,2020-03-24,2
MA,TEB,2020-03-26,1
MA,TTN,2020-03-06,1
MA,TTN,2020-03-12,1
MA,TTN,2020-03-16,1
MA,TTN,2020-03-19,1
MA,WSH,2020-03-20,1
MA,WSH,2020-03-22,1
MA,WWD,2020-03-05,1
MA,WWD,2020-03-29,1
MD,ALB,2020-03-10,1
MD,ALB,2020-03-17,1
MD,ALB,2020-03-21,2
MD,BDL,2020-03-12,2
MD,BDL,2020-03-16,1
MD,BDL,2020-03-21,2
MD,BDL,2020-03-31,6
MD,BUF,2020-03-16,1
MD,BUF,2020-03-30,2
MD,HFD,2020-03-15,1
MD,HPN,2020-03-11,1
MD,ISP,2020-03-14,1
MD,ISP,2020-03-17,1
MD,ISP,2020-03-20,1
MD,ROC,2020-03-14,1
MD,ROC,2020-03-22,1
MD,TEB,2020-03-09,1
MD,TEB,2020-03-28,2
MD,TEB,2020-03-30,1
MD,TTN,2020-03-11,1
ME,FRG,2020-03-12,1
ME,HTO,2020-03-09,1
ME,TTN,2020-03-13,1
MI,ALB,2020-03-08,2
MI,ALB,2020-03-30,1
MI,BDL,2020-03-18,2
MI,BDL,2020-03-19,1
MI,BDL,2020-03-23,1
MI,BDL,2020-03-26,1
MI,BGM,2020-03-24,1
MI,BUF,2020-03-13,1
MI,BUF,2020-03-21,1
MI,BUF,2020-03-29,1
MI,ELM,2020-03-24,1
MI,ELM,2020-03-26,1
MI,EWR,2020-03-10,1
MI,EWR,2020-03-11,5
MI,EWR,2020-03-14,3
MI,EWR,2020-03-15,1
MI,EWR,2020-03-17,1
MI,EWR,2020-03-18,9
MI,EWR,2020-03-23,1
MI,EWR,2020-03-24,1
MI,EWR,2020-03-27,1
MI,EWR,2020-03-30,1
MI,HPN,2020-03-18,1
MI,JFK,2020-03-19,2
MI,JFK,2020-03-23,2
MI,LGA,2020-03-08,1
MI,LGA,2020-03-11,7
MI,LGA,2020-03-12,3
MI,LGA,2020-03-14,1
MI,LGA,2020-03-15,15
MI,LGA,2020-03-17,2
MI,LGA,2020-03-20,2
MI,LGA,2020-03-26,1
MI,LGA,2020-03-27,1
MI,LGA,2020-03-29,5
MI,ROC,2020-03-13,1
MI,ROC,2020-03-16,1
MI,ROC,2020-03-20,1
MI,ROC,2020-03-23,1
MI,SYR,2020-03-23,1
MN,BDL,2020-03-17,1
MN,EWR,2020-03-11,1
MN,JFK,2020-03-08,1
MN,JFK,2020-03-29,1
MN,LGA,2020-03-06,1
MN,LGA,2020-03-14,1
MN,LGA,2020-03-19,1
MN,ROC,2020-03-16,1
MN,SLK,2020-03-12,1
MO,EWR,2020-03-15,2
MO,EWR,2020-03-20,1
MO,EWR,2020-03-26,1
MO,LGA,2020-03-11,2
MO,LGA,2020-03-15,1
MO,LGA,2020-03-20,1
MO,LGA,2020-03-28,1
MO,LGA,2020-03-30,1
MO,LGA,2020-03-31,1
MO,ROC,2020-03-09,1
MO,ROC,2020-03-24,1
MO,SYR,2020-03-07,1
MS,ISP,2020-03-18,1
MS,LGA,2020-03-13,1
MT,EWR,2020-03-25,1
NC,BDL,2020-03-12,2
NC,EWR,2020-03-06,1
NC,EWR,2020-03-10,2
NC,EWR,2020-03-16,7
NC,EWR,2020-03-24,1
NC,EWR,2020-03-25,1
NC,EWR,2020-03-28,1
NC,HPN,2020-03-17,1
NC,JFK,2020-03-09,3
NC,JFK,2020-03-11,2
NC,JFK,2020-03-14,3
NC,JFK,2020-03-19,1
NC,JFK,2020-03-26,1
NC,JFK,2020-03-28,2
NC,LGA,2020-03-07,3
NC,LGA,2020-03-09,1
NC,LGA,2020-03-11,1
NC,LGA,2020-03-13,7
NC,LGA,2020-03-17,1
NC,LGA,2020-03-19,1
NC,LGA,2020-03-22,1
NC,LGA,2020-03-26,1
NC,LGA,2020-03-30,1
NC,SYR,2020-03-29,1
NC,TTN,2020-03-12,1
NC,TTN,2020-03-15,1
NH,EWR,2020-03-08,1
NH,HPN,2020-03-23,1
NH,HTO,2020-03-26,1
NH,POU,2020-03-22,1
NH,SWF,2020-03-10,1
NH,TEB,2020-03-07,1
NJ,ALB,2020-03-08,1
NJ,BUF,2020-03-09,3
NJ,BUF,2020-03-13,1
NJ,BUF,2020-03-16,1
NJ,BUF,2020-03-18,3
NJ,BUF,2020-03-25,1
NJ,BUF,2020-03-28,1
NJ,EWR,2020-03-16,1
NJ,EWR,2020-03-25,1
NJ,FID,2020-03-12,1
NJ,FID,2020-03-15,1
NJ,FID,2020-03-16,1
NJ,FOK,2020-03-23,1
NJ,FOK,2020-03-27,1
NJ,FRG,2020-03-13,2
