source,destination,t,this.sim
LA,JFK,2020-03-24,5
LA,JFK,2020-03-30,1
LA,JFK,2020-03-31,3
LA,LGA,2020-03-12,5
LA,LGA,2020-03-16,1
LA,LGA,2020-03-24,1
LA,ROC,2020-03-14,1
LA,ROC,2020-03-15,1
LA,ROC,2020-03-22,1
LA,SYR,2020-03-12,2
LA,SYR,2020-03-15,1
MA,ACY,2020-03-17,2
MA,BDR,2020-03-08,1
MA,BDR,2020-03-20,1
MA,BDR,2020-03-24,1
MA,BLM,2020-03-15,1
MA,BLM,2020-03-22,1
MA,BLM,2020-03-26,1
MA,BUF,2020-03-13,1
MA,BUF,2020-03-16,3
MA,BUF,2020-03-27,1
MA,CDW,2020-03-27,1
MA,EWR,2020-03-01,3
MA,EWR,2020-03-14,1
MA,EWR,2020-03-16,1
MA,EWR,2020-03-17,1
MA,EWR,2020-03-18,5
MA,EWR,2020-03-19,1
MA,EWR,2020-03-21,1
MA,EWR,2020-03-22,2
MA,EWR,2020-03-24,1
MA,FID,2020-03-14,1
MA,FID,2020-03-17,1
MA,FOK,2020-03-16,2
MA,FOK,2020-03-18,2
MA,FOK,2020-03-19,1
MA,FRG,2020-03-13,1
MA,FRG,2020-03-21,1
MA,FRG,2020-03-23,1
MA,FRG,2020-03-25,1
MA,FRG,2020-03-26,1
MA,HCC,2020-03-17,1
MA,HCC,2020-03-27,1
MA,HFD,2020-03-14,1
MA,HFD,2020-03-23,1
MA,HFD,2020-03-29,1
MA,HPN,2020-03-18,1
MA,HTO,2020-03-17,1
MA,HTO,2020-03-19,1
MA,HTO,2020-03-20,2
MA,HTO,2020-03-24,4
MA,ITH,2020-03-19,1
MA,JFK,2020-03-07,1
MA,JFK,2020-03-11,1
MA,JFK,2020-03-19,2
MA,JFK,2020-03-21,5
MA,JFK,2020-03-22,1
MA,JFK,2020-03-24,1
MA,JFK,2020-03-26,2
MA,JFK,2020-03-28,1
MA,JFK,2020-03-30,1
MA,LGA,2020-03-01,2
MA,LGA,2020-03-02,2
MA,LGA,2020-03-07,2
MA,LGA,2020-03-12,1
MA,LGA,2020-03-14,1
MA,LGA,2020-03-15,2
MA,LGA,2020-03-16,2
MA,LGA,2020-03-21,1
MA,LGA,2020-03-28,1
MA,LGA,2020-03-30,9
MA,LKP,2020-03-13,1
MA,LKP,2020-03-31,1
MA,MMU,2020-03-18,1
MA,MSS,2020-03-05,1
MA,MTP,2020-03-22,2
MA,MTP,2020-03-24,2
MA,OGS,2020-03-14,1
MA,PCT,2020-03-19,2
MA,POU,2020-03-20,2
MA,RME,2020-03-22,1
MA,ROC,2020-03-14,2
MA,ROC,2020-03-16,2
MA,SYR,2020-03-14,1
MA,SYR,2020-03-19,1
MA,TEB,2020-03-08,1
MA,TEB,2020-03-12,1
MA,TEB,2020-03-14,2
MA,TEB,2020-03-16,4
MA,TEB,2020-03-17,4
MA,TEB,2020-03-20,1
MA,TEB,2020-03-22,1
MA,TTN,2020-03-09,1
MD,ALB,2020-03-15,1
MD,ALB,2020-03-16,1
MD,ALB,2020-03-18,1
MD,HFD,2020-03-11,1
MD,ISP,2020-03-14,1
MD,ISP,2020-03-23,1
MD,ROC,2020-03-15,1
MD,SYR,2020-03-19,1
MD,TEB,2020-03-16,1
MD,TEB,2020-03-30,1
ME,FRG,2020-03-10,1
ME,FRG,2020-03-15,1
ME,HTO,2020-03-11,1
ME,JFK,2020-03-17,1
ME,LGA,2020-03-06,1
ME,TEB,2020-03-21,1
MI,ACY,2020-03-09,1
MI,ALB,2020-03-15,1
MI,BDL,2020-03-17,1
MI,BDL,2020-03-21,1
MI,BDL,2020-03-23,1
MI,BUF,2020-03-24,2
MI,ELM,2020-03-16,1
MI,EWR,2020-03-12,1
MI,EWR,2020-03-13,2
MI,EWR,2020-03-17,1
MI,EWR,2020-03-21,4
MI,EWR,2020-03-22,6
MI,EWR,2020-03-24,1
MI,EWR,2020-03-26,1
MI,EWR,2020-03-29,1
MI,HPN,2020-03-20,1
MI,HPN,2020-03-24,1
MI,ITH,2020-03-14,1
MI,ITH,2020-03-15,1
MI,ITH,2020-03-24,1
MI,JFK,2020-03-11,1
MI,JFK,2020-03-15,2
MI,JFK,2020-03-21,1
MI,LGA,2020-03-09,2
MI,LGA,2020-03-14,2
MI,LGA,2020-03-17,3
MI,LGA,2020-03-18,1
MI,LGA,2020-03-19,3
MI,LGA,2020-03-21,8
MI,LGA,2020-03-23,2
MI,LGA,2020-03-28,1
MI,LGA,2020-03-30,2
MI,SYR,2020-03-09,1
MN,BGM,2020-03-13,1
MN,EWR,2020-03-06,1
MN,EWR,2020-03-11,1
MN,EWR,2020-03-24,1
MO,EWR,2020-03-13,2
MO,EWR,2020-03-21,1
MO,EWR,2020-03-31,1
MO,LGA,2020-03-11,1
MO,LGA,2020-03-15,1
MO,LGA,2020-03-16,2
MO,LGA,2020-03-28,2
NC,ALB,2020-03-04,1
NC,BUF,2020-03-07,1
NC,EWR,2020-03-15,3
NC,EWR,2020-03-20,1
NC,HPN,2020-03-11,1
NC,JFK,2020-03-01,1
NC,JFK,2020-03-09,2
NC,JFK,2020-03-15,1
NC,JFK,2020-03-18,1
NC,JFK,2020-03-27,1
NC,LGA,2020-03-15,1
NC,LGA,2020-03-19,2
NC,LGA,2020-03-20,4
ND,LGA,2020-03-24,1
NE,EWR,2020-03-13,1
NE,SYR,2020-03-26,1
NH,FOK,2020-03-11,1
NH,SLK,2020-03-22,1
NJ,ACY,2020-03-08,1
NJ,ALB,2020-03-19,1
NJ,BDL,2020-03-17,1
NJ,BDL,2020-03-25,1
NJ,BUF,2020-03-17,1
NJ,BUF,2020-03-18,3
NJ,BUF,2020-03-20,1
NJ,BUF,2020-03-25,1
NJ,BUF,2020-03-30,2
NJ,EWR,2020-03-25,1
NJ,FID,2020-03-29,1
NJ,FOK,2020-03-10,1
NJ,FOK,2020-03-11,1
NJ,FOK,2020-03-23,1
NJ,FRG,2020-03-12,1
NJ,FRG,2020-03-19,1
NJ,FRG,2020-03-20,1
NJ,GON,2020-03-08,1
NJ,GON,2020-03-13,1
NJ,GON,2020-03-20,1
NJ,GON,2020-03-22,1
NJ,HFD,2020-03-16,1
NJ,HFD,2020-03-19,1
NJ,HFD,2020-03-21,2
NJ,HTO,2020-03-10,2
NJ,HTO,2020-03-15,1
NJ,HTO,2020-03-18,1
NJ,HTO,2020-03-24,2
NJ,HVN,2020-03-19,1
NJ,ISP,2020-03-10,1
NJ,ISP,2020-03-13,1
NJ,ISP,2020-03-18,1
NJ,JFK,2020-03-15,1
NJ,JFK,2020-03-17,1
NJ,LKP,2020-03-24,2
NJ,MIV,2020-03-24,1
NJ,MTP,2020-03-31,1
NJ,RME,2020-03-22,1
NJ,RME,2020-03-30,1
NJ,ROC,2020-03-15,1
NJ,ROC,2020-03-16,1
NJ,ROC,2020-03-19,2
NJ,SYR,2020-03-14,1
NJ,SYR,2020-03-16,1
NJ,TEB,2020-03-21,1
NJ,TEB,2020-03-24,1
NLD,JFK,2020-03-08,1
NLD,JFK,2020-03-15,1
NM,JFK,2020-03-16,1
NM,LGA,2020-03-12,1
NV,ALB,2020-03-23,1
NV,BDL,2020-03-08,1
NV,BDL,2020-03-16,1
NV,BDL,2020-03-19,1
NV,BUF,2020-03-10,1
NV,BUF,2020-03-24,2
NV,BUF,2020-03-25,1
NV,EWR,2020-03-02,1
NV,EWR,2020-03-11,2
NV,EWR,2020-03-12,3
NV,EWR,2020-03-19,2
NV,EWR,2020-03-21,1
NV,EWR,2020-03-22,3
NV,ISP,2020-03-20,1
NV,JFK,2020-03-09,4
NV,JFK,2020-03-11,1
NV,JFK,2020-03-12,1
NV,JFK,2020-03-15,1
NV,JFK,2020-03-17,5
NV,JFK,2020-03-28,1
NV,SYR,2020-03-10,1
NY,ACY,2020-03-12,2
NY,ACY,2020-03-18,1
NY,ACY,2020-03-20,1
NY,ACY,2020-03-21,1
NY,ACY,2020-03-24,2
NY,ALB,2020-03-11,2
NY,ALB,2020-03-13,1
NY,ALB,2020-03-15,1
NY,ALB,2020-03-16,1
NY,ALB,2020-03-19,1
NY,BDL,2020-03-14,7
NY,BDL,2020-03-22,1
NY,BDR,2020-03-12,1
NY,BDR,2020-03-18,2
NY,BDR,2020-03-30,1
NY,BLM,2020-03-11,1
NY,BLM,2020-03-12,1
NY,BLM,2020-03-23,1
NY,BUF,2020-03-07,4
NY,BUF,2020-03-08,1
NY,BUF,2020-03-10,12
NY,BUF,2020-03-11,3
NY,BUF,2020-03-12,28
NY,BUF,2020-03-14,1
NY,BUF,2020-03-15,1
NY,BUF,2020-03-16,24
NY,BUF,2020-03-18,1
NY,BUF,2020-03-19,4
NY,BUF,2020-03-21,5
NY,BUF,2020-03-22,1
NY,BUF,2020-03-23,1
NY,BUF,2020-03-24,1
NY,BUF,2020-03-25,5
NY,BUF,2020-03-27,2
NY,CDW,2020-03-09,6
NY,CDW,2020-03-14,1
NY,CDW,2020-03-17,1
NY,CTX,2020-03-11,1
NY,DXR,2020-03-06,1
NY,DXR,2020-03-09,1
NY,DXR,2020-03-13,1
NY,EWR,2020-03-10,3
NY,EWR,2020-03-15,5
NY,EWR,2020-03-18,7
NY,EWR,2020-03-19,2
NY,EWR,2020-03-21,5
NY,EWR,2020-03-24,1
NY,EWR,2020-03-25,1
NY,EWR,2020-03-31,1
NY,FID,2020-03-08,1
NY,FID,2020-03-15,1
NY,FID,2020-03-17,2
NY,FID,2020-03-22,1
NY,FID,2020-03-24,1
NY,FOK,2020-03-10,1
NY,FOK,2020-03-21,2
NY,FOK,2020-03-24,1
NY,FOK,2020-03-28,3
NY,FRG,2020-03-13,6
NY,FRG,2020-03-14,4
NY,FRG,2020-03-15,5
NY,FRG,2020-03-21,2
NY,FRG,2020-03-25,3
NY,GFL,2020-03-07,1
NY,GFL,2020-03-09,1
NY,GFL,2020-03-14,1
NY,GON,2020-03-14,2
NY,GON,2020-03-15,1
NY,GON,2020-03-16,1
NY,GON,2020-03-28,1
NY,HFD,2020-03-20,1
NY,HTO,2020-03-10,1
NY,HTO,2020-03-16,2
NY,HTO,2020-03-17,3
NY,HTO,2020-03-20,1
NY,HTO,2020-03-24,2
NY,HVN,2020-03-22,1
NY,IAG,2020-03-09,1
NY,ISP,2020-03-18,2
NY,JFK,2020-03-04,1
NY,JFK,2020-03-07,2
NY,JFK,2020-03-08,3
NY,JFK,2020-03-11,1
NY,JFK,2020-03-13,25
NY,JFK,2020-03-15,14
NY,JFK,2020-03-16,14
NY,JFK,2020-03-17,23
NY,JFK,2020-03-24,2
NY,JFK,2020-03-29,1
NY,JFK,2020-03-31,7
NY,JVI,2020-03-07,1
NY,JVI,2020-03-12,1
NY,JVI,2020-03-17,1
NY,JVI,2020-03-24,1
NY,LGA,2020-03-07,3
NY,LGA,2020-03-10,1
NY,LGA,2020-03-13,4
NY,LGA,2020-03-14,4
NY,LGA,2020-03-17,1
NY,LGA,2020-03-24,1
NY,LGA,2020-03-26,1
NY,LGA,2020-03-27,7
NY,LGA,2020-03-28,3
NY,LGA,2020-03-30,1
NY,LKP,2020-03-10,1
NY,MIV,2020-03-09,2
NY,MIV,2020-03-10,1
NY,MIV,2020-03-11,2
NY,MIV,2020-03-23,1
NY,MIV,2020-03-27,1
NY,MIV,2020-03-31,1
NY,MMU,2020-03-08,2
NY,MMU,2020-03-14,2
NY,MMU,2020-03-17,3
NY,MMU,2020-03-22,3
NY,MMU,2020-03-28,1
NY,MTP,2020-03-08,1
NY,MTP,2020-03-18,1
NY,MTP,2020-03-20,1
NY,MTP,2020-03-22,1
NY,MTP,2020-03-26,1
NY,MTP,2020-03-30,1
NY,OLE,2020-03-27,1
NY,OXC,2020-03-13,2
NY,OXC,2020-03-15,1
NY,OXC,2020-03-25,1
NY,PCT,2020-03-14,1
NY,PCT,2020-03-22,1
NY,POU,2020-03-14,1
NY,POU,2020-03-15,2
NY,POU,2020-03-19,1
NY,POU,2020-03-24,1
NY,RME,2020-03-14,1
NY,RME,2020-03-20,1
NY,ROC,2020-03-05,1
NY,ROC,2020-03-07,1
NY,ROC,2020-03-09,2
NY,ROC,2020-03-11,3
NY,ROC,2020-03-12,2
NY,ROC,2020-03-14,3
NY,ROC,2020-03-18,1
NY,ROC,2020-03-19,1
NY,ROC,2020-03-22,4
NY,ROC,2020-03-25,11
NY,ROC,2020-03-28,1
NY,SCH,2020-03-10,1
NY,SCH,2020-03-17,1
NY,SYR,2020-03-06,2
NY,SYR,2020-03-08,4
NY,SYR,2020-03-13,1
NY,SYR,2020-03-18,2
NY,SYR,2020-03-24,2
NY,SYR,2020-03-26,4
NY,SYR,2020-03-27,1
NY,SYR,2020-03-31,1
NY,TEB,2020-03-11,1
NY,TEB,2020-03-12,1
NY,TEB,2020-03-13,1
NY,TEB,2020-03-14,7
NY,TEB,2020-03-15,1
NY,TEB,2020-03-21,5
NY,TEB,2020-03-24,6
NY,TEB,2020-03-30,2
NY,WSH,2020-03-14,1
NY,WSH,2020-03-19,1
NY,WSH,2020-03-20,1
NY,WWD,2020-03-16,1
NY,WWD,2020-03-19,4
OH,BDL,2020-03-08,1
OH,BDL,2020-03-26,1
OH,EWR,2020-03-21,1
OH,LGA,2020-03-09,2
OH,LGA,2020-03-23,1
OH,LGA,2020-03-25,1
OH,TEB,2020-03-30,1
OR,BDL,2020-03-11,1
OR,EWR,2020-03-06,1
OR,EWR,2020-03-14,1
OR,ROC,2020-03-18,1
PA,BDL,2020-03-17,1
PA,BDL,2020-03-28,1
PA,BDL,2020-03-30,1
PA,CDW,2020-03-27,1
PA,EWR,2020-03-30,1
PA,FRG,2020-03-28,1
PA,GON,2020-03-10,1
PA,HPN,2020-03-08,1
PA,HTO,2020-03-25,1
PA,JFK,2020-03-22,2
PA,JHW,2020-03-16,1
PA,LGA,2020-03-09,1
PA,LGA,2020-03-18,1
PA,LGA,2020-03-19,1
PA,LGA,2020-03-21,1
PA,TEB,2020-03-18,1
PRT,EWR,2020-03-14,1
PRT,JFK,2020-03-08,1
RI,FOK,2020-03-20,1
RI,FRG,2020-03-15,1
RI,GFL,2020-03-27,1
RI,TEB,2020-03-20,1
SC,ACY,2020-03-16,1
SC,EWR,2020-03-12,1
SC,EWR,2020-03-16,1
SC,IAG,2020-03-30,1
SC,ISP,2020-03-19,1
SC,JFK,2020-03-31,1
SC,LGA,2020-03-07,1
SC,LGA,2020-03-16,1
